model,epoch,average_loss,accuracy,correct_data,total_data
global,11,12.273547736583918,0.45718108831400533,41,8968
41,12,0.890008731041499,59.58965209634255,5344,8968
41,12,14144.661250418154,16.603479036574488,1489,8968
global,12,12.205612921906198,0.45718108831400533,41,8968
global,13,12.182609761431214,0.45718108831400533,41,8968
73,14,1.101639329908577,43.42105263157895,3894,8968
73,14,0.0,100.0,8968,8968
global,14,12.154419258383106,0.45718108831400533,41,8968
global,15,12.124154423518865,0.45718108831400533,41,8968
51,16,0.7881112735681933,58.931757359500445,5285,8968
51,16,0.0,100.0,8968,8968
global,16,12.059329180925898,0.4683318465655665,42,8968
global,17,12.048665702608842,0.45718108831400533,41,8968
74,18,0.1576918985787696,93.14228367528992,8353,8968
74,18,0.0,100.0,8968,8968
global,18,11.920812263114446,0.47948260481712757,43,8968
global,19,11.909422000745488,0.4683318465655665,42,8968
global,20,11.874109985358368,0.4683318465655665,42,8968
global,21,11.833445642592118,0.4906333630686887,44,8968
global,22,11.804602543867453,0.4906333630686887,44,8968
global,23,11.789875520541134,0.4906333630686887,44,8968
global,24,11.750115080670945,0.4906333630686887,44,8968
global,25,11.702796611054255,0.4906333630686887,44,8968
global,26,11.655004275047173,0.4906333630686887,44,8968
global,27,11.62378703261145,0.4906333630686887,44,8968
global,28,11.590149330731272,0.4906333630686887,44,8968
global,29,11.572748138264393,0.4906333630686887,44,8968
global,30,11.55404730719397,0.4906333630686887,44,8968
global,31,11.514160686258117,0.4906333630686887,44,8968
global,32,11.516869854650574,0.4906333630686887,44,8968
global,33,11.511571512383929,0.4906333630686887,44,8968
global,34,11.485383367240695,0.4906333630686887,44,8968
global,35,11.472816099767488,0.47948260481712757,43,8968
global,36,11.452144794651273,0.47948260481712757,43,8968
global,37,11.427103202540783,0.47948260481712757,43,8968
global,38,11.436179587290184,0.47948260481712757,43,8968
global,39,11.425087140991048,0.47948260481712757,43,8968
global,40,11.37453764916317,0.4906333630686887,44,8968
global,41,11.378257452006004,0.4906333630686887,44,8968
global,42,11.3531552781812,0.4906333630686887,44,8968
global,43,11.347940104652153,0.4906333630686887,44,8968
global,44,11.32815908386067,0.4906333630686887,44,8968
global,45,11.315318407914555,0.4906333630686887,44,8968
global,46,11.317541495909337,0.47948260481712757,43,8968
global,47,11.298111512339828,0.45718108831400533,41,8968
global,48,11.288300754979293,0.45718108831400533,41,8968
global,49,11.262603239115597,0.45718108831400533,41,8968
global,50,11.277611012760813,0.423728813559322,38,8968
global,51,11.261064274198343,0.423728813559322,38,8968
global,52,11.260684404704955,0.423728813559322,38,8968
global,53,11.244248342556574,0.4348795718108831,39,8968
global,54,11.242185897214618,0.423728813559322,38,8968
global,55,11.214235656289093,0.423728813559322,38,8968
global,56,11.188368123519856,0.423728813559322,38,8968
global,57,11.167796471839925,0.4348795718108831,39,8968
global,58,11.155479739118537,0.423728813559322,38,8968
global,59,11.158954033353943,0.4348795718108831,39,8968
global,60,11.14319629226807,0.423728813559322,38,8968
global,61,11.14329454454325,0.4348795718108831,39,8968
global,62,11.152879245359912,0.423728813559322,38,8968
global,63,11.143087155684949,0.44603033006244425,40,8968
global,64,11.117241012103637,0.44603033006244425,40,8968
global,65,11.110245459639101,0.44603033006244425,40,8968
global,66,11.112318321384562,0.44603033006244425,40,8968
global,67,11.07657015440615,0.44603033006244425,40,8968
global,68,11.07984396350054,0.44603033006244425,40,8968
global,69,11.071909863644684,0.44603033006244425,40,8968
global,70,11.080813538060456,0.44603033006244425,40,8968
