model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
11,11_trigger,,201,7.539818742540148,0.08888888888888889,8,9000
global,combine,,201,6.36399220445421,2.833333333333333,255,9000
global,global_in_17_trigger,,201,6.765542056613498,1.8777777777777778,169,9000
global,global_in_33_trigger,,201,6.646027777777777,2.0666666666666664,186,9000
global,global_in_77_trigger,,201,6.441984447903104,2.3555555555555556,212,9000
global,global_in_11_trigger,,201,6.330199520534939,3.644444444444445,328,9000
global,combine,,202,6.178544267442492,3.4333333333333336,309,9000
global,global_in_17_trigger,,202,6.574056599934896,2.1444444444444444,193,9000
global,global_in_33_trigger,,202,6.452097535875109,2.488888888888889,224,9000
global,global_in_77_trigger,,202,6.249696078830295,2.822222222222222,254,9000
global,global_in_11_trigger,,202,6.135881744384766,4.288888888888889,386,9000
17,17_trigger,,203,nan,0.0,0,9000
33,33_trigger,,203,11.104150163438584,0.3111111111111111,28,9000
global,combine,,203,5.902709038628473,4.2444444444444445,382,9000
global,global_in_17_trigger,,203,6.302102137247721,2.711111111111111,244,9000
global,global_in_33_trigger,,203,6.17690965101454,3.177777777777778,286,9000
global,global_in_77_trigger,,203,5.981961769951714,3.4555555555555553,311,9000
global,global_in_11_trigger,,203,5.879885765923394,5.366666666666667,483,9000
77,77_trigger,,204,5.098754686143663,10.28888888888889,926,9000
global,combine,,204,5.834646191067166,4.466666666666667,402,9000
global,global_in_17_trigger,,204,6.252162560356988,2.9000000000000004,261,9000
global,global_in_33_trigger,,204,6.123573677910699,3.288888888888889,296,9000
global,global_in_77_trigger,,204,5.921298841688368,3.6888888888888887,332,9000
global,global_in_11_trigger,,204,5.804020009358724,5.555555555555555,500,9000
33,33_trigger,,205,nan,0.0,0,9000
global,combine,,205,5.880539218478733,4.0888888888888895,368,9000
global,global_in_17_trigger,,205,6.3130400390625,2.3777777777777778,214,9000
global,global_in_33_trigger,,205,6.180431515163845,2.8444444444444446,256,9000
global,global_in_77_trigger,,205,5.983580774943034,3.2333333333333334,291,9000
global,global_in_11_trigger,,205,5.859945749918619,5.133333333333334,462,9000
17,17_trigger,,206,8.063802995469835,0.13333333333333333,12,9000
global,combine,,206,5.809269663492839,4.344444444444444,391,9000
global,global_in_17_trigger,,206,6.251004581027561,2.5444444444444443,229,9000
global,global_in_33_trigger,,206,6.115608079698351,2.966666666666667,267,9000
global,global_in_77_trigger,,206,5.9136455756293405,3.5888888888888886,323,9000
global,global_in_11_trigger,,206,5.774601725260417,5.355555555555556,482,9000
77,77_trigger,,207,nan,0.0,0,9000
global,combine,,207,5.696023671468099,4.155555555555555,374,9000
global,global_in_17_trigger,,207,6.104492589314779,2.6444444444444444,238,9000
global,global_in_33_trigger,,207,5.980031541612413,2.977777777777778,268,9000
global,global_in_77_trigger,,207,5.780655663384332,3.5888888888888886,323,9000
global,global_in_11_trigger,,207,5.6465121629503034,5.122222222222223,461,9000
global,combine,,208,5.634086303710937,3.822222222222222,344,9000
global,global_in_17_trigger,,208,6.04748974609375,2.3333333333333335,210,9000
global,global_in_33_trigger,,208,5.923135993109809,2.566666666666667,231,9000
global,global_in_77_trigger,,208,5.721611104329427,3.177777777777778,286,9000
global,global_in_11_trigger,,208,5.580218610975478,4.833333333333333,435,9000
11,11_trigger,,209,nan,0.0,0,9000
global,combine,,209,5.623671113755968,3.722222222222222,335,9000
global,global_in_17_trigger,,209,6.04996918741862,2.322222222222222,209,9000
global,global_in_33_trigger,,209,5.918543714735243,2.566666666666667,231,9000
global,global_in_77_trigger,,209,5.724033862643772,3.277777777777778,295,9000
global,global_in_11_trigger,,209,5.565467488606771,4.788888888888889,431,9000
global,combine,,210,5.569341490003798,4.2444444444444445,382,9000
global,global_in_17_trigger,,210,5.9994508819580075,2.6333333333333333,237,9000
global,global_in_33_trigger,,210,5.859962203979492,3.0444444444444443,274,9000
global,global_in_77_trigger,,210,5.669170335557726,3.6333333333333337,327,9000
global,global_in_11_trigger,,210,5.512793265448677,5.466666666666667,492,9000
global,combine,,211,5.636034167819553,4.133333333333333,372,9000
global,global_in_17_trigger,,211,6.068294787936741,2.5,225,9000
global,global_in_33_trigger,,211,5.9283267059326175,2.8444444444444446,256,9000
global,global_in_77_trigger,,211,5.734105373806424,3.4666666666666663,312,9000
global,global_in_11_trigger,,211,5.581719156901042,5.366666666666667,483,9000
77,77_trigger,,212,6.752818006727431,2.411111111111111,217,9000
global,combine,,212,5.68448307969835,4.044444444444444,364,9000
global,global_in_17_trigger,,212,6.134817813449436,2.3333333333333335,210,9000
global,global_in_33_trigger,,212,5.990252617730035,2.6444444444444444,238,9000
global,global_in_77_trigger,,212,5.799897774590386,3.3000000000000003,297,9000
global,global_in_11_trigger,,212,5.64371595594618,5.144444444444445,463,9000
global,combine,,213,5.617634039984809,4.4222222222222225,398,9000
global,global_in_17_trigger,,213,6.096923868815104,2.6,234,9000
global,global_in_33_trigger,,213,5.947633129543728,2.922222222222222,263,9000
global,global_in_77_trigger,,213,5.753048180474176,3.5999999999999996,324,9000
global,global_in_11_trigger,,213,5.581636371188694,5.5888888888888895,503,9000
17,17_trigger,,214,6.9034557596842445,1.1111111111111112,100,9000
global,combine,,214,5.474065122816298,5.422222222222222,488,9000
global,global_in_17_trigger,,214,5.961528918796115,3.0666666666666664,276,9000
global,global_in_33_trigger,,214,5.807899765014648,3.5444444444444443,319,9000
global,global_in_77_trigger,,214,5.614738352457683,4.133333333333333,372,9000
global,global_in_11_trigger,,214,5.431171184963651,6.51111111111111,586,9000
global,combine,,215,5.483884484185113,5.3,477,9000
global,global_in_17_trigger,,215,5.968137839423286,2.977777777777778,268,9000
global,global_in_33_trigger,,215,5.812262673272027,3.5666666666666664,321,9000
global,global_in_77_trigger,,215,5.624445117526585,4.022222222222222,362,9000
global,global_in_11_trigger,,215,5.437933536105686,6.466666666666667,582,9000
global,combine,,216,5.526411110772027,5.144444444444445,463,9000
global,global_in_17_trigger,,216,6.029087558322483,2.888888888888889,260,9000
global,global_in_33_trigger,,216,5.86819573296441,3.3333333333333335,300,9000
global,global_in_77_trigger,,216,5.677792414347331,3.944444444444444,355,9000
global,global_in_11_trigger,,216,5.490828816731771,6.366666666666666,573,9000
global,combine,,217,5.465502456665039,5.888888888888888,530,9000
global,global_in_17_trigger,,217,5.989149351331923,3.255555555555555,293,9000
global,global_in_33_trigger,,217,5.820748035007053,3.8,342,9000
global,global_in_77_trigger,,217,5.6257705281575525,4.3999999999999995,396,9000
global,global_in_11_trigger,,217,5.4268070203993055,7.0777777777777775,637,9000
global,combine,,218,5.448196378919813,6.044444444444444,544,9000
global,global_in_17_trigger,,218,5.983531711154514,3.3111111111111113,298,9000
global,global_in_33_trigger,,218,5.8134765065511065,3.7777777777777777,340,9000
global,global_in_77_trigger,,218,5.6112055291069876,4.522222222222222,407,9000
global,global_in_11_trigger,,218,5.415832528008355,7.133333333333333,642,9000
11,11_trigger,,219,6.535611551920573,1.1888888888888889,107,9000
global,combine,,219,5.511602110120985,5.888888888888888,530,9000
global,global_in_17_trigger,,219,6.057989098442925,3.2222222222222223,290,9000
global,global_in_33_trigger,,219,5.88721523030599,3.7444444444444445,337,9000
global,global_in_77_trigger,,219,5.679644941541883,4.388888888888888,395,9000
global,global_in_11_trigger,,219,5.484236107720269,7.022222222222223,632,9000
global,combine,,220,5.576518159654405,5.544444444444444,499,9000
global,global_in_17_trigger,,220,6.104500576443142,3.144444444444444,283,9000
global,global_in_33_trigger,,220,5.933929024590387,3.6666666666666665,330,9000
global,global_in_77_trigger,,220,5.730191975911458,4.288888888888889,386,9000
global,global_in_11_trigger,,220,5.54129259914822,7.044444444444445,634,9000
