model,epoch,average_loss,accuracy,correct_data,total_data
41,11,0.879143645463513,65.9121320249777,5911,8968
41,11,100325.65437527877,0.04460303300624443,4,8968
73,11,0.9479805026386169,55.57537912578056,4984,8968
73,11,0.0,100.0,8968,8968
51,11,0.7920406882407727,58.00624442462088,5202,8968
51,11,6192.5947117528995,91.6257805530776,8217,8968
74,11,0.1117088337537702,95.49509366636931,8564,8968
74,11,0.0,100.0,8968,8968
global,11,12.146956774722668,0.4683318465655665,42,8968
41,12,0.8504209101040591,62.45539696699376,5601,8968
41,12,0.0,100.0,8968,8968
73,12,1.001571733222063,46.61016949152542,4180,8968
73,12,0.0,100.0,8968,8968
51,12,0.7171607410450475,66.44736842105263,5959,8968
51,12,0.0,100.0,8968,8968
74,12,0.08373777887864532,96.86663693131133,8687,8968
74,12,0.0,100.0,8968,8968
global,12,12.015778709159804,0.47948260481712757,43,8968
41,13,0.9067211733345045,58.32961641391614,5231,8968
41,13,15858.19349353256,68.18688670829617,6115,8968
73,13,0.8814304570977333,61.217662801070475,5490,8968
73,13,0.0,100.0,8968,8968
51,13,0.6999577193468624,66.55887600356824,5969,8968
51,13,98.63445026761819,99.77698483496877,8948,8968
74,13,0.12806833281209168,94.55842997323818,8480,8968
74,13,0.0,100.0,8968,8968
global,13,11.838107555705879,0.4906333630686887,44,8968
41,14,0.8772038723824813,62.52230151650312,5607,8968
41,14,27764.767869090098,0.0,0,8968
73,14,0.8815878324483145,69.60303300624442,6242,8968
73,14,0.0,100.0,8968,8968
51,14,0.646595727429658,71.53211418376449,6415,8968
51,14,0.0,100.0,8968,8968
74,14,0.14194639988183763,93.6663693131133,8400,8968
74,14,0.0,100.0,8968,8968
global,14,11.729939409710274,0.524085637823372,47,8968
41,15,1.0256859117273132,49.78813559322034,4465,8968
41,15,13251.599590209635,0.9812667261373774,88,8968
73,15,0.9505217509222924,53.47903657448706,4796,8968
73,15,107.26269226346454,99.1971454058876,8896,8968
51,15,0.6394798350483046,74.01873327386262,6638,8968
51,15,0.0,100.0,8968,8968
74,15,0.07941631349360273,96.83318465655665,8684,8968
74,15,0.0,100.0,8968,8968
global,15,11.631291365644742,0.5798394290811775,52,8968
41,16,0.9129939569520907,57.87243532560215,5190,8968
41,16,70831.08025758252,0.0,0,8968
73,16,0.9798364199026688,58.2850133809099,5227,8968
73,16,0.0,100.0,8968,8968
51,16,0.684579229057101,67.50669045495094,6054,8968
51,16,0.0,100.0,8968,8968
74,16,0.12084113343234151,95.02676181980375,8522,8968
74,16,0.0,100.0,8968,8968
global,16,11.52799538434562,0.5909901873327387,53,8968
41,17,1.007611432264789,52.207850133809096,4682,8968
41,17,75091.97928746654,0.0,0,8968
73,17,0.8004711642529048,68.23148974130241,6119,8968
73,17,0.0,100.0,8968,8968
51,17,0.6626787440889548,70.21632471008029,6297,8968
51,17,0.0,100.0,8968,8968
74,17,0.09235870244312137,95.88537020517394,8599,8968
74,17,0.0,100.0,8968,8968
global,17,11.457464235154355,0.6021409455842998,54,8968
41,18,1.0082572005243837,55.57537912578056,4984,8968
41,18,5024.671156298785,79.1592328278323,7099,8968
73,18,0.8160295923515476,64.10570918822481,5749,8968
73,18,0.0,100.0,8968,8968
51,18,0.6892419710529372,70.97457627118644,6365,8968
51,18,0.0,100.0,8968,8968
74,18,0.0749055242280573,96.68822479928635,8671,8968
74,18,0.0,100.0,8968,8968
global,18,11.37298850519757,0.6132917038358608,55,8968
41,19,0.8408988182508552,61.81980374665478,5544,8968
41,19,39036.17089233943,1.2823371989295274,115,8968
73,19,0.8087179950047135,65.2207850133809,5849,8968
73,19,0.0,100.0,8968,8968
51,19,0.4709428503883406,83.09545049063335,7452,8968
51,19,0.0,100.0,8968,8968
74,19,0.08672080753931076,96.65477252453168,8668,8968
74,19,0.0,100.0,8968,8968
global,19,11.365589274560417,0.6355932203389831,57,8968
41,20,0.8903012401710974,58.29616413916147,5228,8968
41,20,134.2046930753791,97.71409455842998,8763,8968
73,20,0.7959287638753573,66.88224799286353,5998,8968
73,20,0.0,100.0,8968,8968
51,20,0.45748361206075955,88.13559322033898,7904,8968
51,20,0.0,100.0,8968,8968
74,20,0.11170431071133033,95.16057091882249,8534,8968
74,20,0.0,100.0,8968,8968
global,20,11.222084305735171,0.6690454950936664,60,8968
41,21,1.0091556427098087,47.992863514719005,4304,8968
41,21,4936.555656004335,3.679750223015165,330,8968
73,21,0.9687336172300401,48.92952720785013,4388,8968
73,21,0.02417275312221231,99.98884924174844,8967,8968
51,21,0.19157679889427562,95.61775200713647,8575,8968
51,21,0.0,100.0,8968,8968
74,21,0.07608504689578549,96.85548617305977,8686,8968
74,21,0.0,100.0,8968,8968
global,21,11.100302098161084,0.6801962533452275,61,8968
41,22,1.005914005448412,51.13737734165923,4586,8968
41,22,20621.409950657893,21.309099018733274,1911,8968
73,22,0.7479407628873541,65.38804638715433,5864,8968
73,22,0.0,100.0,8968,8968
51,22,0.5219023367797127,82.80553077609277,7426,8968
51,22,0.0,100.0,8968,8968
74,22,0.06867640165082053,97.16770740410348,8714,8968
74,22,0.0,100.0,8968,8968
global,22,11.06194265775655,0.6801962533452275,61,8968
41,23,0.8336998171087464,59.58965209634255,5344,8968
41,23,14654.220638659679,9.165923282783229,822,8968
73,23,0.26574803568442734,91.40276538804639,8197,8968
73,23,0.0,100.0,8968,8968
51,23,0.3630758014563255,92.70740410347904,8314,8968
51,23,0.0,100.0,8968,8968
74,23,0.07726433250899813,96.65477252453168,8668,8968
74,23,0.0,100.0,8968,8968
global,23,10.998460800279792,0.6913470115967886,62,8968
41,24,0.9008031979296274,62.74531668153435,5627,8968
41,24,293.70244462951604,96.1864406779661,8626,8968
73,24,0.3708582770654285,88.34745762711864,7923,8968
73,24,0.0,100.0,8968,8968
51,24,0.23856548301669553,94.69223907225691,8492,8968
51,24,70513.77988403212,55.898751115075825,5013,8968
74,24,0.07783541273422054,96.69937555753792,8672,8968
74,24,0.0,100.0,8968,8968
global,24,10.993429544671745,0.6913470115967886,62,8968
41,25,0.8523703157423226,59.32203389830508,5320,8968
41,25,16624.209254432426,7.9170383586083855,710,8968
73,25,0.7497364820166426,65.12042818911686,5840,8968
73,25,0.2811171491692685,99.97769848349688,8966,8968
51,25,0.19328147919979827,95.64005352363961,8577,8968
51,25,0.0,100.0,8968,8968
74,25,0.06755669101122284,97.36842105263158,8732,8968
74,25,0.0,100.0,8968,8968
global,25,10.885724589188753,0.7024977698483497,63,8968
41,26,0.9389051195769093,50.16726137377342,4499,8968
41,26,3304.54552819748,68.58831400535237,6151,8968
73,26,0.5831731335591461,86.48528099910794,7756,8968
73,26,0.0,100.0,8968,8968
51,26,0.28448571811075407,96.13068688670829,8621,8968
51,26,2314.0585449654327,88.18019625334522,7908,8968
74,26,0.06848082991846963,97.20115967885816,8717,8968
74,26,0.0,100.0,8968,8968
global,26,10.862005707624233,0.7024977698483497,63,8968
41,27,0.8675681015511478,53.835860838537016,4828,8968
41,27,5475.835412194748,0.0,0,8968
73,27,0.10091176645682393,97.17885816235504,8715,8968
73,27,0.0,100.0,8968,8968
51,27,0.07530668059515166,99.09678858162356,8887,8968
51,27,143.49666174174843,99.87734165923283,8957,8968
74,27,0.07701722892577843,96.83318465655665,8684,8968
74,27,0.0,100.0,8968,8968
global,27,10.814119190961309,0.7024977698483497,63,8968
41,28,0.9932397903341146,52.99955396966993,4753,8968
41,28,5273.73407183876,15.153880463871545,1359,8968
73,28,0.4896293119539861,84.578501338091,7585,8968
73,28,0.0,100.0,8968,8968
51,28,0.10833014046688573,99.37555753791257,8912,8968
51,28,4761.351970199598,93.81132917038359,8413,8968
74,28,0.05455556639821587,97.7921498661909,8770,8968
74,28,0.0,100.0,8968,8968
global,28,10.737702987323798,0.7024977698483497,63,8968
41,29,0.938151669704308,55.95450490633363,5018,8968
41,29,112513.95641447368,1.126226583407672,101,8968
73,29,0.1402235915095119,97.61373773416592,8754,8968
73,29,0.0,100.0,8968,8968
51,29,0.08194347024362711,97.41302408563783,8736,8968
51,29,612.3845478367529,99.8550401427297,8955,8968
74,29,0.03777645293933304,98.5392506690455,8837,8968
74,29,0.0,100.0,8968,8968
global,29,10.652048179871477,0.7471008028545941,67,8968
41,30,0.9113375251576051,58.38537020517395,5236,8968
41,30,4.225741873884925,99.72123104371097,8943,8968
73,30,0.2839548061140726,89.69669937555754,8044,8968
73,30,0.0,100.0,8968,8968
51,30,0.0427723255815993,99.82158786797503,8952,8968
51,30,194.01188775367976,99.71008028545941,8942,8968
74,30,0.08960597938172565,96.05263157894737,8614,8968
74,30,0.0,100.0,8968,8968
global,30,10.675769070022135,0.7694023193577163,69,8968
41,31,0.906201774259426,53.27832292595897,4778,8968
41,31,14138.528426593164,23.97413024085638,2150,8968
