201,1358.8111,201,1157.3931,201,673.3531,201,709.2248,10.0
202,819.5499,202,807.4732,202,706.3223,202,801.4548,10.0
203,1197.9056,203,1267.6879,203,1168.0893,203,1186.0453,10.0
204,1406.65,204,1288.8056,204,1295.1648,204,1321.4653,10.0
205,623.4836,205,714.8502,205,625.3911,205,643.4126,10.0
206,2264.9467,206,2089.1659,206,2047.0267,206,2163.4224,10.0
207,588.6778,207,828.0184,207,687.2288,207,807.7856,10.0
208,1183.8999,208,993.1535,208,1157.8559,208,1077.4718,10.0
209,1748.827,209,2297.669,209,1821.5417,209,2183.1323,10.0
210,2077.9584,210,1477.3222,210,1696.0749,210,1573.5952,10.0
211,1629.3806,211,2995.4107,211,1888.9562,211,1861.0096,10.0
212,2054.995,212,1597.5218,212,1846.5633,212,1850.7262,10.0
213,573.1532,213,634.5046,213,525.027,213,575.425,10.0
214,1058.669,214,909.9463,214,1163.0771,214,1082.8681,10.0
215,987.0089,215,1146.0148,215,914.2542,215,1081.0528,10.0
216,1709.4999,216,1345.8451,216,1696.7394,216,1593.5264,10.0
217,2004.5123,217,2168.2348,217,1861.0569,217,2019.2949,10.0
218,1928.609,218,2313.088,218,2486.6142,218,2233.1758,10.0
219,1158.271,219,999.5491,219,918.1496,219,1020.5074,10.0
220,669.0902,220,945.4292,220,1030.7118,220,889.3936,10.0
221,1684.1983,221,1248.793,221,1230.2631,221,1428.784,10.0
222,681.9555,222,1180.4111,222,713.4923,222,949.8663,10.0
223,1083.3861,223,1164.3504,223,1101.6374,223,1194.9368,10.0
224,1388.5848,224,1524.4865,224,1157.9191,224,1427.5928,10.0
225,1357.1076,225,1077.0797,225,1360.529,225,1194.0587,10.0
226,687.7285,226,1199.323,226,753.4719,226,926.0075,10.0
227,2007.2099,227,1369.3508,227,1806.5084,227,1648.7018,10.0
228,638.5516,228,899.8953,228,843.0857,228,943.6249,10.0
229,1618.074,229,1337.3262,229,1287.0994,229,1269.0103,10.0
230,941.8208,230,1087.0005,230,1052.3702,230,1199.1373,10.0
231,2772.2923,231,2746.1298,231,2406.1102,231,2483.3217,10.0
232,1257.8845,232,1015.6603,232,1177.0278,232,1241.0598,10.0
233,1263.022,233,1243.6502,233,940.8816,233,961.7664,10.0
234,3324.3369,234,3171.883,234,3550.0806,234,3732.7523,10.0
235,1298.4379,235,1583.0312,235,1112.0552,235,1244.4358,10.0
236,2444.5062,236,2690.4024,236,2914.555,236,2913.3419,10.0
237,952.6178,237,1154.6086,237,805.0971,237,974.5839,10.0
238,1764.2081,238,1838.0453,238,2047.9348,238,2068.1752,10.0
239,2012.9096,239,3625.6536,239,2146.9811,239,2079.4445,10.0
240,870.9801,240,856.2377,240,759.9581,240,1096.6034,10.0
241,819.9176,241,1031.8331,241,1001.6018,241,844.6015,10.0
242,1354.6522,242,1101.8042,242,1187.1479,242,1289.3192,10.0
243,2083.5668,243,1741.7998,243,1741.0162,243,1824.9168,10.0
244,769.3224,244,872.7815,244,768.7334,244,984.7711,10.0
245,2025.8276,245,1868.9241,245,1807.2175,245,1679.0039,10.0
246,1124.7122,246,869.1608,246,1069.537,246,1113.1987,10.0
247,619.5884,247,780.7721,247,713.1543,247,691.565,10.0
248,786.4553,248,503.0428,248,557.2032,248,588.6247,10.0
249,1595.6084,249,2140.9555,249,1790.8868,249,1807.2052,10.0
250,1097.542,250,788.1409,250,903.8242,250,932.5775,10.0
251,625.4341,251,812.7655,251,725.4587,251,652.5608,10.0
252,5127.3434,252,4296.1222,252,4888.3648,252,5195.3941,10.0
253,563.5783,253,847.4711,253,541.4762,253,906.0275,10.0
254,1539.2579,254,1084.2105,254,1357.7151,254,1131.875,10.0
255,1002.8051,255,1463.7921,255,1225.4898,255,1470.8739,10.0
256,1491.0415,256,974.7955,256,1045.0888,256,1075.9396,10.0
257,1334.3437,257,2096.9087,257,1384.6888,257,1849.018,10.0
258,1208.5733,258,825.5637,258,902.372,258,859.5849,10.0
259,655.3367,259,877.3448,259,759.3522,259,856.3539,10.0
260,2650.8928,260,2601.7123,260,2521.5471,260,2425.2707,10.0
261,2486.5551,261,2104.1425,261,2336.7666,261,2277.7502,10.0
262,885.1611,262,1097.1793,262,861.7784,262,826.8133,10.0
263,933.122,263,624.7226,263,707.3901,263,827.9355,10.0
264,1465.9882,264,1268.8528,264,1196.2021,264,1091.3566,10.0
265,507.0297,265,757.1892,265,749.8309,265,902.936,10.0
