local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
17,1201,201,1,0.00855342298746109,88.212927756654,464,526
17,1202,201,2,0.005866320803761482,92.20532319391636,485,526
17,1203,201,3,0.0026011222507804632,96.38783269961976,507,526
17,1204,201,4,0.001487698988057673,98.47908745247148,518,526
17,1205,201,5,0.001901697483845055,97.90874524714829,515,526
17,1206,201,6,0.0017122779972851276,97.90874524714829,515,526
33,1201,201,1,0.008478358387947083,87.09677419354838,459,527
33,1202,201,2,0.0068048350512981415,91.65085388994308,483,527
33,1203,201,3,0.003457369515672326,95.82542694497154,505,527
33,1204,201,4,0.0021211206912994385,98.10246679316889,517,527
33,1205,201,5,0.0021173800341784954,97.53320683111954,514,527
33,1206,201,6,0.001867329003289342,98.10246679316889,517,527
77,1201,201,1,0.008400894701480865,87.90322580645162,436,496
77,1202,201,2,0.004583539441227913,95.56451612903226,474,496
77,1203,201,3,0.0025039406027644873,97.17741935483872,482,496
77,1204,201,4,0.0014420144725590944,98.79032258064517,490,496
77,1205,201,5,0.0007505809771828353,99.19354838709677,492,496
77,1206,201,6,0.0005484421853907406,99.59677419354838,494,496
11,1201,201,1,0.006836894433945417,89.37728937728939,488,546
11,1202,201,2,0.004678654484450817,94.13919413919413,514,546
11,1203,201,3,0.002365042921155691,97.25274725274726,531,546
11,1204,201,4,0.0011282804189249873,98.9010989010989,540,546
11,1205,201,5,0.0009278957732021809,99.08424908424908,541,546
11,1206,201,6,0.0008997989934869111,99.08424908424908,541,546
37,401,201,1,0.011152243241667747,80.55172413793103,584,725
37,402,201,2,0.01804245263338089,69.79310344827586,506,725
53,401,201,1,0.00489965733140707,89.28,558,625
53,402,201,2,0.004125985782593489,91.67999999999999,573,625
39,401,201,1,0.007362150587141514,85.71428571428571,186,217
39,402,201,2,0.0012092073448002338,99.07834101382488,215,217
57,401,201,1,0.007393456995487213,84.48275862068965,245,290
57,402,201,2,0.0019074480514973402,96.55172413793103,280,290
63,401,201,1,0.003166908398270607,93.61702127659575,704,752
63,402,201,2,0.0029077145736664534,94.14893617021278,708,752
48,401,201,1,0.005882512778043747,87.83068783068782,332,378
48,402,201,2,0.0019538167398422956,96.29629629629629,364,378
17,1207,202,1,0.030769148841500282,50.0,263,526
17,1208,202,2,0.013628159649670124,74.52471482889734,392,526
17,1209,202,3,0.009735548868775368,84.4106463878327,444,526
17,1210,202,4,0.004182180855423212,93.34600760456274,491,526
17,1211,202,5,0.002714167581871152,96.1977186311787,506,526
17,1212,202,6,0.0011421841336414218,98.47908745247148,518,526
33,1207,202,1,0.029212459921836853,51.61290322580645,272,527
33,1208,202,2,0.013087666593492031,73.24478178368122,386,527
33,1209,202,3,0.006205085664987564,89.56356736242884,472,527
33,1210,202,4,0.004434625152498484,94.49715370018976,498,527
33,1211,202,5,0.0045768083073198795,95.2561669829222,502,527
33,1212,202,6,0.003680452238768339,93.54838709677419,493,527
77,1207,202,1,0.027428245171904564,48.38709677419355,240,496
77,1208,202,2,0.014173747971653938,72.58064516129032,360,496
77,1209,202,3,0.0070863510482013226,86.29032258064517,428,496
77,1210,202,4,0.0027087507769465446,96.37096774193549,478,496
77,1211,202,5,0.001292904489673674,98.79032258064517,490,496
77,1212,202,6,0.0007555673364549875,99.19354838709677,492,496
11,1207,202,1,0.03311123326420784,41.39194139194139,226,546
11,1208,202,2,0.018318455666303635,62.82051282051282,343,546
11,1209,202,3,0.011718805879354477,76.37362637362637,417,546
11,1210,202,4,0.006223485805094242,88.82783882783882,485,546
11,1211,202,5,0.0026656147092580795,96.52014652014653,527,546
11,1212,202,6,0.0019861282780766487,97.8021978021978,534,546
63,403,202,1,0.0504290796816349,33.909574468085104,255,752
63,404,202,2,0.02565852738916874,44.547872340425535,335,752
50,403,202,1,0.06532686203718185,41.64588528678304,167,401
50,404,202,2,0.027304798364639282,62.593516209476306,251,401
39,403,202,1,0.10880734026432037,22.119815668202765,48,217
39,404,202,2,0.027639228850603104,62.67281105990783,136,217
72,403,202,1,0.04616884887218475,51.94174757281553,321,618
72,404,202,2,0.019464628770947456,55.8252427184466,345,618
88,403,202,1,0.060886263847351074,39.37360178970917,176,447
88,404,202,2,0.023571845144033432,62.86353467561522,281,447
71,403,202,1,0.03624872863292694,55.14579759862779,643,1166
71,404,202,2,0.016538824886083603,68.26758147512865,796,1166
17,1213,203,1,0.06833630055189133,48.669201520912544,256,526
17,1214,203,2,0.02134018763899803,66.92015209125475,352,526
17,1215,203,3,0.013327114284038544,77.56653992395437,408,526
17,1216,203,4,0.008399019949138165,88.40304182509506,465,526
17,1217,203,5,0.004829695913940668,93.91634980988593,494,526
17,1218,203,6,0.0025479027535766363,97.33840304182509,512,526
33,1213,203,1,0.07690327614545822,40.79696394686907,215,527
33,1214,203,2,0.023122917860746384,63.18785578747628,333,527
33,1215,203,3,0.01223805919289589,79.5066413662239,419,527
33,1216,203,4,0.0071550095453858376,89.94307400379506,474,527
33,1217,203,5,0.0034863760229200125,93.92789373814043,495,527
33,1218,203,6,0.001908223843201995,98.292220113852,518,527
77,1213,203,1,0.0848928764462471,38.306451612903224,190,496
77,1214,203,2,0.02680516429245472,58.66935483870967,291,496
77,1215,203,3,0.015777165070176125,70.16129032258065,348,496
77,1216,203,4,0.0102993780747056,80.84677419354838,401,496
77,1217,203,5,0.005094015505164862,93.54838709677419,464,496
77,1218,203,6,0.0030114497058093548,96.16935483870968,477,496
11,1213,203,1,0.05463813990354538,48.35164835164835,264,546
11,1214,203,2,0.019834166392683983,63.18681318681318,345,546
11,1215,203,3,0.009721348062157631,81.31868131868131,444,546
11,1216,203,4,0.004724402911961079,95.05494505494505,519,546
11,1217,203,5,0.003852944355458021,96.15384615384616,525,546
11,1218,203,6,0.0016953194281086326,97.8021978021978,534,546
92,405,203,1,0.040178053081035614,49.62311557788945,395,796
92,406,203,2,0.019378095865249634,61.30653266331658,488,796
23,405,203,1,0.06765299290418625,45.564516129032256,113,248
23,406,203,2,0.029906587675213814,55.24193548387096,137,248
26,405,203,1,0.0922490581870079,30.128205128205128,141,468
26,406,203,2,0.03702114149928093,41.02564102564102,192,468
50,405,203,1,0.05581038445234299,53.61596009975062,215,401
50,406,203,2,0.019118791446089745,68.5785536159601,275,401
14,405,203,1,0.12179212272167206,30.18867924528302,96,318
14,406,203,2,0.03286772593855858,67.61006289308176,215,318
76,405,203,1,0.2083500176668167,15.384615384615385,10,65
76,406,203,2,0.12940964102745056,53.84615384615385,35,65
17,1219,204,1,0.05480770021677017,15.399239543726237,81,526
17,1220,204,2,0.03097936324775219,37.6425855513308,198,526
17,1221,204,3,0.027608688920736313,48.28897338403042,254,526
17,1222,204,4,0.024543678387999535,53.99239543726235,284,526
17,1223,204,5,0.023157669231295586,55.32319391634981,291,526
17,1224,204,6,0.022340724244713783,57.414448669201526,302,526
33,1219,204,1,0.044613566249608994,30.170777988614798,159,527
33,1220,204,2,0.02800014242529869,38.70967741935484,204,527
33,1221,204,3,0.024896059185266495,43.26375711574953,228,527
33,1222,204,4,0.022598790004849434,53.32068311195446,281,527
33,1223,204,5,0.02005762979388237,59.01328273244781,311,527
33,1224,204,6,0.018858255818486214,62.04933586337761,327,527
77,1219,204,1,0.04455142468214035,31.25,155,496
77,1220,204,2,0.02992422692477703,33.46774193548387,166,496
77,1221,204,3,0.027264706790447235,48.79032258064516,242,496
77,1222,204,4,0.02304312027990818,57.45967741935484,285,496
77,1223,204,5,0.01977815292775631,58.266129032258064,289,496
77,1224,204,6,0.017389127984642982,61.49193548387096,305,496
11,1219,204,1,0.04809527471661568,17.765567765567766,97,546
11,1220,204,2,0.031189782544970512,34.43223443223443,188,546
11,1221,204,3,0.029644163325428963,34.98168498168498,191,546
11,1222,204,4,0.02809911221265793,36.996336996337,202,546
11,1223,204,5,0.027088116854429245,38.46153846153847,210,546
11,1224,204,6,0.025719262659549713,43.040293040293044,235,546
49,407,204,1,0.10273178666830063,5.633802816901409,24,426
49,408,204,2,0.02784658595919609,40.61032863849765,173,426
86,407,204,1,0.14040321111679077,9.433962264150944,20,212
86,408,204,2,0.038817036896944046,35.37735849056604,75,212
26,407,204,1,0.06906052678823471,30.555555555555557,143,468
26,408,204,2,0.03662595525383949,21.367521367521366,100,468
58,407,204,1,0.1358443647623062,19.230769230769234,45,234
58,408,204,2,0.03634962439537048,18.803418803418804,44,234
6,407,204,1,0.07680325210094452,22.115384615384613,115,520
6,408,204,2,0.03566126897931099,25.769230769230766,134,520
94,407,204,1,0.1391887664794922,14.285714285714285,29,203
