model,epoch,average_loss,accuracy,correct_data,total_data
51,21,1.1431184885178974e-08,100.0,8968,8968
51,21,4847550.564228368,0.0,0,8968
74,21,0.0,100.0,8968,8968
74,21,11455627.652096342,0.0,0,8968
global,21,0.0,100.0,8968,8968
51,22,0.0,100.0,8968,8968
51,22,3391902.609500446,0.0,0,8968
74,22,0.0,100.0,8968,8968
74,22,25447030.22836753,0.0,0,8968
global,22,0.0,100.0,8968,8968
51,23,0.0,100.0,8968,8968
51,23,1049387.1241079394,0.0,0,8968
74,23,0.0,100.0,8968,8968
74,23,3205436.1964763603,0.0,0,8968
global,23,0.0,100.0,8968,8968
51,24,0.0,100.0,8968,8968
51,24,1080238.4858942907,0.0,0,8968
74,24,0.0,100.0,8968,8968
74,24,25755233.78412132,0.0,0,8968
global,24,0.0,100.0,8968,8968
51,25,0.0,100.0,8968,8968
51,25,0.0,100.0,8968,8968
74,25,0.0,100.0,8968,8968
74,25,0.0,100.0,8968,8968
global,25,0.0,100.0,8968,8968
51,26,0.0,100.0,8968,8968
51,26,138823.61828166814,0.0,0,8968
74,26,1.3292738898902084e-11,100.0,8968,8968
74,26,4765086.574933096,0.0,0,8968
global,26,3.838587823020596e-08,100.0,8968,8968
51,27,0.0,100.0,8968,8968
51,27,0.0,100.0,8968,8968
74,27,0.0,100.0,8968,8968
74,27,0.0,100.0,8968,8968
global,27,0.0,100.0,8968,8968
51,28,0.0,100.0,8968,8968
51,28,114859.03277626004,0.0,0,8968
74,28,0.0,100.0,8968,8968
74,28,658662.8825267619,0.0,0,8968
global,28,2.1702355577696132e-07,100.0,8968,8968
51,29,0.0,100.0,8968,8968
51,29,0.0,100.0,8968,8968
74,29,0.0,100.0,8968,8968
74,29,0.0,100.0,8968,8968
global,29,0.0,100.0,8968,8968
51,30,0.0,100.0,8968,8968
51,30,406262.15912132023,0.0,0,8968
74,30,0.0,100.0,8968,8968
74,30,1867408.0955619982,0.0,0,8968
global,30,2.0820255884377413e-07,100.0,8968,8968
51,31,3.9878212735161116e-11,100.0,8968,8968
51,31,53.70831968526985,99.05218554861732,8883,8968
74,31,9.304893927422964e-10,100.0,8968,8968
74,31,0.0,100.0,8968,8968
global,31,1.3292738898902084e-11,100.0,8968,8968
51,32,0.0,100.0,8968,8968
51,32,7312.063900378429,0.0,0,8968
74,32,0.0,100.0,8968,8968
74,32,3619963.586529884,0.0,0,8968
global,32,0.0,100.0,8968,8968
51,33,0.0,100.0,8968,8968
51,33,940252.8587198929,0.0,0,8968
74,33,0.0,100.0,8968,8968
74,33,21410.099071002453,0.0,0,8968
global,33,2.6585477797804167e-11,100.0,8968,8968
51,34,3.190253706961155e-10,100.0,8968,8968
51,34,29793.259690705843,0.0,0,8968
74,34,4.028331813507544e-08,100.0,8968,8968
74,34,1512966.8712087423,0.0,0,8968
global,34,1.2806441864147123e-06,100.0,8968,8968
51,35,3.3630162561974066e-09,100.0,8968,8968
51,35,1221378.5929973237,0.0,0,8968
74,35,2.0051651182479348e-07,100.0,8968,8968
74,35,13724.430303405163,0.0,0,8968
global,35,1.5951277408666882e-10,100.0,8968,8968
51,36,6.64636849868021e-11,100.0,8968,8968
51,36,4.527969018821132,98.5057983942908,8834,8968
74,36,0.0,100.0,8968,8968
74,36,1590106.314674398,0.0,0,8968
global,36,0.0,100.0,8968,8968
51,37,0.0,100.0,8968,8968
51,37,3644283.56735058,0.0,0,8968
74,37,0.0,100.0,8968,8968
74,37,25237.90032267507,0.0,0,8968
global,37,0.0,100.0,8968,8968
51,38,0.0,100.0,8968,8968
51,38,3452.9473594917345,0.0,0,8968
74,38,0.0,100.0,8968,8968
74,38,0.0,100.0,8968,8968
global,38,0.0,100.0,8968,8968
51,39,0.0,100.0,8968,8968
51,39,10377293.471900089,0.0,0,8968
74,39,0.0,100.0,8968,8968
74,39,81771.6044756356,0.0,0,8968
global,39,0.0,100.0,8968,8968
51,40,0.0,100.0,8968,8968
51,40,5209.3457710749335,0.0,0,8968
74,40,0.0,100.0,8968,8968
74,40,895074.2408563782,0.0,0,8968
global,40,0.0,100.0,8968,8968
51,41,0.0,100.0,8968,8968
51,41,3032701.0495093665,0.0,0,8968
74,41,0.0,100.0,8968,8968
74,41,22063.179521980932,0.0,0,8968
global,41,0.0,100.0,8968,8968
51,42,0.0,100.0,8968,8968
51,42,14026.66876411268,0.9255129348795719,83,8968
74,42,0.0,100.0,8968,8968
74,42,1487334.5286574487,0.0,0,8968
global,42,0.0,100.0,8968,8968
51,43,0.0,100.0,8968,8968
51,43,3680510.9669937557,0.0,0,8968
74,43,0.0,100.0,8968,8968
74,43,49527.69810018956,0.0,0,8968
global,43,0.0,100.0,8968,8968
51,44,0.0,100.0,8968,8968
51,44,0.0,100.0,8968,8968
74,44,3.516744985893837e-08,100.0,8968,8968
74,44,497444.8046944692,0.0,0,8968
global,44,7.310772337594057e-09,100.0,8968,8968
51,45,1.1231818952753208e-08,100.0,8968,8968
51,45,3801586.7417484387,0.0,0,8968
74,45,6.234124523575509e-09,100.0,8968,8968
74,45,50540.44568186887,0.0,0,8968
global,45,4.42639993525756e-09,100.0,8968,8968
51,46,0.0,100.0,8968,8968
51,46,0.0,100.0,8968,8968
74,46,9.304913980764447e-11,100.0,8968,8968
74,46,189030.04931422838,0.0,0,8968
global,46,0.0,100.0,8968,8968
51,47,0.0,100.0,8968,8968
51,47,1393986.2882471008,0.0,0,8968
74,47,0.0,100.0,8968,8968
74,47,4909.4050059935325,0.0,0,8968
global,47,0.0,100.0,8968,8968
51,48,0.0,100.0,8968,8968
51,48,0.0,100.0,8968,8968
74,48,0.0,100.0,8968,8968
74,48,22.017942899896244,84.2885816235504,7559,8968
global,48,0.0,100.0,8968,8968
51,49,0.0,100.0,8968,8968
51,49,0.0,100.0,8968,8968
74,49,0.0,100.0,8968,8968
74,49,25.413968590728732,4.058876003568242,364,8968
global,49,0.0,100.0,8968,8968
51,50,0.0,100.0,8968,8968
51,50,0.19025919779315367,96.25334522747548,8632,8968
74,50,0.0,100.0,8968,8968
74,50,3.1344713573472824,67.29482604817127,6035,8968
global,50,0.0,100.0,8968,8968
51,51,0.0,100.0,8968,8968
51,51,0.10114690762171734,97.71409455842998,8763,8968
74,51,0.0,100.0,8968,8968
74,51,16.509818405471243,23.87377341659233,2141,8968
global,51,0.0,100.0,8968,8968
51,52,0.0,100.0,8968,8968
51,52,1.7352697151878402,86.10615521855486,7722,8968
74,52,0.0,100.0,8968,8968
74,52,8.470065717501475,43.85593220338983,3933,8968
global,52,0.0,100.0,8968,8968
51,53,0.0,100.0,8968,8968
51,53,3.778966286065959,73.46119536128457,6588,8968
74,53,0.0,100.0,8968,8968
74,53,29.76451483802217,3.2448706512042818,291,8968
global,53,0.0,100.0,8968,8968
51,54,0.0,100.0,8968,8968
51,54,11.834360697777754,52.97725245316681,4751,8968
74,54,0.0,100.0,8968,8968
74,54,62.18210874722538,0.0,0,8968
global,54,0.0,100.0,8968,8968
51,55,0.0,100.0,8968,8968
51,55,19.311593333915553,46.39830508474576,4161,8968
74,55,0.0,100.0,8968,8968
74,55,24.00585434545267,11.819803746654772,1060,8968
global,55,0.0,100.0,8968,8968
51,56,0.0,100.0,8968,8968
51,56,8.48710352602439,62.66726137377342,5620,8968
74,56,0.0,100.0,8968,8968
74,56,72.48598875646395,0.011150758251561107,1,8968
global,56,0.0,100.0,8968,8968
51,57,0.0,100.0,8968,8968
51,57,8.394751810793574,63.102140945584296,5659,8968
74,57,0.0,100.0,8968,8968
74,57,65.50893075417238,0.08920606601248886,8,8968
global,57,0.0,100.0,8968,8968
51,58,0.0,100.0,8968,8968
51,58,12.468984646418603,52.44201605709188,4703,8968
74,58,0.0,100.0,8968,8968
74,58,68.65471059780478,0.0,0,8968
global,58,0.0,100.0,8968,8968
51,59,0.0,100.0,8968,8968
51,59,19.563010625388344,35.87198929527208,3217,8968
74,59,0.0,100.0,8968,8968
74,59,63.81850275793424,0.14495985727029437,13,8968
global,59,0.0,100.0,8968,8968
51,60,0.0,100.0,8968,8968
51,60,5.156453807262519,75.54638715432648,6775,8968
74,60,0.0,100.0,8968,8968
74,60,58.42700826898417,0.9924174843889385,89,8968
global,60,0.0,100.0,8968,8968
51,61,0.0,100.0,8968,8968
51,61,16.245797631147184,44.73684210526316,4012,8968
74,61,0.0,100.0,8968,8968
74,61,73.29327165261643,0.04460303300624443,4,8968
global,61,0.0,100.0,8968,8968
51,62,0.0,100.0,8968,8968
51,62,17.13429932164678,45.7850133809099,4106,8968
74,62,1.3292738898902084e-11,100.0,8968,8968
74,62,77.7399719605799,0.10035682426404996,9,8968
global,62,0.0,100.0,8968,8968
51,63,0.0,100.0,8968,8968
51,63,22.314728552267873,29.31534344335415,2629,8968
74,63,1.3292738898902084e-11,100.0,8968,8968
74,63,140.57062878298186,0.0,0,8968
global,63,1.3292738898902084e-11,100.0,8968,8968
51,64,1.3292738898902084e-11,100.0,8968,8968
51,64,12.756059553025558,52.665031222123105,4723,8968
74,64,1.3292738898902084e-11,100.0,8968,8968
74,64,23.46051535491535,16.514272970562,1481,8968
global,64,1.3292738898902084e-11,100.0,8968,8968
51,65,1.3292738898902084e-11,100.0,8968,8968
51,65,37.529108525598616,11.975914362176628,1074,8968
74,65,1.3292738898902084e-11,100.0,8968,8968
74,65,37.7691784908897,7.861284567350579,705,8968
global,65,2.6585476213186113e-11,100.0,8968,8968
51,66,2.6585476213186113e-11,100.0,8968,8968
51,66,18.0553385175625,54.97323818019625,4930,8968
74,66,2.6585476213186113e-11,100.0,8968,8968
74,66,80.65982903336756,0.28991971454058874,26,8968
global,66,2.6585476213186113e-11,100.0,8968,8968
51,67,1.3292738898902084e-11,100.0,8968,8968
51,67,30.32262296446937,18.65521855486173,1673,8968
74,67,2.6585476213186113e-11,100.0,8968,8968
74,67,62.980910533459245,0.23416592328278324,21,8968
global,67,1.3292738898902084e-11,100.0,8968,8968
51,68,1.3292738898902084e-11,100.0,8968,8968
51,68,45.22312057113988,2.0405887600356825,183,8968
74,68,2.6585476213186113e-11,100.0,8968,8968
74,68,117.47079889738166,0.0,0,8968
global,68,2.6585476213186113e-11,100.0,8968,8968
51,69,2.6585476213186113e-11,100.0,8968,8968
51,69,28.535222226227106,14.797056199821586,1327,8968
74,69,3.98782151120882e-11,100.0,8968,8968
74,69,54.83036586070678,0.825156110615522,74,8968
global,69,3.98782151120882e-11,100.0,8968,8968
51,70,3.98782151120882e-11,100.0,8968,8968
51,70,26.639940964548213,14.194915254237289,1273,8968
74,70,3.98782151120882e-11,100.0,8968,8968
74,70,87.9278041761332,0.0,0,8968
global,70,6.646369053296528e-11,100.0,8968,8968
