model,epoch,average_loss,accuracy,correct_data,total_data
0,21,0.9487157052965021,70.84422110552764,7049,9950
0,21,nan,0.0,0,9950
global,21,0.9616399283864391,70.50251256281406,7015,9950
global,22,1.3829319935707591,57.89949748743719,5761,9950
20,23,0.23280869306631424,93.16582914572864,9270,9950
20,23,nan,0.0,0,9950
global,23,0.3599969955425167,89.4572864321608,8901,9950
global,24,0.5949289346819547,83.06532663316582,8265,9950
74,25,0.09420219699941089,96.98492462311557,9650,9950
74,25,nan,0.0,0,9950
global,25,0.12189824505666992,96.0502512562814,9557,9950
global,26,0.20286558673609442,93.65829145728644,9319,9950
95,27,0.03551239972999647,98.8643216080402,9837,9950
95,27,nan,0.0,0,9950
global,27,0.06081780628717724,98.04020100502512,9755,9950
global,28,0.11186854587128414,96.6532663316583,9617,9950
global,29,0.17031992631940984,95.0251256281407,9455,9950
global,30,0.26300812548728447,92.82412060301507,9236,9950
global,31,0.3801002625963796,90.09045226130652,8964,9950
global,32,0.4739295388226533,87.84924623115577,8741,9950
global,33,0.5785020318342813,85.58793969849246,8516,9950
global,34,0.6906318688512447,82.99497487437186,8258,9950
global,35,0.7973982106501134,80.5929648241206,8019,9950
global,36,0.9197915501810199,78.24120603015075,7785,9950
global,37,1.023403663060174,76.36180904522612,7598,9950
global,38,1.101218223380084,74.7035175879397,7433,9950
global,39,1.17770807390836,73.11557788944724,7275,9950
global,40,1.2770144476962448,71.01507537688441,7066,9950
global,41,1.350950909715202,69.2964824120603,6895,9950
global,42,1.3977578846533694,68.40201005025126,6806,9950
global,43,1.4500674848700288,67.30653266331659,6697,9950
global,44,1.5328423159805376,65.28643216080403,6496,9950
global,45,1.6069786171457876,63.5678391959799,6325,9950
global,46,1.6602960676643717,62.22110552763819,6191,9950
global,47,1.726695575809958,60.824120603015075,6052,9950
global,48,1.8178881375873508,59.38693467336683,5909,9950
global,49,1.8607433499283528,58.482412060301506,5819,9950
global,50,1.9344799628329636,57.19597989949749,5691,9950
global,51,2.020667798603,55.527638190954775,5525,9950
global,52,2.086030195993395,54.020100502512555,5375,9950
global,53,2.106997026606421,53.72864321608041,5346,9950
global,54,2.1835817845023455,52.040201005025125,5178,9950
global,55,2.2614368764599364,50.49246231155779,5024,9950
global,56,2.343215478868341,48.8643216080402,4862,9950
global,57,2.393996451296399,47.88944723618091,4765,9950
global,58,2.4551035496697353,46.72361809045226,4649,9950
global,59,2.53565523693909,45.246231155778894,4502,9950
global,60,2.5947457571365127,44.02010050251256,4380,9950
global,61,2.630127098811931,43.23618090452261,4302,9950
global,62,2.636640929409008,43.12562814070352,4291,9950
global,63,2.6479216624504356,43.04522613065327,4283,9950
global,64,2.719661057055296,41.537688442211056,4133,9950
global,65,2.746517551747998,41.065326633165824,4086,9950
global,66,2.776857052136905,40.58291457286432,4038,9950
global,67,2.84302020432362,39.19597989949749,3900,9950
global,68,2.905105864558388,38.06030150753769,3787,9950
global,69,2.921078241242835,37.969849246231156,3778,9950
global,70,2.9628565403923917,37.27638190954774,3709,9950
global,71,2.941779562025214,37.54773869346734,3736,9950
global,72,3.017611992610759,36.040201005025125,3586,9950
