local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
0,201,21,1,0.04430446773767471,37.35666867833434,619,1657
0,202,21,2,0.018674714490771294,57.27217863608932,949,1657
0,203,21,3,0.013567156158387661,67.65238382619191,1121,1657
0,204,21,4,0.012939689680933952,68.25588412794207,1131,1657
0,205,21,5,0.01238773763179779,69.82498491249245,1157,1657
0,206,21,6,0.011366955935955048,72.72178636089318,1205,1657
0,207,21,7,0.010218966752290726,75.31683765841883,1248,1657
0,208,21,8,0.010293077677488327,76.28243814121906,1264,1657
0,209,21,9,0.009384815581142902,78.3946891973446,1299,1657
0,210,21,10,0.009626181796193123,76.64453832226916,1270,1657
99,41,21,1,0.033022645860910416,55.886157826649416,432,773
99,42,21,2,0.0037269066087901592,93.01423027166882,719,773
43,41,21,1,0.03566724434494972,50.63424947145877,479,946
43,42,21,2,0.004873206838965416,90.27484143763213,854,946
19,41,21,1,0.025667836889624596,64.0926640926641,664,1036
19,42,21,2,0.0032978863455355167,94.78764478764478,982,1036
95,41,21,1,0.05716443434357643,38.898163606010016,233,599
95,42,21,2,0.008447036147117615,89.64941569282136,537,599
27,41,21,1,0.018539628013968468,72.08569628229363,1144,1587
27,42,21,2,0.003753246972337365,93.06868304977945,1477,1587
17,41,21,1,0.01732609048485756,72.93519695044472,1148,1574
17,42,21,2,0.0032430693972855806,93.51969504447268,1472,1574
86,41,21,1,0.03099139593541622,57.22831505483549,574,1003
86,42,21,2,0.005459746811538935,89.93020937188435,902,1003
20,41,21,1,0.0344950407743454,55.26641883519206,446,807
20,42,21,2,0.004814649000763893,91.32589838909541,737,807
89,41,21,1,0.029789414256811142,57.36607142857143,514,896
89,42,21,2,0.005251039285212755,89.73214285714286,804,896
77,43,22,1,0.03552190586924553,57.23880597014925,767,1340
77,44,22,2,0.0029494424816221,95.0,1273,1340
12,43,22,1,0.10317990183830261,4.437869822485207,15,338
12,44,22,2,0.019349530339241028,69.23076923076923,234,338
53,43,22,1,0.0644470825791359,35.79335793357934,291,813
53,44,22,2,0.006079358048737049,89.79089790897909,730,813
42,43,22,1,0.027385985478758812,64.35860058309038,883,1372
42,44,22,2,0.0024651011917740107,95.8454810495627,1315,1372
31,43,22,1,0.09590610861778259,10.217391304347826,47,460
31,44,22,2,0.010983267799019814,82.6086956521739,380,460
33,43,22,1,0.09050063788890839,11.844660194174757,61,515
33,44,22,2,0.013156450353562832,78.05825242718447,402,515
39,43,22,1,0.0492439903318882,45.310957551826256,459,1013
39,44,22,2,0.004374460317194462,92.49753208292202,937,1013
20,43,22,1,0.05313245579600334,41.759603469640645,337,807
20,44,22,2,0.005641299299895763,89.83890954151177,725,807
97,43,22,1,0.03888813778758049,54.08079142621599,656,1213
97,44,22,2,0.003735088277608156,93.5696619950536,1135,1213
58,43,22,1,0.06183397024869919,32.25404732254047,259,803
58,44,22,2,0.008243785239756107,85.0560398505604,683,803
20,221,23,1,0.047045376151800156,42.998760842627014,347,807
20,222,23,2,0.01280185766518116,74.10161090458487,598,807
20,223,23,3,0.007603023666888475,84.01486988847584,678,807
20,224,23,4,0.0077946907840669155,84.2627013630731,680,807
20,225,23,5,0.006313900928944349,87.11276332094175,703,807
20,226,23,6,0.006020920816808939,86.86493184634449,701,807
20,227,23,7,0.005599916446954012,88.10408921933085,711,807
20,228,23,8,0.004806727636605501,90.08674101610904,727,807
