model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_74_trigger,,26,0.29638560539513975,90.71356783919599,9026,9950
global,global_in_95_trigger,,26,1.0104288250717086,67.06532663316584,6673,9950
95,95_trigger,,27,nan,0.0,0,9950
20,20_trigger,,27,14.115256445803235,0.0,0,9950
global,combine,,27,0.06081780628717724,98.04020100502512,9755,9950
global,global_in_0_trigger,,27,0.29987161602806206,89.79899497487438,8935,9950
global,global_in_20_trigger,,27,0.5581121391986482,80.80402010050251,8040,9950
global,global_in_74_trigger,,27,0.09821929658777151,96.88442211055276,9640,9950
global,global_in_95_trigger,,27,0.19004669218207124,93.71859296482413,9325,9950
global,combine,,28,0.11186854587128414,96.6532663316583,9617,9950
global,global_in_0_trigger,,28,0.4772203463645437,85.06532663316582,8464,9950
global,global_in_20_trigger,,28,0.8307142980374284,74.29145728643216,7392,9950
global,global_in_74_trigger,,28,0.1696558995821967,94.89447236180905,9442,9950
global,global_in_95_trigger,,28,0.3338178213397462,89.80904522613066,8936,9950
global,combine,,29,0.17031992631940984,95.0251256281407,9455,9950
global,global_in_0_trigger,,29,0.6686762456079224,80.39195979899498,7999,9950
global,global_in_20_trigger,,29,1.1169984888431415,67.6180904522613,6728,9950
global,global_in_74_trigger,,29,0.24900514844673963,92.88442211055276,9242,9950
global,global_in_95_trigger,,29,0.4938135410673055,85.77889447236181,8535,9950
global,combine,,30,0.26300812548728447,92.82412060301507,9236,9950
global,global_in_0_trigger,,30,0.9539533294984444,73.78894472361809,7342,9950
global,global_in_20_trigger,,30,1.5273986532700121,58.33165829145729,5804,9950
global,global_in_74_trigger,,30,0.3696744103168123,89.78894472361809,8934,9950
global,global_in_95_trigger,,30,0.7390278937948409,79.63819095477388,7924,9950
74,74_trigger,,31,11.510126808971616,0.0,0,9950
global,combine,,31,0.3801002625963796,90.09045226130652,8964,9950
global,global_in_0_trigger,,31,1.2593899367442682,67.1356783919598,6680,9950
global,global_in_20_trigger,,31,1.9440492363551154,50.14070351758794,4989,9950
global,global_in_74_trigger,,31,0.5118469420389914,86.58291457286433,8615,9950
global,global_in_95_trigger,,31,1.0201386813063118,73.15577889447236,7279,9950
95,95_trigger,,32,7.678801628381164,0.0,0,9950
global,combine,,32,0.4739295388226533,87.84924623115577,8741,9950
global,global_in_0_trigger,,32,1.470157593770243,62.60301507537689,6229,9950
global,global_in_20_trigger,,32,2.221052346157668,44.89447236180904,4467,9950
global,global_in_74_trigger,,32,0.6185671235089326,84.36180904522614,8394,9950
global,global_in_95_trigger,,32,1.2220532644453959,68.83417085427136,6849,9950
global,combine,,33,0.5785020318342813,85.58793969849246,8516,9950
global,global_in_0_trigger,,33,1.6915603304148918,58.96482412060301,5867,9950
global,global_in_20_trigger,,33,2.502204110610425,40.36180904522613,4016,9950
global,global_in_74_trigger,,33,0.7357113055128548,81.90954773869346,8150,9950
global,global_in_95_trigger,,33,1.4356650524043557,64.07035175879398,6375,9950
global,combine,,34,0.6906318688512447,82.99497487437186,8258,9950
global,global_in_0_trigger,,34,1.9044973206639888,54.934673366834176,5466,9950
global,global_in_20_trigger,,34,2.7628425513799466,36.231155778894475,3605,9950
global,global_in_74_trigger,,34,0.8540766013447364,79.4572864321608,7906,9950
global,global_in_95_trigger,,34,1.644493382132832,59.658291457286424,5936,9950
20,20_trigger,,35,11.42443662403816,0.0,0,9950
global,combine,,35,0.7973982106501134,80.5929648241206,8019,9950
global,global_in_0_trigger,,35,2.089212132362864,51.688442211055275,5143,9950
global,global_in_20_trigger,,35,2.9811159059150736,33.28643216080402,3312,9950
global,global_in_74_trigger,,35,0.9630617624790824,77.00502512562815,7662,9950
global,global_in_95_trigger,,35,1.8257294410437195,55.869346733668344,5559,9950
74,74_trigger,,36,7.296012922890822,0.030150753768844223,3,9950
global,combine,,36,0.9197915501810199,78.24120603015075,7785,9950
global,global_in_0_trigger,,36,2.2868946071605585,48.130653266331656,4789,9950
global,global_in_20_trigger,,36,3.2118030229884775,30.13065326633166,2998,9950
global,global_in_74_trigger,,36,1.086787980429491,74.9145728643216,7454,9950
global,global_in_95_trigger,,36,2.0263191660205324,52.201005025125625,5194,9950
0,0_trigger,,37,8.039692960959583,0.030150753768844223,3,9950
global,combine,,37,1.023403663060174,76.36180904522612,7598,9950
global,global_in_0_trigger,,37,2.4448413407982295,45.597989949748744,4537,9950
global,global_in_20_trigger,,37,3.3846634608896533,27.78894472361809,2765,9950
global,global_in_74_trigger,,37,1.188985298770157,72.85427135678391,7249,9950
global,global_in_95_trigger,,37,2.180094934204715,49.427135678391956,4918,9950
global,combine,,38,1.101218223380084,74.7035175879397,7433,9950
global,global_in_0_trigger,,38,2.5568960264579736,43.608040201005025,4339,9950
global,global_in_20_trigger,,38,3.5042414503241304,26.522613065326635,2639,9950
global,global_in_74_trigger,,38,1.2633547022833895,71.46733668341709,7111,9950
global,global_in_95_trigger,,38,2.2874121385123862,47.38693467336683,4715,9950
global,combine,,39,1.17770807390836,73.11557788944724,7275,9950
global,global_in_0_trigger,,39,2.668773368950465,42.050251256281406,4184,9950
global,global_in_20_trigger,,39,3.6310556283308633,25.08542713567839,2496,9950
global,global_in_74_trigger,,39,1.3372646615493238,70.04020100502512,6969,9950
global,global_in_95_trigger,,39,2.3983742473353096,45.30653266331658,4508,9950
global,combine,,40,1.2770144476962448,71.01507537688441,7066,9950
global,global_in_0_trigger,,40,2.790621808689443,40.2713567839196,4007,9950
global,global_in_20_trigger,,40,3.7636261339043853,23.728643216080403,2361,9950
global,global_in_74_trigger,,40,1.426476934615092,68.2110552763819,6787,9950
global,global_in_95_trigger,,40,2.5280830130265586,43.11557788944724,4290,9950
global,combine,,41,1.350950909715202,69.2964824120603,6895,9950
global,global_in_0_trigger,,41,2.8877883638928283,38.90452261306533,3871,9950
global,global_in_20_trigger,,41,3.8684285456211724,22.66331658291457,2255,9950
global,global_in_74_trigger,,41,1.495001413546615,66.84422110552764,6651,9950
global,global_in_95_trigger,,41,2.6254627438645866,41.5678391959799,4136,9950
20,20_trigger,,42,10.050058974069566,0.0,0,9950
global,combine,,42,1.3977578846533694,68.40201005025126,6806,9950
global,global_in_0_trigger,,42,2.9338291816136346,38.34170854271356,3815,9950
global,global_in_20_trigger,,42,3.9077266781294164,22.331658291457288,2222,9950
global,global_in_74_trigger,,42,1.5340175387128514,66.12060301507537,6579,9950
global,global_in_95_trigger,,42,2.6705850181387896,40.733668341708544,4053,9950
global,combine,,43,1.4500674848700288,67.30653266331659,6697,9950
global,global_in_0_trigger,,43,2.9810355166334603,37.798994974874375,3761,9950
global,global_in_20_trigger,,43,3.95031983342003,21.87939698492462,2177,9950
global,global_in_74_trigger,,43,1.5758076281523585,65.15577889447236,6483,9950
global,global_in_95_trigger,,43,2.721237043831217,39.959798994974875,3976,9950
global,combine,,44,1.5328423159805376,65.28643216080403,6496,9950
global,global_in_0_trigger,,44,3.080930817570519,36.41206030150754,3623,9950
global,global_in_20_trigger,,44,4.056214096606078,20.592964824120603,2049,9950
global,global_in_74_trigger,,44,1.6512120163500608,63.668341708542705,6335,9950
global,global_in_95_trigger,,44,2.824425432214785,38.28140703517588,3809,9950
global,combine,,45,1.6069786171457876,63.5678391959799,6325,9950
global,global_in_0_trigger,,45,3.1660817170262936,35.22613065326633,3505,9950
global,global_in_20_trigger,,45,4.147198052334426,19.829145728643216,1973,9950
global,global_in_74_trigger,,45,1.7164540460481117,62.41206030150753,6210,9950
global,global_in_95_trigger,,45,2.912700250520179,36.85427135678392,3667,9950
20,20_trigger,,46,9.927123275066739,0.0,0,9950
global,combine,,46,1.6602960676643717,62.22110552763819,6191,9950
global,global_in_0_trigger,,46,3.213267323862967,34.50251256281407,3433,9950
global,global_in_20_trigger,,46,4.191338530113948,19.407035175879397,1931,9950
global,global_in_74_trigger,,46,1.7582231945248705,61.60804020100502,6130,9950
global,global_in_95_trigger,,46,2.961068525458101,36.150753768844226,3597,9950
74,74_trigger,,47,7.2455149174215805,0.030150753768844223,3,9950
global,combine,,47,1.726695575809958,60.824120603015075,6052,9950
global,global_in_0_trigger,,47,3.2837548858795933,33.81909547738694,3365,9950
global,global_in_20_trigger,,47,4.2649853101567405,18.804020100502512,1871,9950
global,global_in_74_trigger,,47,1.8177878352026244,60.52261306532664,6022,9950
global,global_in_95_trigger,,47,3.036837812260767,34.934673366834176,3476,9950
74,74_trigger,,48,7.287104903177999,0.020100502512562814,2,9950
0,0_trigger,,48,7.235160324633421,0.22110552763819094,22,9950
global,combine,,48,1.8178881375873508,59.38693467336683,5909,9950
global,global_in_0_trigger,,48,3.3729930421455423,32.633165829145725,3247,9950
global,global_in_20_trigger,,48,4.357947571720909,18.120603015075375,1803,9950
global,global_in_74_trigger,,48,1.8957549734451065,59.20603015075376,5891,9950
global,global_in_95_trigger,,48,3.137552806911756,33.39698492462311,3323,9950
global,combine,,49,1.8607433499283528,58.482412060301506,5819,9950
global,global_in_0_trigger,,49,3.4032526140836015,32.14070351758794,3198,9950
global,global_in_20_trigger,,49,4.3841760767644375,17.84924623115578,1776,9950
global,global_in_74_trigger,,49,1.9261013694264781,58.633165829145725,5834,9950
global,global_in_95_trigger,,49,3.171868473992276,33.015075376884425,3285,9950
global,combine,,50,1.9344799628329636,57.19597989949749,5691,9950
global,global_in_0_trigger,,50,3.482446639477907,31.155778894472363,3100,9950
global,global_in_20_trigger,,50,4.464451246405367,17.075376884422113,1699,9950
global,global_in_74_trigger,,50,1.9897247663334985,57.59798994974874,5731,9950
global,global_in_95_trigger,,50,3.2532784451431964,31.839195979899497,3168,9950
0,0_trigger,,51,7.099869415436558,0.2412060301507538,24,9950
global,combine,,51,2.020667798603,55.527638190954775,5525,9950
global,global_in_0_trigger,,51,3.572633205394649,30.020100502512566,2987,9950
global,global_in_20_trigger,,51,4.554088757385561,16.261306532663315,1618,9950
global,global_in_74_trigger,,51,2.0653570817343554,56.211055276381906,5593,9950
global,global_in_95_trigger,,51,3.3458656740428214,30.502512562814072,3035,9950
global,combine,,52,2.086030195993395,54.020100502512555,5375,9950
global,global_in_0_trigger,,52,3.6342013595811085,29.20603015075377,2906,9950
global,global_in_20_trigger,,52,4.613871367948139,15.698492462311558,1562,9950
global,global_in_74_trigger,,52,2.1224754525189424,55.095477386934675,5482,9950
global,global_in_95_trigger,,52,3.4145938447731825,29.38693467336683,2924,9950
global,combine,,53,2.106997026606421,53.72864321608041,5346,9950
global,global_in_0_trigger,,53,3.647314764434968,29.055276381909543,2891,9950
global,global_in_20_trigger,,53,4.6207512170226135,15.547738693467336,1547,9950
global,global_in_74_trigger,,53,2.1347875363143842,54.98492462311558,5471,9950
global,global_in_95_trigger,,53,3.425329536936391,29.20603015075377,2906,9950
0,0_trigger,,54,7.222427588994779,0.18090452261306533,18,9950
global,combine,,54,2.1835817845023455,52.040201005025125,5178,9950
global,global_in_0_trigger,,54,3.7185600848173976,28.17085427135678,2803,9950
global,global_in_20_trigger,,54,4.694898321257165,15.1356783919598,1506,9950
global,global_in_74_trigger,,54,2.1967952505907222,53.788944723618094,5352,9950
global,global_in_95_trigger,,54,3.504461051902579,28.01005025125628,2787,9950
20,20_trigger,,55,9.745269787658998,0.0,0,9950
0,0_trigger,,55,7.104392712463685,0.2412060301507538,24,9950
global,combine,,55,2.2614368764599364,50.49246231155779,5024,9950
global,global_in_0_trigger,,55,3.7823962225985888,27.376884422110553,2724,9950
global,global_in_20_trigger,,55,4.757354217989361,14.582914572864322,1451,9950
global,global_in_74_trigger,,55,2.2600971846844082,52.56281407035176,5230,9950
global,global_in_95_trigger,,55,3.581751500422032,27.00502512562814,2687,9950
74,74_trigger,,56,7.935386074967121,0.020100502512562814,2,9950
global,combine,,56,2.343215478868341,48.8643216080402,4862,9950
global,global_in_0_trigger,,56,3.8554468187495092,26.633165829145728,2650,9950
global,global_in_20_trigger,,56,4.827780169769747,13.84924623115578,1378,9950
global,global_in_74_trigger,,56,2.3289917946820284,51.517587939698494,5126,9950
global,global_in_95_trigger,,56,3.661643575543734,25.86934673366834,2574,9950
global,combine,,57,2.393996451296399,47.88944723618091,4765,9950
global,global_in_0_trigger,,57,3.9045022107608354,26.07035175879397,2594,9950
global,global_in_20_trigger,,57,4.875265777434536,13.396984924623116,1333,9950
global,global_in_74_trigger,,57,2.3738211097908977,50.80402010050251,5055,9950
global,global_in_95_trigger,,57,3.714300231933594,25.316582914572866,2519,9950
20,20_trigger,,58,10.027939094275087,0.0,0,9950
global,combine,,58,2.4551035496697353,46.72361809045226,4649,9950
global,global_in_0_trigger,,58,3.9501469398383517,25.648241206030153,2552,9950
global,global_in_20_trigger,,58,4.923017004578557,12.92462311557789,1286,9950
global,global_in_74_trigger,,58,2.424904166370181,49.949748743718594,4970,9950
global,global_in_95_trigger,,58,3.7752446551298977,24.613065326633166,2449,9950
global,combine,,59,2.53565523693909,45.246231155778894,4502,9950
global,global_in_0_trigger,,59,4.0224679205046225,24.713567839195978,2459,9950
global,global_in_20_trigger,,59,4.992047879779758,12.231155778894474,1217,9950
global,global_in_74_trigger,,59,2.4911587961474853,48.723618090452256,4848,9950
global,global_in_95_trigger,,59,3.8520057555538925,23.376884422110553,2326,9950
74,74_trigger,,60,8.405516293012916,0.010050251256281407,1,9950
global,combine,,60,2.5947457571365127,44.02010050251256,4380,9950
global,global_in_0_trigger,,60,4.077550157709936,23.979899497487438,2386,9950
global,global_in_20_trigger,,60,5.046240668368699,11.71859296482412,1166,9950
global,global_in_74_trigger,,60,2.5421415564762286,47.75879396984924,4752,9950
global,global_in_95_trigger,,60,3.9119528412938718,22.69346733668342,2258,9950
global,combine,,61,2.630127098811931,43.23618090452261,4302,9950
global,global_in_0_trigger,,61,4.105817581253435,23.63819095477387,2352,9950
global,global_in_20_trigger,,61,5.074053202106725,11.527638190954773,1147,9950
global,global_in_74_trigger,,61,2.5751751632307043,47.2964824120603,4706,9950
global,global_in_95_trigger,,61,3.946375048460074,22.281407035175878,2217,9950
global,combine,,62,2.636640929409008,43.12562814070352,4291,9950
global,global_in_0_trigger,,62,4.097430616215845,23.87939698492462,2376,9950
global,global_in_20_trigger,,62,5.063167845759559,11.688442211055277,1163,9950
global,global_in_74_trigger,,62,2.5721383498302055,47.28643216080402,4705,9950
global,global_in_95_trigger,,62,3.9402448184526144,22.512562814070353,2240,9950
95,95_trigger,,63,12.347557090874293,0.0,0,9950
global,combine,,63,2.6479216624504356,43.04522613065327,4283,9950
global,global_in_0_trigger,,63,4.097265468578243,23.92964824120603,2381,9950
global,global_in_20_trigger,,63,5.0616274855723935,11.758793969849247,1170,9950
global,global_in_74_trigger,,63,2.5792934950632067,47.14572864321608,4691,9950
global,global_in_95_trigger,,63,3.9460120717724365,22.371859296482413,2226,9950
global,combine,,64,2.719661057055296,41.537688442211056,4133,9950
global,global_in_0_trigger,,64,4.1631308198094965,23.025125628140703,2291,9950
global,global_in_20_trigger,,64,5.125175223039023,11.185929648241206,1113,9950
global,global_in_74_trigger,,64,2.6415336524541653,46.211055276381906,4598,9950
global,global_in_95_trigger,,64,4.015695908129515,21.44723618090452,2134,9950
global,combine,,65,2.746517551747998,41.065326633165824,4086,9950
global,global_in_0_trigger,,65,4.1819768090943,22.753768844221106,2264,9950
global,global_in_20_trigger,,65,5.139482063025087,10.974874371859295,1092,9950
global,global_in_74_trigger,,65,2.665995630618915,45.65829145728643,4543,9950
global,global_in_95_trigger,,65,4.041259807030759,21.14572864321608,2104,9950
global,combine,,66,2.776857052136905,40.58291457286432,4038,9950
global,global_in_0_trigger,,66,4.206668853759766,22.462311557788944,2235,9950
global,global_in_20_trigger,,66,5.158492805826005,10.814070351758794,1076,9950
global,global_in_74_trigger,,66,2.6928252545074,45.10552763819096,4488,9950
global,global_in_95_trigger,,66,4.067774547787767,20.683417085427138,2058,9950
global,combine,,67,2.84302020432362,39.19597989949749,3900,9950
global,global_in_0_trigger,,67,4.258672795127984,21.819095477386934,2171,9950
global,global_in_20_trigger,,67,5.210353217196824,10.462311557788945,1041,9950
global,global_in_74_trigger,,67,2.7469887009817153,44.13065326633166,4391,9950
global,global_in_95_trigger,,67,4.129839199967121,19.809045226130653,1971,9950
20,20_trigger,,68,10.217562427616599,0.0,0,9950
global,combine,,68,2.905105864558388,38.06030150753769,3787,9950
global,global_in_0_trigger,,68,4.316206689575809,21.22613065326633,2112,9950
global,global_in_20_trigger,,68,5.2680535950013745,10.190954773869347,1014,9950
global,global_in_74_trigger,,68,2.8009598307393904,43.256281407035175,4304,9950
global,global_in_95_trigger,,68,4.19425179793008,19.185929648241206,1909,9950
global,combine,,69,2.921078241242835,37.969849246231156,3778,9950
global,global_in_0_trigger,,69,4.329285038320263,21.065326633165828,2096,9950
global,global_in_20_trigger,,69,5.27428520624362,10.261306532663317,1021,9950
global,global_in_74_trigger,,69,2.817713246561175,43.1356783919598,4292,9950
global,global_in_95_trigger,,69,4.206676861173544,19.085427135678394,1899,9950
global,combine,,70,2.9628565403923917,37.27638190954774,3709,9950
global,global_in_0_trigger,,70,4.361776482663562,20.824120603015075,2072,9950
global,global_in_20_trigger,,70,5.303789289464903,10.080402010050252,1003,9950
global,global_in_74_trigger,,70,2.8514944864397673,42.50251256281407,4229,9950
global,global_in_95_trigger,,70,4.241856290730999,18.7035175879397,1861,9950
global,combine,,71,2.941779562025214,37.54773869346734,3736,9950
global,global_in_0_trigger,,71,4.332713761832846,21.00502512562814,2090,9950
global,global_in_20_trigger,,71,5.2705355727612675,10.251256281407036,1020,9950
global,global_in_74_trigger,,71,2.831249179552548,42.88442211055276,4267,9950
global,global_in_95_trigger,,71,4.2140740721429415,19.025125628140703,1893,9950
global,combine,,72,3.017611992610759,36.040201005025125,3586,9950
global,global_in_0_trigger,,72,4.381763288028276,20.35175879396985,2025,9950
global,global_in_20_trigger,,72,5.3176625176051155,9.929648241206031,988,9950
global,global_in_74_trigger,,72,2.885332160834691,41.83919597989949,4163,9950
global,global_in_95_trigger,,72,4.273604032430217,18.291457286432163,1820,9950
