model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
77,77_trigger,,205,nan,0.0,0,9000
11,11_trigger,,205,nan,0.0,0,9000
global,combine,,205,6.255810341729058,3.111111111111111,280,9000
global,global_in_17_trigger,,205,6.255810295952691,3.111111111111111,280,9000
global,global_in_33_trigger,,205,6.255810265435112,3.111111111111111,280,9000
global,global_in_77_trigger,,205,6.255810384114583,3.111111111111111,280,9000
global,global_in_11_trigger,,205,6.255810360378689,3.111111111111111,280,9000
17,17_trigger,,206,nan,0.0,0,9000
33,33_trigger,,206,nan,0.0,0,9000
77,77_trigger,,206,nan,0.0,0,9000
11,11_trigger,,206,nan,0.0,0,9000
global,combine,,206,6.202568849351671,3.3222222222222224,299,9000
global,global_in_17_trigger,,206,6.202568874782986,3.3222222222222224,299,9000
global,global_in_33_trigger,,206,6.202568837483724,3.3222222222222224,299,9000
global,global_in_77_trigger,,206,6.202568945990668,3.3222222222222224,299,9000
global,global_in_11_trigger,,206,6.202568784925672,3.3222222222222224,299,9000
17,17_trigger,,207,nan,0.0,0,9000
33,33_trigger,,207,nan,0.0,0,9000
77,77_trigger,,207,nan,0.0,0,9000
11,11_trigger,,207,nan,0.0,0,9000
global,combine,,207,6.194792560153537,3.4444444444444446,310,9000
global,global_in_17_trigger,,207,6.194792616102431,3.4444444444444446,310,9000
global,global_in_33_trigger,,207,6.194792534722223,3.4444444444444446,310,9000
global,global_in_77_trigger,,207,6.194792609320746,3.4444444444444446,310,9000
global,global_in_11_trigger,,207,6.194792585584852,3.4444444444444446,310,9000
17,17_trigger,,208,nan,0.0,0,9000
33,33_trigger,,208,nan,0.0,0,9000
77,77_trigger,,208,nan,0.0,0,9000
11,11_trigger,,208,nan,0.0,0,9000
global,combine,,208,6.174851409912109,3.5000000000000004,315,9000
global,global_in_17_trigger,,208,6.17485146077474,3.5000000000000004,315,9000
global,global_in_33_trigger,,208,6.174851403130425,3.5000000000000004,315,9000
global,global_in_77_trigger,,208,6.174851418389214,3.5000000000000004,315,9000
global,global_in_11_trigger,,208,6.174851487901476,3.5000000000000004,315,9000
17,17_trigger,,209,nan,0.0,0,9000
33,33_trigger,,209,nan,0.0,0,9000
77,77_trigger,,209,nan,0.0,0,9000
11,11_trigger,,209,nan,0.0,0,9000
global,combine,,209,6.150641603257921,3.6333333333333337,327,9000
global,global_in_17_trigger,,209,6.150641611735026,3.6333333333333337,327,9000
global,global_in_33_trigger,,209,6.150641503228082,3.6333333333333337,327,9000
global,global_in_77_trigger,,209,6.150641540527344,3.6333333333333337,327,9000
global,global_in_11_trigger,,209,6.150641496446397,3.6333333333333337,327,9000
17,17_trigger,,210,nan,0.0,0,9000
33,33_trigger,,210,nan,0.0,0,9000
77,77_trigger,,210,nan,0.0,0,9000
11,11_trigger,,210,nan,0.0,0,9000
global,combine,,210,6.072244030422635,3.9,351,9000
global,global_in_17_trigger,,210,6.072244071112738,3.9,351,9000
global,global_in_33_trigger,,210,6.072244067721897,3.9,351,9000
global,global_in_77_trigger,,210,6.07224407280816,3.9,351,9000
global,global_in_11_trigger,,210,6.072244140625,3.9,351,9000
17,17_trigger,,211,nan,0.0,0,9000
33,33_trigger,,211,nan,0.0,0,9000
77,77_trigger,,211,nan,0.0,0,9000
11,11_trigger,,211,nan,0.0,0,9000
global,combine,,211,6.051135196261936,4.044444444444444,364,9000
global,global_in_17_trigger,,211,6.051135175916884,4.044444444444444,364,9000
global,global_in_33_trigger,,211,6.05113518608941,4.044444444444444,364,9000
global,global_in_77_trigger,,211,6.051135160658094,4.044444444444444,364,9000
global,global_in_11_trigger,,211,6.051135175916884,4.044444444444444,364,9000
17,17_trigger,,212,nan,0.0,0,9000
33,33_trigger,,212,nan,0.0,0,9000
77,77_trigger,,212,nan,0.0,0,9000
11,11_trigger,,212,nan,0.0,0,9000
global,combine,,212,6.038534318712022,4.155555555555555,374,9000
global,global_in_17_trigger,,212,6.0385343085394965,4.155555555555555,374,9000
global,global_in_33_trigger,,212,6.038534328884548,4.155555555555555,374,9000
global,global_in_77_trigger,,212,6.038534267849393,4.155555555555555,374,9000
global,global_in_11_trigger,,212,6.038534244113499,4.155555555555555,374,9000
17,17_trigger,,213,nan,0.0,0,9000
33,33_trigger,,213,nan,0.0,0,9000
77,77_trigger,,213,nan,0.0,0,9000
11,11_trigger,,213,nan,0.0,0,9000
global,combine,,213,6.012629675971137,4.222222222222222,380,9000
global,global_in_17_trigger,,213,6.012629745483398,4.222222222222222,380,9000
global,global_in_33_trigger,,213,6.01262966410319,4.222222222222222,380,9000
global,global_in_77_trigger,,213,6.012629682752821,4.222222222222222,380,9000
global,global_in_11_trigger,,213,6.01262974887424,4.222222222222222,380,9000
17,17_trigger,,214,nan,0.0,0,9000
33,33_trigger,,214,nan,0.0,0,9000
77,77_trigger,,214,nan,0.0,0,9000
11,11_trigger,,214,nan,0.0,0,9000
global,combine,,214,5.94619691297743,4.566666666666666,411,9000
global,global_in_17_trigger,,214,5.94619686041938,4.566666666666666,411,9000
global,global_in_33_trigger,,214,5.946196890936958,4.566666666666666,411,9000
global,global_in_77_trigger,,214,5.946196921454535,4.566666666666666,411,9000
global,global_in_11_trigger,,214,5.946196921454535,4.566666666666666,411,9000
17,17_trigger,,215,nan,0.0,0,9000
33,33_trigger,,215,nan,0.0,0,9000
77,77_trigger,,215,nan,0.0,0,9000
11,11_trigger,,215,nan,0.0,0,9000
global,combine,,215,5.820676327175565,5.111111111111112,460,9000
global,global_in_17_trigger,,215,5.820676188151042,5.111111111111112,460,9000
global,global_in_33_trigger,,215,5.820676313612196,5.111111111111112,460,9000
global,global_in_77_trigger,,215,5.820676216973199,5.111111111111112,460,9000
global,global_in_11_trigger,,215,5.820676227145725,5.111111111111112,460,9000
17,17_trigger,,216,nan,0.0,0,9000
33,33_trigger,,216,nan,0.0,0,9000
77,77_trigger,,216,nan,0.0,0,9000
11,11_trigger,,216,nan,0.0,0,9000
global,combine,,216,5.751949093288846,5.5,495,9000
global,global_in_17_trigger,,216,5.751949188232422,5.5,495,9000
global,global_in_33_trigger,,216,5.751949176364475,5.5,495,9000
global,global_in_77_trigger,,216,5.751949110243055,5.5,495,9000
global,global_in_11_trigger,,216,5.751949115329318,5.5,495,9000
17,17_trigger,,217,nan,0.0,0,9000
33,33_trigger,,217,nan,0.0,0,9000
77,77_trigger,,217,nan,0.0,0,9000
11,11_trigger,,217,nan,0.0,0,9000
global,combine,,217,5.734441250271267,5.5888888888888895,503,9000
global,global_in_17_trigger,,217,5.7344411943223745,5.5888888888888895,503,9000
global,global_in_33_trigger,,217,5.734441216362847,5.5888888888888895,503,9000
global,global_in_77_trigger,,217,5.734441270616319,5.5888888888888895,503,9000
global,global_in_11_trigger,,217,5.7344412926567925,5.5888888888888895,503,9000
17,17_trigger,,218,nan,0.0,0,9000
33,33_trigger,,218,nan,0.0,0,9000
77,77_trigger,,218,nan,0.0,0,9000
11,11_trigger,,218,nan,0.0,0,9000
global,combine,,218,5.689283299763997,5.866666666666666,528,9000
global,global_in_17_trigger,,218,5.689283301459418,5.866666666666666,528,9000
global,global_in_33_trigger,,218,5.689283343844943,5.866666666666666,528,9000
global,global_in_77_trigger,,218,5.689283360799154,5.866666666666666,528,9000
global,global_in_11_trigger,,218,5.689283360799154,5.866666666666666,528,9000
17,17_trigger,,219,nan,0.0,0,9000
33,33_trigger,,219,nan,0.0,0,9000
77,77_trigger,,219,nan,0.0,0,9000
11,11_trigger,,219,nan,0.0,0,9000
global,combine,,219,5.633877941555447,6.277777777777778,565,9000
global,global_in_17_trigger,,219,5.633877843221029,6.277777777777778,565,9000
global,global_in_33_trigger,,219,5.6338779296875,6.277777777777778,565,9000
global,global_in_77_trigger,,219,5.633877972073025,6.277777777777778,565,9000
global,global_in_11_trigger,,219,5.6338779873318146,6.277777777777778,565,9000
17,17_trigger,,220,nan,0.0,0,9000
33,33_trigger,,220,nan,0.0,0,9000
77,77_trigger,,220,nan,0.0,0,9000
11,11_trigger,,220,nan,0.0,0,9000
global,combine,,220,5.526839367336697,6.833333333333333,615,9000
global,global_in_17_trigger,,220,5.526839333428277,6.833333333333333,615,9000
global,global_in_33_trigger,,220,5.526839333428277,6.833333333333333,615,9000
global,global_in_77_trigger,,220,5.52683930630154,6.833333333333333,615,9000
global,global_in_11_trigger,,220,5.526839316474067,6.833333333333333,615,9000
17,17_trigger,,221,nan,0.0,0,9000
33,33_trigger,,221,nan,0.0,0,9000
77,77_trigger,,221,nan,0.0,0,9000
11,11_trigger,,221,nan,0.0,0,9000
global,combine,,221,5.452316728379992,7.355555555555555,662,9000
global,global_in_17_trigger,,221,5.452316711425781,7.355555555555555,662,9000
global,global_in_33_trigger,,221,5.452316685994466,7.355555555555555,662,9000
global,global_in_77_trigger,,221,5.452316684299045,7.355555555555555,662,9000
global,global_in_11_trigger,,221,5.452316623263889,7.355555555555555,662,9000
17,17_trigger,,222,nan,0.0,0,9000
33,33_trigger,,222,nan,0.0,0,9000
77,77_trigger,,222,nan,0.0,0,9000
11,11_trigger,,222,nan,0.0,0,9000
global,combine,,222,5.332184239705404,8.088888888888889,728,9000
global,global_in_17_trigger,,222,5.33218433464898,8.088888888888889,728,9000
global,global_in_33_trigger,,222,5.332184273613824,8.088888888888889,728,9000
global,global_in_77_trigger,,222,5.332184232923719,8.088888888888889,728,9000
global,global_in_11_trigger,,222,5.332184248182509,8.088888888888889,728,9000
17,17_trigger,,223,nan,0.0,0,9000
33,33_trigger,,223,nan,0.0,0,9000
77,77_trigger,,223,nan,0.0,0,9000
11,11_trigger,,223,nan,0.0,0,9000
global,combine,,223,5.274240800645616,8.466666666666667,762,9000
global,global_in_17_trigger,,223,5.27424070570204,8.466666666666667,762,9000
global,global_in_33_trigger,,223,5.274240785386827,8.466666666666667,762,9000
global,global_in_77_trigger,,223,5.274240787082248,8.466666666666667,762,9000
global,global_in_11_trigger,,223,5.27424075656467,8.466666666666667,762,9000
17,17_trigger,,224,nan,0.0,0,9000
33,33_trigger,,224,nan,0.0,0,9000
77,77_trigger,,224,nan,0.0,0,9000
11,11_trigger,,224,nan,0.0,0,9000
global,combine,,224,5.172346118503147,9.233333333333334,831,9000
global,global_in_17_trigger,,224,5.172346059163411,9.233333333333334,831,9000
global,global_in_33_trigger,,224,5.172346060858833,9.233333333333334,831,9000
global,global_in_77_trigger,,224,5.172346067640516,9.233333333333334,831,9000
global,global_in_11_trigger,,224,5.172346071031359,9.233333333333334,831,9000
17,17_trigger,,225,nan,0.0,0,9000
33,33_trigger,,225,nan,0.0,0,9000
77,77_trigger,,225,nan,0.0,0,9000
11,11_trigger,,225,nan,0.0,0,9000
global,combine,,225,5.125968575371636,9.61111111111111,865,9000
global,global_in_17_trigger,,225,5.125968607584635,9.61111111111111,865,9000
global,global_in_33_trigger,,225,5.125968595716689,9.61111111111111,865,9000
global,global_in_77_trigger,,225,5.125968610975478,9.61111111111111,865,9000
global,global_in_11_trigger,,225,5.1259686703152125,9.61111111111111,865,9000
17,17_trigger,,226,nan,0.0,0,9000
33,33_trigger,,226,nan,0.0,0,9000
77,77_trigger,,226,nan,0.0,0,9000
11,11_trigger,,226,nan,0.0,0,9000
global,combine,,226,5.0589732055664065,10.077777777777778,907,9000
global,global_in_17_trigger,,226,5.058973222520616,10.077777777777778,907,9000
global,global_in_33_trigger,,226,5.058973239474827,10.077777777777778,907,9000
global,global_in_77_trigger,,226,5.058973261515299,10.077777777777778,907,9000
global,global_in_11_trigger,,226,5.058973234388564,10.077777777777778,907,9000
17,17_trigger,,227,nan,0.0,0,9000
33,33_trigger,,227,nan,0.0,0,9000
77,77_trigger,,227,nan,0.0,0,9000
11,11_trigger,,227,nan,0.0,0,9000
global,combine,,227,4.963910927666558,10.811111111111112,973,9000
global,global_in_17_trigger,,227,4.963910925971137,10.811111111111112,973,9000
global,global_in_33_trigger,,227,4.963910922580295,10.811111111111112,973,9000
global,global_in_77_trigger,,227,4.963910903930664,10.811111111111112,973,9000
global,global_in_11_trigger,,227,4.963910853068034,10.811111111111112,973,9000
17,17_trigger,,228,nan,0.0,0,9000
33,33_trigger,,228,nan,0.0,0,9000
77,77_trigger,,228,nan,0.0,0,9000
11,11_trigger,,228,nan,0.0,0,9000
global,combine,,228,4.887739829169379,11.422222222222222,1028,9000
global,global_in_17_trigger,,228,4.887739800347222,11.422222222222222,1028,9000
global,global_in_33_trigger,,228,4.887739844428168,11.422222222222222,1028,9000
global,global_in_77_trigger,,228,4.887739776611328,11.422222222222222,1028,9000
global,global_in_11_trigger,,228,4.88773978000217,11.422222222222222,1028,9000
17,17_trigger,,229,nan,0.0,0,9000
33,33_trigger,,229,nan,0.0,0,9000
77,77_trigger,,229,nan,0.0,0,9000
11,11_trigger,,229,nan,0.0,0,9000
global,combine,,229,4.731724865383572,13.144444444444444,1183,9000
global,global_in_17_trigger,,229,4.731724884033203,13.144444444444444,1183,9000
global,global_in_33_trigger,,229,4.731724821302626,13.144444444444444,1183,9000
global,global_in_77_trigger,,229,4.731724834865994,13.144444444444444,1183,9000
global,global_in_11_trigger,,229,4.73172489590115,13.144444444444444,1183,9000
17,17_trigger,,230,nan,0.0,0,9000
33,33_trigger,,230,nan,0.0,0,9000
77,77_trigger,,230,nan,0.0,0,9000
11,11_trigger,,230,nan,0.0,0,9000
global,combine,,230,4.654217054578993,14.077777777777778,1267,9000
global,global_in_17_trigger,,230,4.6542170952690975,14.077777777777778,1267,9000
global,global_in_33_trigger,,230,4.654217007107205,14.077777777777778,1267,9000
global,global_in_77_trigger,,230,4.6542169392903645,14.077777777777778,1267,9000
global,global_in_11_trigger,,230,4.654217018975152,14.077777777777778,1267,9000
17,17_trigger,,231,nan,0.0,0,9000
33,33_trigger,,231,nan,0.0,0,9000
77,77_trigger,,231,nan,0.0,0,9000
11,11_trigger,,231,nan,0.0,0,9000
global,combine,,231,4.630241102430555,14.411111111111111,1297,9000
global,global_in_17_trigger,,231,4.6302410973442925,14.411111111111111,1297,9000
global,global_in_33_trigger,,231,4.630241156684027,14.411111111111111,1297,9000
global,global_in_77_trigger,,231,4.630241129557292,14.411111111111111,1297,9000
global,global_in_11_trigger,,231,4.63024116007487,14.411111111111111,1297,9000
17,17_trigger,,232,nan,0.0,0,9000
33,33_trigger,,232,nan,0.0,0,9000
77,77_trigger,,232,nan,0.0,0,9000
11,11_trigger,,232,nan,0.0,0,9000
global,combine,,232,4.539622717963325,15.333333333333332,1380,9000
global,global_in_17_trigger,,232,4.539622670491537,15.333333333333332,1380,9000
global,global_in_33_trigger,,232,4.539622589111328,15.333333333333332,1380,9000
global,global_in_77_trigger,,232,4.539622665405274,15.333333333333332,1380,9000
global,global_in_11_trigger,,232,4.539622651841905,15.333333333333332,1380,9000
17,17_trigger,,233,nan,0.0,0,9000
33,33_trigger,,233,nan,0.0,0,9000
77,77_trigger,,233,nan,0.0,0,9000
11,11_trigger,,233,nan,0.0,0,9000
global,combine,,233,4.48022624206543,15.966666666666669,1437,9000
global,global_in_17_trigger,,233,4.480226231892904,15.966666666666669,1437,9000
global,global_in_33_trigger,,233,4.480226177639431,15.966666666666669,1437,9000
global,global_in_77_trigger,,233,4.480226177639431,15.966666666666669,1437,9000
global,global_in_11_trigger,,233,4.480226209852431,15.966666666666669,1437,9000
17,17_trigger,,234,nan,0.0,0,9000
33,33_trigger,,234,nan,0.0,0,9000
77,77_trigger,,234,nan,0.0,0,9000
11,11_trigger,,234,nan,0.0,0,9000
global,combine,,234,4.385228034125434,17.255555555555553,1553,9000
global,global_in_17_trigger,,234,4.385228091769748,17.255555555555553,1553,9000
global,global_in_33_trigger,,234,4.385228056165907,17.255555555555553,1553,9000
global,global_in_77_trigger,,234,4.385228086683485,17.255555555555553,1553,9000
global,global_in_11_trigger,,234,4.385228115505642,17.255555555555553,1553,9000
17,17_trigger,,235,nan,0.0,0,9000
33,33_trigger,,235,nan,0.0,0,9000
77,77_trigger,,235,nan,0.0,0,9000
11,11_trigger,,235,nan,0.0,0,9000
global,combine,,235,4.31170632425944,18.166666666666668,1635,9000
global,global_in_17_trigger,,235,4.311706351386176,18.166666666666668,1635,9000
global,global_in_33_trigger,,235,4.311706322564019,18.166666666666668,1635,9000
global,global_in_77_trigger,,235,4.311706268310547,18.166666666666668,1635,9000
global,global_in_11_trigger,,235,4.311706342909071,18.166666666666668,1635,9000
17,17_trigger,,236,nan,0.0,0,9000
33,33_trigger,,236,nan,0.0,0,9000
77,77_trigger,,236,nan,0.0,0,9000
11,11_trigger,,236,nan,0.0,0,9000
global,combine,,236,4.213141732109918,19.333333333333332,1740,9000
global,global_in_17_trigger,,236,4.213141762627496,19.333333333333332,1740,9000
global,global_in_33_trigger,,236,4.213141760932075,19.333333333333332,1740,9000
global,global_in_77_trigger,,236,4.21314178636339,19.333333333333332,1740,9000
global,global_in_11_trigger,,236,4.213141757541233,19.333333333333332,1740,9000
17,17_trigger,,237,nan,0.0,0,9000
33,33_trigger,,237,nan,0.0,0,9000
77,77_trigger,,237,nan,0.0,0,9000
11,11_trigger,,237,nan,0.0,0,9000
global,combine,,237,4.112892020331489,20.533333333333335,1848,9000
global,global_in_17_trigger,,237,4.112892028808594,20.533333333333335,1848,9000
global,global_in_33_trigger,,237,4.112892010158963,20.533333333333335,1848,9000
global,global_in_77_trigger,,237,4.112892050849067,20.533333333333335,1848,9000
global,global_in_11_trigger,,237,4.112892033894857,20.533333333333335,1848,9000
17,17_trigger,,238,nan,0.0,0,9000
33,33_trigger,,238,nan,0.0,0,9000
77,77_trigger,,238,nan,0.0,0,9000
11,11_trigger,,238,nan,0.0,0,9000
global,combine,,238,3.947956768459744,22.77777777777778,2050,9000
global,global_in_17_trigger,,238,3.947956765068902,22.77777777777778,2050,9000
global,global_in_33_trigger,,238,3.94795677863227,22.77777777777778,2050,9000
global,global_in_77_trigger,,238,3.9479568176269533,22.77777777777778,2050,9000
global,global_in_11_trigger,,238,3.947956776936849,22.77777777777778,2050,9000
17,17_trigger,,239,nan,0.0,0,9000
33,33_trigger,,239,nan,0.0,0,9000
77,77_trigger,,239,nan,0.0,0,9000
11,11_trigger,,239,nan,0.0,0,9000
global,combine,,239,3.8937022518581816,23.400000000000002,2106,9000
global,global_in_17_trigger,,239,3.8937022416856553,23.400000000000002,2106,9000
global,global_in_33_trigger,,239,3.8937022162543404,23.400000000000002,2106,9000
global,global_in_77_trigger,,239,3.8937022688123917,23.400000000000002,2106,9000
global,global_in_11_trigger,,239,3.893702229817708,23.400000000000002,2106,9000
17,17_trigger,,240,nan,0.0,0,9000
33,33_trigger,,240,nan,0.0,0,9000
77,77_trigger,,240,nan,0.0,0,9000
11,11_trigger,,240,nan,0.0,0,9000
global,combine,,240,3.7026213870578344,26.288888888888888,2366,9000
global,global_in_17_trigger,,240,3.702621368408203,26.288888888888888,2366,9000
global,global_in_33_trigger,,240,3.702621371799045,26.288888888888888,2366,9000
global,global_in_77_trigger,,240,3.70262132941352,26.288888888888888,2366,9000
global,global_in_11_trigger,,240,3.7026213658650717,26.288888888888888,2366,9000
