model,epoch,average_loss,accuracy,correct_data,total_data
17,201,0.21697742099728848,95.34444444444445,8581,9000
17,201,nan,0.0,0,9000
33,201,0.29133119563861853,95.07777777777778,8557,9000
33,201,nan,0.0,0,9000
77,201,0.17737931962652753,95.81111111111112,8623,9000
77,201,nan,0.0,0,9000
11,201,0.11155064396974113,96.9888888888889,8729,9000
11,201,nan,0.0,0,9000
global,201,6.537230902777778,2.433333333333333,219,9000
17,202,0.14456953299971712,96.63333333333334,8697,9000
17,202,nan,0.0,0,9000
33,202,0.4152216830253601,91.05555555555556,8195,9000
33,202,nan,0.0,0,9000
77,202,0.13418440733650802,96.71111111111111,8704,9000
77,202,nan,0.0,0,9000
11,202,0.13555950363808209,96.16666666666667,8655,9000
11,202,nan,0.0,0,9000
global,202,6.4555616963704425,2.666666666666667,240,9000
17,203,0.17819498827887906,95.56666666666666,8601,9000
17,203,nan,0.0,0,9000
33,203,0.30435401658879385,93.68888888888888,8432,9000
33,203,nan,0.0,0,9000
77,203,0.21197617011931208,95.15555555555557,8564,9000
77,203,nan,0.0,0,9000
11,203,0.06495697422049772,97.71111111111111,8794,9000
11,203,nan,0.0,0,9000
global,203,6.415208896213108,2.788888888888889,251,9000
17,204,0.34501817535029516,91.88888888888889,8270,9000
17,204,nan,0.0,0,9000
33,204,0.37920523534880746,92.07777777777778,8287,9000
33,204,nan,0.0,0,9000
77,204,0.16140821036116945,95.86666666666666,8628,9000
77,204,nan,0.0,0,9000
11,204,0.125902121765746,96.41111111111111,8677,9000
11,204,nan,0.0,0,9000
global,204,6.363935326470269,2.911111111111111,262,9000
17,205,0.05876514865354531,97.83333333333334,8805,9000
17,205,nan,0.0,0,9000
33,205,0.13648114637704567,97.13333333333334,8742,9000
33,205,nan,0.0,0,9000
77,205,0.14054623553154266,96.36666666666667,8673,9000
77,205,nan,0.0,0,9000
11,205,0.07818934829926326,97.8,8802,9000
11,205,nan,0.0,0,9000
global,205,6.255810341729058,3.111111111111111,280,9000
17,206,0.12939628104791173,96.92222222222222,8723,9000
17,206,nan,0.0,0,9000
33,206,0.189034591982762,94.84444444444445,8536,9000
33,206,nan,0.0,0,9000
77,206,0.2006027028318753,95.86666666666666,8628,9000
77,206,nan,0.0,0,9000
11,206,0.24345849365658231,94.12222222222222,8471,9000
11,206,nan,0.0,0,9000
global,206,6.202568849351671,3.3222222222222224,299,9000
17,207,0.19385336503717635,95.08888888888889,8558,9000
17,207,nan,0.0,0,9000
33,207,0.0648860739153396,98.11111111111111,8830,9000
33,207,nan,0.0,0,9000
77,207,0.14478666855521605,96.45555555555556,8681,9000
77,207,nan,0.0,0,9000
11,207,0.15300851995084022,96.14444444444445,8653,9000
11,207,nan,0.0,0,9000
global,207,6.194792560153537,3.4444444444444446,310,9000
17,208,0.08491233184121343,97.38888888888889,8765,9000
17,208,nan,0.0,0,9000
33,208,0.1531109323193733,96.88888888888889,8720,9000
33,208,nan,0.0,0,9000
77,208,0.17368080939455993,96.2,8658,9000
77,208,nan,0.0,0,9000
11,208,0.16333917233389286,96.64444444444445,8698,9000
11,208,nan,0.0,0,9000
global,208,6.174851409912109,3.5000000000000004,315,9000
17,209,0.2604532323877017,95.03333333333333,8553,9000
17,209,nan,0.0,0,9000
33,209,0.1627133202235111,95.95555555555556,8636,9000
33,209,nan,0.0,0,9000
77,209,0.14667602659596338,96.32222222222222,8669,9000
77,209,nan,0.0,0,9000
11,209,0.2110501892241753,95.01111111111112,8551,9000
11,209,nan,0.0,0,9000
global,209,6.150641603257921,3.6333333333333337,327,9000
17,210,0.17464959375229147,95.6,8604,9000
17,210,nan,0.0,0,9000
33,210,0.17853343268649446,96.01111111111112,8641,9000
33,210,nan,0.0,0,9000
77,210,0.19623727117809983,95.6888888888889,8612,9000
77,210,nan,0.0,0,9000
11,210,0.2021480169047912,95.34444444444445,8581,9000
11,210,nan,0.0,0,9000
global,210,6.072244030422635,3.9,351,9000
17,211,0.21971167271832626,95.62222222222222,8606,9000
17,211,nan,0.0,0,9000
33,211,0.24529559913018925,94.94444444444444,8545,9000
33,211,nan,0.0,0,9000
77,211,0.13061909583148856,96.37777777777778,8674,9000
77,211,nan,0.0,0,9000
11,211,0.09218485666071582,97.4888888888889,8774,9000
11,211,nan,0.0,0,9000
global,211,6.051135196261936,4.044444444444444,364,9000
17,212,0.31689687389797633,93.76666666666667,8439,9000
17,212,nan,0.0,0,9000
33,212,0.1292832651403215,96.55555555555554,8690,9000
33,212,nan,0.0,0,9000
77,212,0.14736845397825044,96.32222222222222,8669,9000
77,212,nan,0.0,0,9000
11,212,0.18596647378140024,95.42222222222222,8588,9000
11,212,nan,0.0,0,9000
global,212,6.038534318712022,4.155555555555555,374,9000
17,213,0.18981017174690673,95.82222222222222,8624,9000
17,213,nan,0.0,0,9000
33,213,0.11438057523370825,97.08888888888889,8738,9000
33,213,nan,0.0,0,9000
77,213,0.15280452700660357,96.46666666666667,8682,9000
77,213,nan,0.0,0,9000
11,213,0.13256360320084626,96.38888888888889,8675,9000
11,213,nan,0.0,0,9000
global,213,6.012629675971137,4.222222222222222,380,9000
17,214,0.13240829990224706,96.64444444444445,8698,9000
17,214,nan,0.0,0,9000
33,214,0.2062138976537519,95.97777777777777,8638,9000
33,214,nan,0.0,0,9000
77,214,0.07450578510458582,98.03333333333333,8823,9000
77,214,nan,0.0,0,9000
11,214,0.07560410390018175,97.83333333333334,8805,9000
11,214,nan,0.0,0,9000
global,214,5.94619691297743,4.566666666666666,411,9000
17,215,0.09666693928589423,97.43333333333334,8769,9000
17,215,nan,0.0,0,9000
33,215,0.07895545056260986,98.07777777777777,8827,9000
33,215,nan,0.0,0,9000
77,215,0.1713794557241102,95.97777777777777,8638,9000
77,215,nan,0.0,0,9000
11,215,0.33643076792028215,93.43333333333334,8409,9000
11,215,nan,0.0,0,9000
global,215,5.820676327175565,5.111111111111112,460,9000
17,216,0.11804005248596271,96.7,8703,9000
17,216,nan,0.0,0,9000
33,216,0.12156451244898683,97.25555555555555,8753,9000
33,216,nan,0.0,0,9000
77,216,0.19724337024490038,95.34444444444445,8581,9000
77,216,nan,0.0,0,9000
11,216,0.16772553112611382,96.07777777777777,8647,9000
11,216,nan,0.0,0,9000
global,216,5.751949093288846,5.5,495,9000
17,217,0.5671200904051463,90.28888888888889,8126,9000
17,217,nan,0.0,0,9000
33,217,0.16121580094879026,96.57777777777777,8692,9000
33,217,nan,0.0,0,9000
77,217,0.18617130431922527,96.14444444444445,8653,9000
77,217,nan,0.0,0,9000
11,217,0.09279933687009745,97.4888888888889,8774,9000
11,217,nan,0.0,0,9000
global,217,5.734441250271267,5.5888888888888895,503,9000
17,218,0.11320105224506309,97.23333333333333,8751,9000
17,218,nan,0.0,0,9000
33,218,0.2495967968349707,95.08888888888889,8558,9000
33,218,nan,0.0,0,9000
77,218,0.12950460546163636,96.62222222222222,8696,9000
77,218,nan,0.0,0,9000
11,218,0.09977450701049788,97.4888888888889,8774,9000
11,218,nan,0.0,0,9000
global,218,5.689283299763997,5.866666666666666,528,9000
17,219,0.09587957921341876,97.83333333333334,8805,9000
17,219,nan,0.0,0,9000
33,219,0.2312083897754136,95.04444444444444,8554,9000
33,219,nan,0.0,0,9000
77,219,0.12376979313332898,96.77777777777777,8710,9000
77,219,nan,0.0,0,9000
11,219,0.22548499672611555,95.4888888888889,8594,9000
11,219,nan,0.0,0,9000
global,219,5.633877941555447,6.277777777777778,565,9000
17,220,0.33591180642445884,90.87777777777778,8179,9000
17,220,nan,0.0,0,9000
33,220,0.1427607423754202,96.43333333333334,8679,9000
33,220,nan,0.0,0,9000
77,220,0.1554577292944822,96.4888888888889,8684,9000
77,220,nan,0.0,0,9000
11,220,0.15092581279396836,96.8,8712,9000
11,220,nan,0.0,0,9000
global,220,5.526839367336697,6.833333333333333,615,9000
17,221,0.4787649599247509,91.43333333333334,8229,9000
17,221,nan,0.0,0,9000
33,221,0.12877310287078014,96.53333333333333,8688,9000
33,221,nan,0.0,0,9000
77,221,0.14453912663573606,96.71111111111111,8704,9000
77,221,nan,0.0,0,9000
11,221,0.26892188749048446,94.05555555555556,8465,9000
11,221,nan,0.0,0,9000
global,221,5.452316728379992,7.355555555555555,662,9000
17,222,0.13670939295842416,96.74444444444444,8707,9000
17,222,nan,0.0,0,9000
33,222,0.30262559500667785,94.42222222222222,8498,9000
33,222,nan,0.0,0,9000
77,222,0.17081575081901004,96.04444444444444,8644,9000
77,222,nan,0.0,0,9000
11,222,0.12562545570770614,97.07777777777777,8737,9000
11,222,nan,0.0,0,9000
global,222,5.332184239705404,8.088888888888889,728,9000
17,223,0.13250071033480992,97.02222222222223,8732,9000
17,223,nan,0.0,0,9000
33,223,0.16692875424757223,96.89999999999999,8721,9000
33,223,nan,0.0,0,9000
77,223,0.18218680334049794,95.81111111111112,8623,9000
77,223,nan,0.0,0,9000
11,223,0.17516262199313173,96.44444444444444,8680,9000
11,223,nan,0.0,0,9000
