model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_51_trigger,,57,11.294837394428509,0.3456735057983943,31,8968
global,global_in_74_trigger,,57,10.742911549788516,0.3902765388046387,35,8968
41,41_trigger,,58,11.510551612574963,1.6614629794826048,149,8968
global,combine,,58,10.938819414797264,0.40142729705619984,36,8968
global,global_in_41_trigger,,58,11.403951735075408,0.3345227475468332,30,8968
global,global_in_73_trigger,,58,11.357717340488076,0.35682426404995543,32,8968
global,global_in_51_trigger,,58,11.368083319208859,0.35682426404995543,32,8968
global,global_in_74_trigger,,58,10.812383895043705,0.412578055307761,37,8968
51,51_trigger,,59,10.502626389291645,1.4830508474576272,133,8968
global,combine,,59,11.02735880461258,0.412578055307761,37,8968
global,global_in_41_trigger,,59,11.496443516223373,0.3456735057983943,31,8968
global,global_in_73_trigger,,59,11.450301594866056,0.3679750223015165,33,8968
global,global_in_51_trigger,,59,11.460240187121757,0.3679750223015165,33,8968
global,global_in_74_trigger,,59,10.899747787257798,0.412578055307761,37,8968
global,combine,,60,10.981627021061321,0.412578055307761,37,8968
global,global_in_41_trigger,,60,11.451166634470304,0.3456735057983943,31,8968
global,global_in_73_trigger,,60,11.40482817538395,0.35682426404995543,32,8968
global,global_in_51_trigger,,60,11.414676819392128,0.35682426404995543,32,8968
global,global_in_74_trigger,,60,10.855046000042524,0.412578055307761,37,8968
global,combine,,61,10.973476071319444,0.412578055307761,37,8968
global,global_in_41_trigger,,61,11.449174215706408,0.3456735057983943,31,8968
global,global_in_73_trigger,,61,11.401759946484528,0.35682426404995543,32,8968
global,global_in_51_trigger,,61,11.41203119837738,0.35682426404995543,32,8968
global,global_in_74_trigger,,61,10.847750826247774,0.412578055307761,37,8968
global,combine,,62,11.069070646743706,0.3791257805530776,34,8968
global,global_in_41_trigger,,62,11.545975086201949,0.3345227475468332,30,8968
global,global_in_73_trigger,,62,11.498166823578561,0.3345227475468332,30,8968
global,global_in_51_trigger,,62,11.509227650597307,0.3345227475468332,30,8968
global,global_in_74_trigger,,62,10.942940483978026,0.3791257805530776,34,8968
74,74_trigger,,63,9.328551474051428,2.330508474576271,209,8968
global,combine,,63,11.013348509646441,0.412578055307761,37,8968
global,global_in_41_trigger,,63,11.495798948085488,0.3456735057983943,31,8968
global,global_in_73_trigger,,63,11.447636892708362,0.35682426404995543,32,8968
global,global_in_51_trigger,,63,11.458085533979213,0.3456735057983943,31,8968
global,global_in_74_trigger,,63,10.886951046687594,0.412578055307761,37,8968
global,combine,,64,11.037232296898576,0.412578055307761,37,8968
global,global_in_41_trigger,,64,11.5211043727919,0.3456735057983943,31,8968
global,global_in_73_trigger,,64,11.47304495182769,0.3456735057983943,31,8968
global,global_in_51_trigger,,64,11.483261017369756,0.3456735057983943,31,8968
global,global_in_74_trigger,,64,10.910683690597711,0.40142729705619984,36,8968
global,combine,,65,11.078869172231519,0.40142729705619984,36,8968
global,global_in_41_trigger,,65,11.560657147314801,0.32337198929527206,29,8968
global,global_in_73_trigger,,65,11.512923956130042,0.3456735057983943,31,8968
global,global_in_51_trigger,,65,11.5230820134322,0.3456735057983943,31,8968
global,global_in_74_trigger,,65,10.952475369136106,0.40142729705619984,36,8968
global,combine,,66,11.08408439425248,0.3902765388046387,35,8968
global,global_in_41_trigger,,66,11.564023776739225,0.3345227475468332,30,8968
global,global_in_73_trigger,,66,11.516207065463172,0.3345227475468332,30,8968
global,global_in_51_trigger,,66,11.526479396088435,0.3345227475468332,30,8968
global,global_in_74_trigger,,66,10.958679810046725,0.3902765388046387,35,8968
41,41_trigger,,67,10.794309852593292,2.7653880463871543,248,8968
global,combine,,67,11.038753538446485,0.3791257805530776,34,8968
global,global_in_41_trigger,,67,11.517956392558743,0.32337198929527206,29,8968
global,global_in_73_trigger,,67,11.469681195336511,0.32337198929527206,29,8968
global,global_in_51_trigger,,67,11.480669863834432,0.32337198929527206,29,8968
global,global_in_74_trigger,,67,10.914167833796151,0.3679750223015165,33,8968
global,combine,,68,11.17164873672744,0.3791257805530776,34,8968
global,global_in_41_trigger,,68,11.653612831891593,0.3345227475468332,30,8968
global,global_in_73_trigger,,68,11.605632743699331,0.3345227475468332,30,8968
global,global_in_51_trigger,,68,11.616263166694743,0.3345227475468332,30,8968
global,global_in_74_trigger,,68,11.046207080878498,0.3791257805530776,34,8968
global,combine,,69,11.242102645104959,0.3791257805530776,34,8968
global,global_in_41_trigger,,69,11.726338771068018,0.32337198929527206,29,8968
global,global_in_73_trigger,,69,11.677983894824557,0.32337198929527206,29,8968
global,global_in_51_trigger,,69,11.689241846579723,0.32337198929527206,29,8968
global,global_in_74_trigger,,69,11.116536879730905,0.3791257805530776,34,8968
global,combine,,70,11.302540825053478,0.3791257805530776,34,8968
global,global_in_41_trigger,,70,11.788236658026554,0.28991971454058874,26,8968
global,global_in_73_trigger,,70,11.739989410012456,0.32337198929527206,29,8968
global,global_in_51_trigger,,70,11.751171491488508,0.31222123104371097,28,8968
global,global_in_74_trigger,,70,11.177127069920754,0.3791257805530776,34,8968
