model,epoch,average_loss,accuracy,correct_data,total_data
global,11,12.236026505292472,0.45718108831400533,41,8968
41,12,0.8894548904247097,59.77921498661909,5361,8968
41,12,19468.641520545272,3.902765388046387,350,8968
global,12,12.005878857690027,0.45718108831400533,41,8968
global,13,11.944929896243229,0.423728813559322,38,8968
73,14,1.0973587162679694,43.47680642283676,3899,8968
73,14,0.0,100.0,8968,8968
global,14,11.840534987777179,0.3791257805530776,34,8968
global,15,11.701274433697472,0.3902765388046387,35,8968
51,16,0.7893705189387571,59.600802854594114,5345,8968
51,16,0.0,100.0,8968,8968
global,16,11.505441024194967,0.40142729705619984,36,8968
global,17,11.430793780923208,0.412578055307761,37,8968
74,18,0.14898447456614286,93.6106155218555,8395,8968
74,18,0.0,100.0,8968,8968
global,18,11.227567386031682,0.4348795718108831,39,8968
global,19,11.244630119398595,0.412578055307761,37,8968
global,20,11.262913204536812,0.3679750223015165,33,8968
global,21,11.222243153336429,0.40142729705619984,36,8968
global,22,11.234447509023784,0.3679750223015165,33,8968
global,23,11.26413422583683,0.35682426404995543,32,8968
global,24,11.193001483403393,0.3679750223015165,33,8968
global,25,11.12203558208047,0.3902765388046387,35,8968
global,26,10.961953538321257,0.4348795718108831,39,8968
global,27,11.017877114233857,0.412578055307761,37,8968
global,28,10.966892387056648,0.412578055307761,37,8968
global,29,10.883669513767048,0.4348795718108831,39,8968
global,30,10.861486507249028,0.412578055307761,37,8968
global,31,10.848793215245461,0.412578055307761,37,8968
global,32,10.858183449022905,0.40142729705619984,36,8968
global,33,10.888179271163736,0.3791257805530776,34,8968
global,34,10.806005895616325,0.40142729705619984,36,8968
global,35,10.799146982306992,0.3679750223015165,33,8968
global,36,10.795864449772422,0.3791257805530776,34,8968
global,37,10.759709644913142,0.3791257805530776,34,8968
global,38,10.818375516852345,0.3902765388046387,35,8968
global,39,10.832804188996315,0.40142729705619984,36,8968
global,40,10.786564285897656,0.40142729705619984,36,8968
global,41,10.876013982944675,0.3902765388046387,35,8968
global,42,10.881165798809993,0.3902765388046387,35,8968
global,43,10.918388458578635,0.3791257805530776,34,8968
global,44,10.91503434857548,0.3902765388046387,35,8968
global,45,10.879195274570815,0.423728813559322,38,8968
global,46,10.955977729981122,0.3791257805530776,34,8968
global,47,10.937350085119814,0.35682426404995543,32,8968
global,48,10.902121599182074,0.3679750223015165,33,8968
global,49,10.892580170167758,0.3679750223015165,33,8968
global,50,10.947194495868938,0.412578055307761,37,8968
global,51,10.923328167407455,0.412578055307761,37,8968
global,52,10.948909483883234,0.412578055307761,37,8968
global,53,10.997974368528423,0.40142729705619984,36,8968
global,54,11.061631816077934,0.3791257805530776,34,8968
global,55,10.957909001291702,0.40142729705619984,36,8968
global,56,10.863445460636843,0.412578055307761,37,8968
global,57,10.868850107388662,0.3902765388046387,35,8968
global,58,10.938819414797264,0.40142729705619984,36,8968
global,59,11.02735880461258,0.412578055307761,37,8968
global,60,10.981627021061321,0.412578055307761,37,8968
global,61,10.973476071319444,0.412578055307761,37,8968
global,62,11.069070646743706,0.3791257805530776,34,8968
global,63,11.013348509646441,0.412578055307761,37,8968
global,64,11.037232296898576,0.412578055307761,37,8968
global,65,11.078869172231519,0.40142729705619984,36,8968
global,66,11.08408439425248,0.3902765388046387,35,8968
global,67,11.038753538446485,0.3791257805530776,34,8968
global,68,11.17164873672744,0.3791257805530776,34,8968
global,69,11.242102645104959,0.3791257805530776,34,8968
global,70,11.302540825053478,0.3791257805530776,34,8968
