local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
0,201,21,1,0.04421018064022064,37.77911888955944,626,1657
0,202,21,2,0.01858936809003353,57.93602896801448,960,1657
0,203,21,3,0.013171197846531868,68.07483403741702,1128,1657
0,204,21,4,0.012592574581503868,68.85938442969221,1141,1657
0,205,21,5,0.011987547390162945,71.2130356065178,1180,1657
0,206,21,6,0.011147918179631233,73.2045866022933,1213,1657
0,207,21,7,0.009895212016999722,76.40313820156909,1266,1657
0,208,21,8,0.010126538574695587,76.52383826191912,1268,1657
0,209,21,9,0.009218348190188408,79.23958961979481,1313,1657
0,210,21,10,0.009245694614946842,78.33433916716959,1298,1657
99,41,21,1,0.033024534583091736,55.886157826649416,432,773
99,42,21,2,0.0037263543345034122,93.01423027166882,719,773
43,41,21,1,0.03566708788275719,50.63424947145877,479,946
43,42,21,2,0.00487262150272727,90.27484143763213,854,946
19,41,21,1,0.025667771697044373,64.0926640926641,664,1036
19,42,21,2,0.003298138966783881,94.78764478764478,982,1036
95,41,21,1,0.057164184749126434,38.898163606010016,233,599
95,42,21,2,0.008444526232779026,89.64941569282136,537,599
27,41,21,1,0.01853976584970951,72.08569628229363,1144,1587
27,42,21,2,0.00375571777112782,93.06868304977945,1477,1587
17,41,21,1,0.017325179651379585,72.87166454891995,1147,1574
17,42,21,2,0.00324103981256485,93.58322744599747,1473,1574
86,41,21,1,0.030991164967417717,57.22831505483549,574,1003
86,42,21,2,0.005461638327687979,89.93020937188435,902,1003
20,41,21,1,0.03449469804763794,55.26641883519206,446,807
20,42,21,2,0.00481522036716342,91.32589838909541,737,807
89,41,21,1,0.02978893555700779,57.36607142857143,514,896
89,42,21,2,0.005251224152743816,89.73214285714286,804,896
77,43,22,1,0.03573629632592201,57.3134328358209,768,1340
77,44,22,2,0.0029710871167480946,94.47761194029852,1266,1340
12,43,22,1,0.10305555164813995,4.437869822485207,15,338
12,44,22,2,0.019526416435837746,70.71005917159763,239,338
53,43,22,1,0.0648873969912529,35.05535055350554,285,813
53,44,22,2,0.006108311470597982,89.79089790897909,730,813
42,43,22,1,0.02730477787554264,64.57725947521867,886,1372
42,44,22,2,0.002502575982362032,95.77259475218659,1314,1372
31,43,22,1,0.09607600420713425,9.347826086956522,43,460
31,44,22,2,0.011191559955477715,82.6086956521739,380,460
33,43,22,1,0.08984719961881638,11.844660194174757,61,515
33,44,22,2,0.01283474825322628,78.05825242718447,402,515
39,43,22,1,0.04928719252347946,44.52122408687068,451,1013
39,44,22,2,0.004373461008071899,92.30009871668312,935,1013
20,43,22,1,0.05363951250910759,42.13135068153655,340,807
20,44,22,2,0.005675082094967365,89.96282527881041,726,807
97,43,22,1,0.03895992040634155,54.57543281121187,662,1213
97,44,22,2,0.0037571031134575605,93.32234130255564,1132,1213
58,43,22,1,0.06206668168306351,32.004981320049815,257,803
58,44,22,2,0.008227072656154633,85.30510585305106,685,803
20,221,23,1,0.04566477611660957,43.866171003717476,354,807
20,222,23,2,0.010523420758545399,79.5539033457249,642,807
20,223,23,3,0.006062100175768137,87.2366790582404,704,807
20,224,23,4,0.006712134927511215,85.87360594795538,693,807
20,225,23,5,0.005438480991870165,89.09541511771994,719,807
20,226,23,6,0.005379781126976013,88.47583643122677,714,807
20,227,23,7,0.004858453758060932,88.97149938042132,718,807
20,228,23,8,0.00390671705827117,91.44981412639405,738,807
20,229,23,9,0.0044970461167395115,90.83023543990086,733,807
20,230,23,10,0.004141427110880613,91.82156133828995,741,807
80,45,23,1,0.05374515801668167,35.92375366568915,245,682
80,46,23,2,0.005680436734110117,90.02932551319648,614,682
5,45,23,1,0.0188630111515522,74.57002457002457,1214,1628
5,46,23,2,0.0011165408650413156,98.28009828009829,1600,1628
8,45,23,1,0.030738579109311104,57.89821546596167,876,1513
8,46,23,2,0.00467282859608531,91.27561136814276,1381,1513
66,45,23,1,0.029668202623724937,56.704707560627675,795,1402
66,46,23,2,0.004068635404109955,91.94008559201141,1289,1402
75,45,23,1,0.050501469522714615,40.97938144329897,318,776
75,46,23,2,0.0047266120091080666,92.91237113402062,721,776
14,45,23,1,0.04120315983891487,49.85192497532083,505,1013
14,46,23,2,0.0036341617815196514,94.3731490621915,956,1013
48,45,23,1,0.06751897186040878,21.870047543581617,138,631
48,46,23,2,0.010195507667958736,82.56735340729001,521,631
84,45,23,1,0.03378542512655258,57.39495798319327,683,1190
84,46,23,2,0.002549559809267521,95.71428571428572,1139,1190
94,45,23,1,0.024443084374070168,65.46329723225031,1088,1662
94,46,23,2,0.002535514533519745,95.60770156438026,1589,1662
39,47,24,1,0.044122569262981415,51.72754195459033,524,1013
39,48,24,2,0.0035324653144925833,93.0898321816387,943,1013
63,47,24,1,0.06192813813686371,40.54054054054054,360,888
63,48,24,2,0.004256098065525293,92.9054054054054,825,888
67,47,24,1,0.09713803231716156,11.032863849765258,47,426
67,48,24,2,0.013417636975646019,81.45539906103286,347,426
70,47,24,1,0.034925926476716995,60.507757404795484,858,1418
70,48,24,2,0.004419943783432245,92.31311706629054,1309,1418
13,47,24,1,0.02799469791352749,66.44376899696049,1093,1645
13,48,24,2,0.0030471046920865774,94.95440729483283,1562,1645
56,47,24,1,0.12379292398691177,3.763440860215054,7,186
56,48,24,2,0.07508045434951782,13.978494623655912,26,186
44,47,24,1,0.029214933514595032,64.74285714285715,1133,1750
