model,epoch,average_loss,accuracy,correct_data,total_data
41,11,0.8792104798698935,65.9121320249777,5911,8968
41,11,99715.51810604372,0.04460303300624443,4,8968
73,11,0.9495988691842099,55.4192685102587,4970,8968
73,11,0.0,100.0,8968,8968
51,11,0.7913277536816729,57.972792149866194,5199,8968
51,11,7829.7658340767175,89.98661909009813,8070,8968
74,11,0.11180928432325318,95.4727921498662,8562,8968
74,11,0.0,100.0,8968,8968
global,11,10.824777552105294,0.524085637823372,47,8968
41,12,0.8768118639060368,59.77921498661909,5361,8968
41,12,0.0,100.0,8968,8968
73,12,1.0191021294704408,44.89295272078501,4026,8968
73,12,0.0,100.0,8968,8968
51,12,0.7114948631396366,66.09054415700267,5927,8968
51,12,10.030678523639608,99.9442462087422,8963,8968
74,12,0.09162729444359426,96.45405887600357,8650,8968
74,12,0.0,100.0,8968,8968
global,12,10.254116884413625,0.5909901873327387,53,8968
41,13,0.9162068714210755,58.374219446922396,5235,8968
41,13,29502.971900089207,44.65878679750223,4005,8968
73,13,0.8826214918379907,60.526315789473685,5428,8968
73,13,0.20456294690148305,99.97769848349688,8966,8968
51,13,0.7248144324181018,63.59277430865299,5703,8968
51,13,0.0,100.0,8968,8968
74,13,0.14764279856892382,93.6663693131133,8400,8968
74,13,0.0,100.0,8968,8968
global,13,9.791214912305657,0.6244424620874219,56,8968
41,14,0.91565823129625,61.228813559322035,5491,8968
41,14,22973.004294784234,0.0,0,8968
73,14,0.8179911317089431,66.21320249776986,5938,8968
73,14,0.0,100.0,8968,8968
51,14,0.7175374156018648,63.9607493309545,5736,8968
51,14,0.0,100.0,8968,8968
74,14,0.1606327844027639,92.7743086529884,8320,8968
74,14,0.0,100.0,8968,8968
global,14,9.228823016096076,0.6355932203389831,57,8968
41,15,1.0859555088973918,45.59545049063337,4089,8968
41,15,786.291884600106,86.2957181088314,7739,8968
73,15,0.9693419332487258,50.847457627118644,4560,8968
73,15,0.0,100.0,8968,8968
51,15,0.7582034837125562,64.94201605709188,5824,8968
51,15,0.0,100.0,8968,8968
74,15,0.1064797170081381,95.29438001784122,8546,8968
74,15,0.0,100.0,8968,8968
global,15,5.373497126678821,1.2488849241748439,112,8968
41,16,1.0097265590204925,47.27921498661909,4240,8968
41,16,12273.145118407114,0.0,0,8968
73,16,0.8216594922340522,51.91793041926851,4656,8968
73,16,0.0,100.0,8968,8968
51,16,0.8972670190787336,50.089206066012494,4492,8968
51,16,0.0,100.0,8968,8968
74,16,0.1080987472070529,95.41703835860838,8557,8968
74,16,0.0,100.0,8968,8968
global,16,5.516031775699993,1.1150758251561106,100,8968
41,17,1.0321373346126261,45.718108831400535,4100,8968
41,17,71815.58790979037,0.0,0,8968
73,17,0.7826991883587561,62.3550401427297,5592,8968
73,17,0.0,100.0,8968,8968
51,17,0.8102058547612921,56.46743978590544,5064,8968
51,17,0.0,100.0,8968,8968
74,17,0.11127449337469479,95.00446030330062,8520,8968
74,17,0.0,100.0,8968,8968
global,17,5.628216433801574,1.0035682426404995,90,8968
41,18,1.1290617284766273,42.004906333630686,3767,8968
41,18,15452.219168153435,32.78322925958965,2940,8968
73,18,0.7994260713524525,52.252453166815336,4686,8968
73,18,0.0,100.0,8968,8968
51,18,0.5734719760071264,77.49776984834969,6950,8968
51,18,0.0,100.0,8968,8968
74,18,0.10859515612993147,94.91525423728814,8512,8968
74,18,0.0,100.0,8968,8968
global,18,5.674656128266578,1.0147190008920606,91,8968
41,19,0.9406483644465056,51.50535236396075,4619,8968
41,19,1716.075353862344,58.08429973238181,5209,8968
73,19,0.8468792855367396,53.85816235504014,4830,8968
73,19,0.0,100.0,8968,8968
51,19,0.4989194906683079,80.33006244424621,7204,8968
51,19,0.0,100.0,8968,8968
74,19,0.10627893573811392,95.24977698483497,8542,8968
74,19,0.0,100.0,8968,8968
global,19,5.690209042908994,0.9924174843889385,89,8968
41,20,0.8902489501487773,53.45673505798394,4794,8968
41,20,1496.6140944713147,85.57091882247992,7674,8968
73,20,0.6872222489485456,65.29884032114184,5856,8968
73,20,0.0,100.0,8968,8968
51,20,0.5095671765193888,81.66815343443355,7324,8968
51,20,0.0,100.0,8968,8968
74,20,0.11088316800217347,95.16057091882249,8534,8968
74,20,0.0,100.0,8968,8968
global,20,5.673365249684833,0.9812667261373774,88,8968
41,21,0.9683240772782427,43.30954504906334,3884,8968
41,21,5.884096182437805,97.32381801962534,8728,8968
73,21,0.8498831739604313,53.53479036574487,4801,8968
73,21,0.0,100.0,8968,8968
51,21,0.2547902654288179,91.6592328278323,8220,8968
51,21,0.0,100.0,8968,8968
74,21,0.08862383351607263,96.29794826048172,8636,8968
74,21,0.0,100.0,8968,8968
global,21,5.755359815551595,0.9812667261373774,88,8968
41,22,1.009325372332659,48.12667261373774,4316,8968
41,22,805.1149468945139,85.06913470115968,7629,8968
73,22,0.6945809586360772,62.16547725245317,5575,8968
73,22,0.0,100.0,8968,8968
51,22,0.46878228072711764,83.97636039250669,7531,8968
51,22,0.0,100.0,8968,8968
74,22,0.08359151263783597,96.45405887600357,8650,8968
74,22,0.0,100.0,8968,8968
global,22,5.714857569344867,0.9589652096342551,86,8968
41,23,0.972324409620981,49.687778768956285,4456,8968
41,23,245.91038993678913,96.38715432649421,8644,8968
73,23,0.5668177369393801,78.03300624442461,6998,8968
73,23,0.0,100.0,8968,8968
51,23,0.24964296126557078,93.46565566458519,8382,8968
51,23,0.0,100.0,8968,8968
74,23,0.1010999678534723,95.48394290811774,8563,8968
74,23,0.0,100.0,8968,8968
global,23,5.729672913887371,0.9589652096342551,86,8968
41,24,0.9947975009387354,52.430865298840324,4702,8968
41,24,310.0292326274671,78.53479036574487,7043,8968
73,24,0.784413139805211,57.73862622658341,5178,8968
73,24,0.19603229015666815,99.98884924174844,8967,8968
51,24,0.2870636576791622,90.26538804638716,8095,8968
51,24,0.0,100.0,8968,8968
74,24,0.07648781856503686,96.8443354148082,8685,8968
74,24,0.0,100.0,8968,8968
global,24,5.858591717763419,0.847457627118644,76,8968
41,25,0.8823706810757265,56.69045495093666,5084,8968
41,25,0.0,100.0,8968,8968
73,25,0.8232115864434697,53.02185548617307,4755,8968
73,25,476.50597708954757,68.62176628010704,6154,8968
51,25,0.24169944259309004,91.98260481712757,8249,8968
51,25,0.0,100.0,8968,8968
74,25,0.08706723133984365,96.46520963425513,8651,8968
74,25,0.0,100.0,8968,8968
global,25,5.6932404655946565,0.9143621766280107,82,8968
41,26,0.9071020401023946,50.41257805530777,4521,8968
41,26,10698.434490166424,16.74843889384478,1502,8968
73,26,0.6008238161811863,74.8550401427297,6713,8968
73,26,0.0,100.0,8968,8968
51,26,0.45023244042464605,84.42239072256913,7571,8968
51,26,0.0,100.0,8968,8968
74,26,0.0824472659818303,96.37600356824264,8643,8968
74,26,0.0,100.0,8968,8968
global,26,5.725628622294961,0.9255129348795719,83,8968
41,27,0.9213640439946348,48.08206958073149,4312,8968
41,27,113.9165762663951,86.71944692239072,7777,8968
73,27,0.5551203117106878,81.59009812667261,7317,8968
73,27,0.0,100.0,8968,8968
51,27,0.2009929027557905,94.3242640499554,8459,8968
51,27,0.0,100.0,8968,8968
74,27,0.10116568280290064,95.65120428189117,8578,8968
74,27,0.0,100.0,8968,8968
global,27,5.687460934233176,0.9924174843889385,89,8968
41,28,0.9469051724241633,53.579393398751115,4805,8968
41,28,1094.4157294512434,76.57225691347011,6867,8968
73,28,0.45768880256577116,85.26984834968778,7647,8968
73,28,0.0,100.0,8968,8968
51,28,0.4583011513092388,83.97636039250669,7531,8968
51,28,0.0,100.0,8968,8968
74,28,0.06301860022794764,97.41302408563783,8736,8968
74,28,0.0,100.0,8968,8968
global,28,5.72854721875833,0.9255129348795719,83,8968
41,29,0.9827299398784655,49.2528991971454,4417,8968
41,29,116.33858945303788,97.1342551293488,8711,8968
73,29,0.49679190383012756,82.2814451382694,7379,8968
73,29,0.0,100.0,8968,8968
51,29,0.37701770931774753,86.95361284567352,7798,8968
51,29,0.0,100.0,8968,8968
74,29,0.06959802786970011,97.11195361284567,8709,8968
74,29,0.0,100.0,8968,8968
global,29,5.812946428474202,0.8697591436217662,78,8968
41,30,0.9435797860109838,50.780553077609284,4554,8968
41,30,1241.1397002711028,61.418376449598576,5508,8968
73,30,0.6624289792526205,68.07537912578056,6105,8968
73,30,0.0,100.0,8968,8968
51,30,0.24136728731571405,97.078501338091,8706,8968
51,30,0.0,100.0,8968,8968
74,30,0.12410756128937352,94.07894736842105,8437,8968
74,30,0.0,100.0,8968,8968
global,30,5.867348687123444,0.7917038358608386,71,8968
41,31,0.8291156521660212,55.720338983050844,4997,8968
41,31,934.1315227580006,68.06422836752898,6104,8968
73,31,0.7138415837692003,64.2729705619982,5764,8968
73,31,0.0,100.0,8968,8968
51,31,0.1801674724701895,94.44692239072256,8470,8968
51,31,0.0,100.0,8968,8968
74,31,0.10177413845413184,95.42818911685995,8558,8968
74,31,0.0,100.0,8968,8968
global,31,5.819922077985452,0.8028545941123997,72,8968
41,32,0.951077384889179,49.855040142729706,4471,8968
41,32,706.3397332769116,26.71721677074041,2396,8968
73,32,0.5102880898593899,80.66458519179304,7234,8968
73,32,0.0,100.0,8968,8968
51,32,0.3226090005792538,90.52185548617307,8118,8968
51,32,0.0,100.0,8968,8968
74,32,0.07024864069984546,96.97814451382693,8697,8968
74,32,0.0,100.0,8968,8968
global,32,5.6298194246351665,0.8809099018733274,79,8968
41,33,0.9219586700865672,51.94023193577163,4658,8968
41,33,0.4760352777371999,99.9107939339875,8960,8968
73,33,0.5617634533081174,75.34567350579839,6757,8968
73,33,0.0,100.0,8968,8968
51,33,0.1344512491374809,96.2756467439786,8634,8968
51,33,0.0,100.0,8968,8968
74,33,0.06088805911160281,97.54683318465655,8748,8968
74,33,0.0,100.0,8968,8968
global,33,5.545477603823877,0.9701159678858161,87,8968
41,34,0.8722650764458526,54.38224799286352,4877,8968
41,34,147.29066248135732,95.74041034790366,8586,8968
73,34,0.45393618356426524,86.39607493309545,7748,8968
73,34,0.0,100.0,8968,8968
51,34,0.14214972998484982,96.47636039250669,8652,8968
51,34,0.0,100.0,8968,8968
74,34,0.06555879251125046,97.22346119536128,8719,8968
74,34,0.0,100.0,8968,8968
global,34,5.524990743659204,0.9812667261373774,88,8968
41,35,0.84070732394677,53.74665477252453,4820,8968
41,35,2298.5508295989907,73.12667261373772,6558,8968
73,35,0.6254983980883242,71.59901873327387,6421,8968
73,35,2494.3283580334246,57.950490633363074,5197,8968
51,35,0.13593185094187665,95.86306868867082,8597,8968
51,35,0.0,100.0,8968,8968
74,35,0.06982761560328617,97.04504906333631,8703,8968
74,35,0.0,100.0,8968,8968
global,35,5.490772038884295,0.9924174843889385,89,8968
41,36,0.8600190317492523,56.590098126672615,5075,8968
41,36,5275.1691543892175,53.8693131132917,4831,8968
73,36,0.5909685088947987,76.0593220338983,6821,8968
73,36,0.0,100.0,8968,8968
51,36,0.09629267571954245,96.55441570026761,8659,8968
51,36,0.0,100.0,8968,8968
74,36,0.06812148126561683,96.94469223907227,8694,8968
74,36,0.0,100.0,8968,8968
global,36,5.449861788090375,1.0147190008920606,91,8968
41,37,0.9941081548779273,51.21543264942016,4593,8968
41,37,129.50122824404306,90.81177520071365,8144,8968
73,37,0.41956455903219175,88.5035682426405,7937,8968
73,37,0.0,100.0,8968,8968
51,37,0.1262399873278377,95.03791257805531,8523,8968
51,37,0.0,100.0,8968,8968
74,37,0.057046218431263125,97.81445138269402,8772,8968
74,37,0.0,100.0,8968,8968
global,37,5.472881936474,1.059322033898305,95,8968
41,38,0.8002871894921499,58.85370205173952,5278,8968
41,38,0.7797265712115299,99.84388938447815,8954,8968
73,38,0.40695239035919456,85.12488849241748,7634,8968
73,38,0.0,100.0,8968,8968
51,38,0.14639659184400894,94.88180196253346,8509,8968
51,38,0.0,100.0,8968,8968
74,38,0.05772926694448509,97.6471900089206,8757,8968
74,38,0.0,100.0,8968,8968
global,38,5.081888315403281,1.3269402319357717,119,8968
41,39,0.9206960298034572,54.270740410347905,4867,8968
41,39,0.0,100.0,8968,8968
73,39,0.3880168246595483,89.00535236396075,7982,8968
73,39,0.0,100.0,8968,8968
51,39,0.11360785936692482,96.09723461195361,8618,8968
51,39,0.0,100.0,8968,8968
74,39,0.05217252342058653,97.63603925066904,8756,8968
