11,473.7422,11,416.0088,11,461.0212,11,481.6771,97.3
12,519.6405,12,404.5563,12,451.6577,12,416.227,97.29
13,494.8249,13,430.2236,13,506.8874,13,483.4438,97.3
14,518.6946,14,525.9432,14,442.7946,14,436.9847,97.32
15,437.7762,15,427.1191,15,425.9063,15,438.4506,97.34
16,477.6741,16,440.1667,16,483.5217,16,456.3329,97.36
17,500.4919,17,517.7498,17,425.1609,17,456.9315,97.35
18,467.0031,18,520.1139,18,443.5786,18,428.879,97.33
19,443.542,19,441.5923,19,439.7796,19,454.8189,97.32
20,466.1788,20,524.0391,20,470.58,20,414.4092,97.31
21,420.0964,21,448.1372,21,411.6543,21,438.6214,97.31
22,446.309,22,412.0744,22,413.4766,22,482.4687,97.3
23,433.8699,23,488.6049,23,393.1384,23,466.7741,97.31
24,423.6512,24,454.6182,24,462.793,24,439.4471,97.26
25,474.6744,25,452.6709,25,399.39,25,450.7578,97.28
26,489.7309,26,476.4171,26,427.7546,26,436.6189,97.26
27,440.1564,27,457.1136,27,398.869,27,459.6945,97.26
28,437.7301,28,466.9299,28,489.8478,28,411.6715,97.23
29,432.7209,29,478.1181,29,431.5804,29,511.1725,97.21
30,429.2488,30,440.1567,30,406.1554,30,466.3522,97.21
31,492.3074,31,468.1665,31,437.0627,31,408.1201,97.21
32,419.6488,32,416.7074,32,483.7805,32,433.4168,97.2
33,445.6712,33,430.5512,33,401.7609,33,421.9135,97.21
34,470.1453,34,445.7889,34,389.7142,34,377.6009,97.21
35,423.7413,35,403.382,35,387.6621,35,424.5444,97.23
36,397.2553,36,391.395,36,372.5714,36,381.4864,97.25
37,490.0383,37,426.9786,37,397.414,37,346.7402,97.25
38,417.831,38,433.1923,38,411.3617,38,406.4561,97.23
39,409.9509,39,371.9096,39,386.8782,39,396.4027,97.2
40,530.223,40,388.6837,40,437.7466,40,413.56,97.19
41,437.7347,41,397.6151,41,343.5012,41,375.7654,97.19
42,425.6327,42,488.7958,42,362.5301,42,415.9048,97.17
43,460.7837,43,413.0138,43,347.7469,43,435.8801,97.16
44,395.6416,44,359.0396,44,477.7328,44,435.3912,97.17
45,427.56,45,401.6874,45,400.3785,45,340.5527,97.2
46,423.4931,46,481.3643,46,373.5571,46,410.5339,97.19
47,418.9161,47,383.2196,47,369.046,47,368.7669,97.19
48,431.216,48,390.1385,48,345.987,48,425.4127,97.21
49,358.9975,49,517.4794,49,421.653,49,394.225,97.19
50,444.4739,50,403.4778,50,366.1847,50,393.6947,97.21
51,457.2535,51,383.9704,51,339.7006,51,363.1062,97.21
52,492.7101,52,406.4528,52,347.7091,52,367.5595,97.21
53,412.4823,53,463.5319,53,375.4236,53,366.7167,97.22
54,432.5968,54,447.8326,54,351.6964,54,415.3737,97.23
55,457.8608,55,463.3103,55,433.2841,55,396.7909,97.21
56,389.8688,56,417.4029,56,342.6947,56,303.4199,97.23
57,429.7949,57,485.6551,57,336.3301,57,336.9425,97.24
58,456.5631,58,428.8811,58,359.6798,58,439.0314,97.24
59,432.7472,59,431.2746,59,308.9948,59,347.3877,97.23
60,470.331,60,577.4511,60,327.3082,60,348.0677,97.19
61,433.9978,61,420.249,61,373.7194,61,366.1585,97.16
62,404.0015,62,473.2369,62,348.4715,62,331.3858,97.16
63,450.4343,63,443.9178,63,338.5716,63,343.84,97.14
64,439.2405,64,474.1924,64,351.9741,64,412.6493,97.09
65,482.3342,65,467.5662,65,340.7355,65,387.0179,97.06
66,484.9071,66,460.7592,66,351.6267,66,386.528,97.06
67,431.7743,67,399.5664,67,317.605,67,336.5331,97.05
68,419.8553,68,411.7231,68,307.8731,68,316.9755,97.05
69,425.7535,69,509.7464,69,305.9211,69,293.1476,97.05
70,389.0052,70,531.4571,70,317.5887,70,331.3537,97.03
