model,epoch,average_loss,accuracy,correct_data,total_data
17,201,0.17479473858409458,93.57777777777778,8422,9000
17,201,nan,0.0,0,9000
33,201,0.19369899670283,92.74444444444444,8347,9000
33,201,nan,0.0,0,9000
77,201,0.17760868182530007,95.6,8604,9000
77,201,nan,0.0,0,9000
11,201,0.20132545282774503,94.84444444444445,8536,9000
11,201,nan,0.0,0,9000
global,201,4.735734736124675,4.2,378,9000
17,202,0.6402572554482354,78.9,7101,9000
17,202,nan,0.0,0,9000
33,202,0.2814955239825779,89.48888888888888,8054,9000
33,202,nan,0.0,0,9000
77,202,0.24614832045634588,93.74444444444444,8437,9000
77,202,nan,0.0,0,9000
11,202,0.11144946915987465,97.1,8739,9000
11,202,nan,0.0,0,9000
global,202,4.24978426445855,4.877777777777778,439,9000
17,203,0.5328073425292968,82.9888888888889,7469,9000
17,203,nan,0.0,0,9000
33,203,0.3032446738878886,91.24444444444444,8212,9000
33,203,nan,0.0,0,9000
77,203,0.14606358540834238,96.01111111111112,8641,9000
77,203,nan,0.0,0,9000
11,203,0.08281360026159221,97.52222222222223,8777,9000
11,203,nan,0.0,0,9000
global,203,nan,0.0,0,9000
17,204,0.23470748550362058,91.41111111111111,8227,9000
17,204,nan,0.0,0,9000
33,204,0.1295985950761371,95.78888888888889,8621,9000
33,204,nan,0.0,0,9000
77,204,0.13320038098924689,96.02222222222223,8642,9000
77,204,nan,0.0,0,9000
11,204,0.09508510638183604,97.23333333333333,8751,9000
11,204,nan,0.0,0,9000
global,204,nan,0.0,0,9000
17,205,1.54182011879815,29.988888888888887,2699,9000
17,205,nan,0.0,0,9000
33,205,0.27419049909379745,92.08888888888889,8288,9000
33,205,nan,0.0,0,9000
77,205,1.6892708892822266,31.466666666666665,2832,9000
77,205,nan,0.0,0,9000
11,205,0.18359887462192112,92.73333333333333,8346,9000
11,205,nan,0.0,0,9000
global,205,nan,0.0,0,9000
17,206,1.303598442501492,43.77777777777778,3940,9000
17,206,nan,0.0,0,9000
33,206,0.5040645378960503,82.63333333333334,7437,9000
33,206,nan,0.0,0,9000
77,206,0.08528082370758057,97.25555555555555,8753,9000
77,206,nan,0.0,0,9000
11,206,0.15699334179361663,94.1,8469,9000
11,206,nan,0.0,0,9000
global,206,nan,0.0,0,9000
17,207,0.9682549913194445,56.42222222222222,5078,9000
17,207,nan,0.0,0,9000
33,207,0.3003520176675585,88.92222222222223,8003,9000
33,207,nan,0.0,0,9000
77,207,0.05628080528602004,97.84444444444445,8806,9000
77,207,nan,0.0,0,9000
11,207,0.15909332780043284,94.11111111111111,8470,9000
11,207,nan,0.0,0,9000
global,207,nan,0.0,0,9000
17,208,0.8630448744032118,63.6,5724,9000
17,208,nan,0.0,0,9000
33,208,0.34911099667019313,87.21111111111111,7849,9000
33,208,nan,0.0,0,9000
77,208,0.1471793548266093,94.56666666666666,8511,9000
77,208,nan,0.0,0,9000
11,208,0.18493414142396716,93.60000000000001,8424,9000
11,208,nan,0.0,0,9000
global,208,nan,0.0,0,9000
17,209,1.4289583045111762,47.77777777777778,4300,9000
17,209,nan,0.0,0,9000
33,209,0.511471824116177,80.9888888888889,7289,9000
33,209,nan,0.0,0,9000
77,209,0.13794805324077605,93.83333333333333,8445,9000
77,209,nan,0.0,0,9000
11,209,0.5374207356770834,84.71111111111111,7624,9000
11,209,nan,0.0,0,9000
global,209,nan,0.0,0,9000
17,210,0.46334603712293837,82.77777777777777,7450,9000
17,210,nan,0.0,0,9000
33,210,1.1277046407063802,63.98888888888889,5759,9000
33,210,nan,0.0,0,9000
77,210,0.09403007755428552,96.41111111111111,8677,9000
77,210,nan,0.0,0,9000
11,210,0.22856976628303527,92.74444444444444,8347,9000
11,210,nan,0.0,0,9000
global,210,nan,0.0,0,9000
17,211,0.6853632226520114,82.52222222222223,7427,9000
17,211,nan,0.0,0,9000
33,211,0.5868740669886271,83.36666666666666,7503,9000
33,211,nan,0.0,0,9000
77,211,0.15919589920838673,94.37777777777778,8494,9000
77,211,nan,0.0,0,9000
11,211,0.14125682706634204,95.06666666666666,8556,9000
11,211,nan,0.0,0,9000
global,211,nan,0.0,0,9000
17,212,0.4470927946302626,86.71111111111112,7804,9000
17,212,nan,0.0,0,9000
33,212,1.3812792116800945,73.34444444444445,6601,9000
33,212,nan,0.0,0,9000
77,212,0.11685061740699328,96.42222222222222,8678,9000
77,212,nan,0.0,0,9000
11,212,0.19627622328077754,94.66666666666667,8520,9000
11,212,nan,0.0,0,9000
global,212,nan,0.0,0,9000
17,213,1.124699354807536,68.8,6192,9000
17,213,nan,0.0,0,9000
33,213,0.4598518984582689,86.12222222222222,7751,9000
33,213,nan,0.0,0,9000
77,213,0.17921742062087934,96.25555555555556,8663,9000
77,213,nan,0.0,0,9000
11,213,0.2125651459230317,93.66666666666667,8430,9000
11,213,nan,0.0,0,9000
global,213,nan,0.0,0,9000
17,214,0.7006304069095187,81.47777777777779,7333,9000
17,214,nan,0.0,0,9000
33,214,0.9710793800354004,76.14444444444445,6853,9000
33,214,nan,0.0,0,9000
77,214,0.08518331675494442,97.67777777777778,8791,9000
77,214,nan,0.0,0,9000
11,214,0.199485241777574,95.05555555555556,8555,9000
11,214,nan,0.0,0,9000
global,214,nan,0.0,0,9000
17,215,0.2775480649736192,90.07777777777778,8107,9000
17,215,nan,0.0,0,9000
33,215,0.37320982631047567,88.32222222222222,7949,9000
33,215,nan,0.0,0,9000
77,215,0.10840179754876428,96.97777777777777,8728,9000
77,215,nan,0.0,0,9000
11,215,0.19749444284621212,94.67777777777778,8521,9000
11,215,nan,0.0,0,9000
global,215,nan,0.0,0,9000
17,216,0.1664753958384196,94.17777777777778,8476,9000
17,216,nan,0.0,0,9000
33,216,0.1626677724255456,93.86666666666666,8448,9000
33,216,nan,0.0,0,9000
77,216,0.11074145153475304,96.9888888888889,8729,9000
77,216,nan,0.0,0,9000
11,216,0.12480230471905734,95.96666666666667,8637,9000
11,216,nan,0.0,0,9000
global,216,nan,0.0,0,9000
17,217,0.359918991194831,90.43333333333334,8139,9000
17,217,nan,0.0,0,9000
33,217,0.22927808708614772,92.63333333333334,8337,9000
33,217,nan,0.0,0,9000
77,217,0.09152305063724334,97.71111111111111,8794,9000
77,217,nan,0.0,0,9000
11,217,0.110761881372167,95.96666666666667,8637,9000
11,217,nan,0.0,0,9000
global,217,nan,0.0,0,9000
17,218,0.3736950346628825,86.62222222222222,7796,9000
17,218,nan,0.0,0,9000
33,218,0.2761772635512882,89.96666666666667,8097,9000
33,218,nan,0.0,0,9000
77,218,0.12191830753265984,96.8,8712,9000
77,218,nan,0.0,0,9000
11,218,0.22658774063332626,94.56666666666666,8511,9000
11,218,nan,0.0,0,9000
global,218,0.3602095810042487,90.12222222222222,8111,9000
17,219,0.27930191008249916,89.85555555555555,8087,9000
17,219,nan,0.0,0,9000
33,219,0.20417456438806322,93.64444444444445,8428,9000
33,219,nan,0.0,0,9000
77,219,0.0863179678702258,97.73333333333333,8796,9000
77,219,nan,0.0,0,9000
11,219,0.17186685889022837,95.5,8595,9000
11,219,nan,0.0,0,9000
global,219,0.6171105221642388,83.6888888888889,7532,9000
17,220,0.10134767504201996,96.37777777777778,8674,9000
17,220,nan,0.0,0,9000
33,220,0.17336386162704892,93.82222222222222,8444,9000
33,220,nan,0.0,0,9000
77,220,0.12081388933599616,96.8,8712,9000
77,220,nan,0.0,0,9000
11,220,0.15254602680812565,95.74444444444444,8617,9000
11,220,nan,0.0,0,9000
global,220,0.6598756934271919,82.62222222222222,7436,9000
17,221,0.4399454133775499,85.5,7695,9000
17,221,nan,0.0,0,9000
33,221,0.21195480913586087,93.18888888888888,8387,9000
33,221,nan,0.0,0,9000
77,221,0.1325017291551016,96.57777777777777,8692,9000
77,221,nan,0.0,0,9000
11,221,0.18423528916978588,95.41111111111111,8587,9000
11,221,nan,0.0,0,9000
global,221,0.6696389615800645,82.27777777777779,7405,9000
17,222,0.2002483332819409,93.5,8415,9000
17,222,nan,0.0,0,9000
33,222,0.29765968937344023,90.15555555555555,8114,9000
33,222,nan,0.0,0,9000
77,222,0.1270893911167263,96.9888888888889,8729,9000
77,222,nan,0.0,0,9000
11,222,0.13260941978854437,96.34444444444445,8671,9000
11,222,nan,0.0,0,9000
global,222,0.7117366258833143,81.23333333333333,7311,9000
17,223,0.21777621387110815,94.16666666666667,8475,9000
17,223,nan,0.0,0,9000
33,223,0.17971135815646913,94.38888888888889,8495,9000
33,223,nan,0.0,0,9000
77,223,0.06359518191861571,98.03333333333333,8823,9000
77,223,nan,0.0,0,9000
11,223,0.2059242677796218,95.06666666666666,8556,9000
11,223,nan,0.0,0,9000
global,223,0.5582611995273167,85.47777777777777,7693,9000
17,224,0.18734427663352754,94.46666666666667,8502,9000
17,224,nan,0.0,0,9000
33,224,0.2327546093530125,93.58888888888889,8423,9000
33,224,nan,0.0,0,9000
77,224,0.11934253197481708,96.85555555555555,8717,9000
77,224,nan,0.0,0,9000
11,224,0.14795225600815481,96.17777777777778,8656,9000
11,224,nan,0.0,0,9000
global,224,0.4799321068657769,87.71111111111111,7894,9000
17,225,0.14783273696899413,94.67777777777778,8521,9000
17,225,nan,0.0,0,9000
33,225,0.2283805664115482,92.37777777777778,8314,9000
33,225,nan,0.0,0,9000
77,225,0.06439380076387898,97.86666666666667,8808,9000
77,225,nan,0.0,0,9000
