local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
17,201,21,1,0.040084946900606155,44.790343074968234,705,1574
17,202,21,2,0.013593017123639584,70.20330368487929,1105,1574
17,203,21,3,0.0074378252029418945,83.16391359593392,1309,1574
17,204,21,4,0.0067885746248066425,85.00635324015248,1338,1574
17,205,21,5,0.006345534231513739,86.40406607369758,1360,1574
17,206,21,6,0.005331951659172773,88.43710292249047,1392,1574
17,207,21,7,0.005260862875729799,89.32655654383736,1406,1574
17,208,21,8,0.004387863911688328,90.53367217280814,1425,1574
17,209,21,9,0.004248728044331074,91.4866581956798,1440,1574
17,210,21,10,0.004667945206165314,90.78780177890724,1429,1574
96,41,21,1,0.05605173110961914,30.54662379421222,95,311
96,42,21,2,0.024193137884140015,64.63022508038586,201,311
42,41,21,1,0.015918603166937828,76.16618075801749,1045,1372
42,42,21,2,0.0021841649431735277,95.99125364431487,1317,1372
19,41,21,1,0.02588588185608387,64.96138996138995,673,1036
19,42,21,2,0.0032846892718225718,95.07722007722008,985,1036
99,41,21,1,0.03057476505637169,56.01552393272963,433,773
99,42,21,2,0.003707447787746787,93.01423027166882,719,773
26,41,21,1,0.018746882677078247,70.40110650069157,1018,1446
26,42,21,2,0.0030974382534623146,94.39834024896265,1365,1446
16,41,21,1,0.03623265027999878,55.225988700564976,391,708
16,42,21,2,0.004520685877650976,93.22033898305084,660,708
84,41,21,1,0.020622864365577698,68.90756302521008,820,1190
84,42,21,2,0.002391141140833497,95.96638655462185,1142,1190
97,41,21,1,0.021046912297606468,68.17807089859852,827,1213
97,42,21,2,0.0028124707750976086,95.13602638087386,1154,1213
87,41,21,1,0.021711500361561775,65.95932802829354,746,1131
87,42,21,2,0.0029617613181471825,95.22546419098144,1077,1131
17,211,22,1,0.00401643943041563,92.0584498094028,1449,1574
17,212,22,2,0.0031913365237414837,93.96442185514613,1479,1574
17,213,22,3,0.0020535916555672884,96.25158831003812,1515,1574
17,214,22,4,0.002197110326960683,96.12452350698857,1513,1574
17,215,22,5,0.0022052365820854902,95.87039390088945,1509,1574
17,216,22,6,0.002275750506669283,95.61626429479034,1505,1574
17,217,22,7,0.002001522108912468,96.37865311308768,1517,1574
17,218,22,8,0.002091774484142661,95.997458703939,1511,1574
17,219,22,9,0.001768304966390133,96.44218551461246,1518,1574
17,220,22,10,0.0018700999207794666,96.06099110546378,1512,1574
75,43,22,1,0.05744543671607971,38.27319587628865,297,776
75,44,22,2,0.006340158637613058,90.4639175257732,702,776
11,43,22,1,0.06583695858716965,35.95505617977528,256,712
11,44,22,2,0.005931346211582422,90.73033707865169,646,712
52,43,22,1,0.07484208047389984,25.78616352201258,164,636
52,44,22,2,0.005644862540066242,90.40880503144653,575,636
41,43,22,1,0.07204147428274155,28.51182197496523,205,719
41,44,22,2,0.009863890707492828,85.39638386648123,614,719
30,43,22,1,0.08766747266054153,15.432098765432098,75,486
30,44,22,2,0.007510271854698658,88.27160493827161,429,486
32,43,22,1,0.05590695142745972,42.44897959183673,312,735
32,44,22,2,0.004180845804512501,92.78911564625851,682,735
38,43,22,1,0.03398124501109123,58.00176834659593,656,1131
38,44,22,2,0.002794248517602682,95.75596816976127,1083,1131
98,43,22,1,0.10706939548254013,6.702412868632708,25,373
98,44,22,2,0.024272162467241287,61.3941018766756,229,373
94,43,22,1,0.026487931609153748,65.1022864019254,1082,1662
94,44,22,2,0.0025905475486069918,95.24669073405535,1583,1662
17,221,23,1,0.001757888705469668,97.01397712833545,1527,1574
17,222,23,2,0.0013773528626188636,97.712833545108,1538,1574
17,223,23,3,0.0016271657077595592,97.07750952986022,1528,1574
17,224,23,4,0.0014922282425686717,97.33163913595934,1532,1574
17,225,23,5,0.0014755703741684556,97.26810673443455,1531,1574
17,226,23,6,0.0015548369847238064,97.33163913595934,1532,1574
17,227,23,7,0.0013112484011799097,97.52223634053368,1535,1574
17,228,23,8,0.0016259730327874422,97.07750952986022,1528,1574
17,229,23,9,0.0013281088322401047,97.52223634053368,1535,1574
17,230,23,10,0.0013676873641088605,97.39517153748412,1533,1574
57,45,23,1,0.04674592241644859,47.83362218370884,552,1154
57,46,23,2,0.0052549452520906925,91.33448873483535,1054,1154
78,45,23,1,0.09245609492063522,10.817307692307693,45,416
78,46,23,2,0.01588542014360428,75.72115384615384,315,416
4,45,23,1,0.047115761786699295,46.392896781354054,418,901
4,46,23,2,0.008385625667870045,87.79134295227526,791,901
7,45,23,1,0.05581799894571304,41.9753086419753,374,891
7,46,23,2,0.005080303642898798,92.25589225589226,822,891
65,45,23,1,0.03743699565529823,59.525423728813564,878,1475
65,46,23,2,0.0060190316289663315,90.77966101694915,1339,1475
73,45,23,1,0.04099716246128082,48.507462686567166,455,938
73,46,23,2,0.00491688959300518,90.29850746268657,847,938
13,45,23,1,0.02515202760696411,66.50455927051672,1094,1645
13,46,23,2,0.0027435438241809607,95.13677811550151,1565,1645
47,45,23,1,0.15005065500736237,12.686567164179104,17,134
47,46,23,2,0.10426320135593414,26.865671641791046,36,134
82,45,23,1,0.07625189423561096,16.2,81,500
82,46,23,2,0.009892603382468224,82.19999999999999,411,500
17,231,24,1,0.0014747235691174865,97.39517153748412,1533,1574
17,232,24,2,0.0013767961645498872,97.33163913595934,1532,1574
17,233,24,3,0.0010641992557793856,98.53875476493012,1551,1574
17,234,24,4,0.0012601861963048577,98.03049555273189,1543,1574
17,235,24,5,0.0012184547958895564,97.90343074968234,1541,1574
17,236,24,6,0.0010404394706711173,98.15756035578144,1545,1574
17,237,24,7,0.0009063425823114812,98.15756035578144,1545,1574
17,238,24,8,0.001061694580130279,98.6022871664549,1552,1574
17,239,24,9,0.0011446657590568066,97.96696315120712,1542,1574
17,240,24,10,0.000970356457401067,98.53875476493012,1551,1574
92,47,24,1,0.03147745132446289,61.28279883381924,1051,1715
92,48,24,2,0.003451251657679677,93.23615160349854,1599,1715
38,47,24,1,0.031180044636130333,59.15119363395226,669,1131
38,48,24,2,0.0027620596811175346,95.57913351016799,1081,1131
62,47,24,1,0.07686507701873779,20.774647887323944,118,568
62,48,24,2,0.007837527431547642,85.73943661971832,487,568
66,47,24,1,0.03228554129600525,55.349500713266764,776,1402
66,48,24,2,0.004542675334960222,91.08416547788873,1277,1402
69,47,24,1,0.07976853847503662,28.30508474576271,167,590
69,48,24,2,0.01337407622486353,84.57627118644068,499,590
12,47,24,1,0.10136020928621292,5.325443786982249,18,338
12,48,24,2,0.016309229657053947,74.55621301775149,252,338
55,47,24,1,0.04539414867758751,48.926237161531276,524,1071
55,48,24,2,0.00365618709474802,93.18394024276377,998,1071
43,47,24,1,0.05577811226248741,37.63213530655391,356,946
43,48,24,2,0.0048487624153494835,89.11205073995771,843,946
93,47,24,1,0.029390402138233185,63.375430539609646,1104,1742
93,48,24,2,0.0024786044377833605,95.06314580941446,1656,1742
17,241,25,1,0.0009649822604842484,98.53875476493012,1551,1574
17,242,25,2,0.0009433266241103411,98.91994917407878,1557,1574
17,243,25,3,0.0008497358066961169,98.79288437102922,1555,1574
