model,epoch,average_loss,accuracy,correct_data,total_data
17,21,0.37454237367639587,87.90954773869348,8747,9950
17,21,nan,0.0,0,9950
global,21,0.37395424416316814,87.92964824120602,8749,9950
17,22,0.17473604540130003,94.51256281407035,9404,9950
17,22,nan,0.0,0,9950
global,22,0.25669426599339623,92.39195979899498,9193,9950
17,23,0.15111967134715323,95.27638190954774,9480,9950
17,23,nan,0.0,0,9950
global,23,0.2154995232491038,93.7286432160804,9326,9950
17,24,0.11318163506349727,96.4321608040201,9595,9950
17,24,nan,0.0,0,9950
global,24,0.18390537717234548,94.68341708542714,9421,9950
17,25,0.11139813027789246,96.49246231155779,9601,9950
17,25,nan,0.0,0,9950
global,25,0.16065619840693834,95.38693467336682,9491,9950
17,26,0.10919405447777791,96.6532663316583,9617,9950
17,26,nan,0.0,0,9950
global,26,0.17865211494004907,94.99497487437186,9452,9950
17,27,0.10480970497706428,96.8643216080402,9638,9950
17,27,nan,0.0,0,9950
global,27,0.16983893290236968,95.17587939698493,9470,9950
17,28,0.11292574869627929,96.643216080402,9616,9950
17,28,nan,0.0,0,9950
global,28,0.18073490709515672,95.08542713567839,9461,9950
17,29,0.10745281654985706,96.84422110552764,9636,9950
17,29,nan,0.0,0,9950
global,29,0.16126272600499827,95.42713567839196,9495,9950
17,30,0.10546195740076765,96.91457286432161,9643,9950
17,30,nan,0.0,0,9950
global,30,0.17741934760731068,95.28643216080403,9481,9950
17,31,0.10210952344252236,97.03517587939699,9655,9950
17,31,nan,0.0,0,9950
global,31,0.16015864603483498,95.65829145728644,9518,9950
17,32,0.09817215747569674,97.08542713567839,9660,9950
17,32,nan,0.0,0,9950
global,32,0.15860797661033707,95.7286432160804,9525,9950
17,33,0.0943694152424683,97.2462311557789,9676,9950
17,33,nan,0.0,0,9950
global,33,0.15267558303909684,95.89949748743719,9542,9950
17,34,0.11396357716627456,96.73366834170855,9625,9950
17,34,nan,0.0,0,9950
global,34,0.18428236137083429,95.19597989949749,9472,9950
17,35,0.09526107301065072,97.32663316582915,9684,9950
17,35,nan,0.0,0,9950
global,35,0.14935624099257006,96.07035175879398,9559,9950
17,36,0.08591644929581552,97.61809045226131,9713,9950
17,36,nan,0.0,0,9950
global,36,0.13282325808726364,96.37185929648241,9589,9950
17,37,0.09629792169110858,97.33668341708542,9685,9950
17,37,nan,0.0,0,9950
global,37,0.15266360908297438,95.97989949748744,9550,9950
17,38,0.08400171471001515,97.73869346733667,9725,9950
17,38,nan,0.0,0,9950
global,38,0.13847543481007293,96.33165829145729,9585,9950
17,39,0.08075040551286247,97.8894472361809,9740,9950
17,39,nan,0.0,0,9950
global,39,0.1386038612241122,96.31155778894473,9583,9950
17,40,0.0908712844692882,97.49748743718592,9701,9950
17,40,nan,0.0,0,9950
global,40,0.1421300064529007,96.27135678391959,9579,9950
17,41,0.09085808590129392,97.55778894472363,9707,9950
17,41,nan,0.0,0,9950
global,41,0.15596176369106352,96.0,9552,9950
17,42,0.09912706559027859,97.33668341708542,9685,9950
17,42,nan,0.0,0,9950
global,42,0.16075862979170066,95.86934673366834,9539,9950
17,43,0.09581810063453176,97.46733668341709,9698,9950
17,43,nan,0.0,0,9950
global,43,0.1453925766178112,96.321608040201,9584,9950
17,44,0.09175028229778136,97.49748743718592,9701,9950
17,44,nan,0.0,0,9950
global,44,0.146308521400744,96.29145728643216,9581,9950
17,45,0.09586906833265295,97.4572864321608,9697,9950
17,45,nan,0.0,0,9950
global,45,0.14460460057809724,96.35175879396985,9587,9950
17,46,0.09836957713467392,97.35678391959799,9687,9950
17,46,nan,0.0,0,9950
global,46,0.1413351350573439,96.42211055276381,9594,9950
17,47,0.10216527466797949,97.35678391959799,9687,9950
17,47,nan,0.0,0,9950
global,47,0.15592411540261464,96.14070351758795,9566,9950
17,48,0.08239549741074069,97.8391959798995,9735,9950
17,48,nan,0.0,0,9950
global,48,0.12871254414170233,96.71356783919597,9623,9950
17,49,0.09700825036770136,97.37688442211055,9689,9950
17,49,nan,0.0,0,9950
global,49,0.15492416033792736,96.17085427135679,9569,9950
17,50,0.07717222905039188,97.91959798994975,9743,9950
17,50,nan,0.0,0,9950
global,50,0.11982145120151079,96.84422110552764,9636,9950
