model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
17,17_trigger,,21,nan,0.0,0,9950
global,combine,,21,0.37395424416316814,87.92964824120602,8749,9950
global,global_in_index_0_trigger,,21,0.3739542427254682,87.92964824120602,8749,9950
17,17_trigger,,22,nan,0.0,0,9950
global,combine,,22,0.25669426599339623,92.39195979899498,9193,9950
global,global_in_index_0_trigger,,22,0.256694260625983,92.39195979899498,9193,9950
17,17_trigger,,23,nan,0.0,0,9950
global,combine,,23,0.2154995232491038,93.7286432160804,9326,9950
global,global_in_index_0_trigger,,23,0.2154995167315306,93.7286432160804,9326,9950
17,17_trigger,,24,nan,0.0,0,9950
global,combine,,24,0.18390537717234548,94.68341708542714,9421,9950
global,global_in_index_0_trigger,,24,0.1839053778911955,94.68341708542714,9421,9950
17,17_trigger,,25,nan,0.0,0,9950
global,combine,,25,0.16065619840693834,95.38693467336682,9491,9950
global,global_in_index_0_trigger,,25,0.16065619829611563,95.38693467336682,9491,9950
17,17_trigger,,26,nan,0.0,0,9950
global,combine,,26,0.17865211494004907,94.99497487437186,9452,9950
global,global_in_index_0_trigger,,26,0.17865211736017736,94.99497487437186,9452,9950
17,17_trigger,,27,nan,0.0,0,9950
global,combine,,27,0.16983893290236968,95.17587939698493,9470,9950
global,global_in_index_0_trigger,,27,0.1698389322973376,95.17587939698493,9470,9950
17,17_trigger,,28,nan,0.0,0,9950
global,combine,,28,0.18073490709515672,95.08542713567839,9461,9950
global,global_in_index_0_trigger,,28,0.18073491037790498,95.08542713567839,9461,9950
17,17_trigger,,29,nan,0.0,0,9950
global,combine,,29,0.16126272600499827,95.42713567839196,9495,9950
global,global_in_index_0_trigger,,29,0.16126273289397733,95.42713567839196,9495,9950
17,17_trigger,,30,nan,0.0,0,9950
global,combine,,30,0.17741934760731068,95.28643216080403,9481,9950
global,global_in_index_0_trigger,,30,0.17741934950028232,95.28643216080403,9481,9950
17,17_trigger,,31,nan,0.0,0,9950
global,combine,,31,0.16015864603483498,95.65829145728644,9518,9950
global,global_in_index_0_trigger,,31,0.16015865594298395,95.65829145728644,9518,9950
17,17_trigger,,32,nan,0.0,0,9950
global,combine,,32,0.15860797661033707,95.7286432160804,9525,9950
global,global_in_index_0_trigger,,32,0.15860798430802234,95.7286432160804,9525,9950
17,17_trigger,,33,nan,0.0,0,9950
global,combine,,33,0.15267558303909684,95.89949748743719,9542,9950
global,global_in_index_0_trigger,,33,0.15267558717248428,95.89949748743719,9542,9950
17,17_trigger,,34,nan,0.0,0,9950
global,combine,,34,0.18428236137083429,95.19597989949749,9472,9950
global,global_in_index_0_trigger,,34,0.1842823672055,95.19597989949749,9472,9950
17,17_trigger,,35,nan,0.0,0,9950
global,combine,,35,0.14935624099257006,96.07035175879398,9559,9950
global,global_in_index_0_trigger,,35,0.14935623905766549,96.07035175879398,9559,9950
17,17_trigger,,36,nan,0.0,0,9950
global,combine,,36,0.13282325808726364,96.37185929648241,9589,9950
global,global_in_index_0_trigger,,36,0.13282326169948483,96.37185929648241,9589,9950
17,17_trigger,,37,nan,0.0,0,9950
global,combine,,37,0.15266360908297438,95.97989949748744,9550,9950
global,global_in_index_0_trigger,,37,0.15266360665086526,95.97989949748744,9550,9950
17,17_trigger,,38,nan,0.0,0,9950
global,combine,,38,0.13847543481007293,96.33165829145729,9585,9950
global,global_in_index_0_trigger,,38,0.13847543752373162,96.33165829145729,9585,9950
17,17_trigger,,39,nan,0.0,0,9950
global,combine,,39,0.1386038612241122,96.31155778894473,9583,9950
global,global_in_index_0_trigger,,39,0.13860386176324968,96.31155778894473,9583,9950
17,17_trigger,,40,nan,0.0,0,9950
global,combine,,40,0.1421300064529007,96.27135678391959,9579,9950
global,global_in_index_0_trigger,,40,0.14213000698305256,96.27135678391959,9579,9950
17,17_trigger,,41,nan,0.0,0,9950
global,combine,,41,0.15596176369106352,96.0,9552,9950
global,global_in_index_0_trigger,,41,0.15596176353531266,96.0,9552,9950
17,17_trigger,,42,nan,0.0,0,9950
global,combine,,42,0.16075862979170066,95.86934673366834,9539,9950
global,global_in_index_0_trigger,,42,0.16075863264313894,95.86934673366834,9539,9950
17,17_trigger,,43,nan,0.0,0,9950
global,combine,,43,0.1453925766178112,96.321608040201,9584,9950
global,global_in_index_0_trigger,,43,0.14539257838498407,96.321608040201,9584,9950
17,17_trigger,,44,nan,0.0,0,9950
global,combine,,44,0.146308521400744,96.29145728643216,9581,9950
global,global_in_index_0_trigger,,44,0.1463085196964705,96.29145728643216,9581,9950
17,17_trigger,,45,nan,0.0,0,9950
global,combine,,45,0.14460460057809724,96.35175879396985,9587,9950
global,global_in_index_0_trigger,,45,0.14460460676020714,96.35175879396985,9587,9950
17,17_trigger,,46,nan,0.0,0,9950
global,combine,,46,0.1413351350573439,96.42211055276381,9594,9950
global,global_in_index_0_trigger,,46,0.14133513992755256,96.42211055276381,9594,9950
17,17_trigger,,47,nan,0.0,0,9950
global,combine,,47,0.15592411540261464,96.14070351758795,9566,9950
global,global_in_index_0_trigger,,47,0.1559241186044923,96.14070351758795,9566,9950
17,17_trigger,,48,nan,0.0,0,9950
global,combine,,48,0.12871254414170233,96.71356783919597,9623,9950
global,global_in_index_0_trigger,,48,0.1287125413142257,96.71356783919597,9623,9950
17,17_trigger,,49,nan,0.0,0,9950
global,combine,,49,0.15492416033792736,96.17085427135679,9569,9950
global,global_in_index_0_trigger,,49,0.15492415522211161,96.17085427135679,9569,9950
17,17_trigger,,50,nan,0.0,0,9950
global,combine,,50,0.11982145120151079,96.84422110552764,9636,9950
global,global_in_index_0_trigger,,50,0.11982145439440281,96.84422110552764,9636,9950
