model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,29,nan,0.0,0,9950
global,global_in_0_trigger,,29,nan,0.0,0,9950
global,global_in_20_trigger,,29,nan,0.0,0,9950
global,global_in_74_trigger,,29,nan,0.0,0,9950
global,global_in_95_trigger,,29,nan,0.0,0,9950
0,0_trigger,,30,nan,0.0,0,9950
20,20_trigger,,30,nan,0.0,0,9950
74,74_trigger,,30,nan,0.0,0,9950
95,95_trigger,,30,nan,0.0,0,9950
global,combine,,30,nan,0.0,0,9950
global,global_in_0_trigger,,30,nan,0.0,0,9950
global,global_in_20_trigger,,30,nan,0.0,0,9950
global,global_in_74_trigger,,30,nan,0.0,0,9950
global,global_in_95_trigger,,30,nan,0.0,0,9950
0,0_trigger,,31,nan,0.0,0,9950
20,20_trigger,,31,nan,0.0,0,9950
74,74_trigger,,31,nan,0.0,0,9950
95,95_trigger,,31,nan,0.0,0,9950
global,combine,,31,nan,0.0,0,9950
global,global_in_0_trigger,,31,nan,0.0,0,9950
global,global_in_20_trigger,,31,nan,0.0,0,9950
global,global_in_74_trigger,,31,nan,0.0,0,9950
global,global_in_95_trigger,,31,nan,0.0,0,9950
0,0_trigger,,32,nan,0.0,0,9950
20,20_trigger,,32,nan,0.0,0,9950
74,74_trigger,,32,nan,0.0,0,9950
95,95_trigger,,32,nan,0.0,0,9950
global,combine,,32,nan,0.0,0,9950
global,global_in_0_trigger,,32,nan,0.0,0,9950
global,global_in_20_trigger,,32,nan,0.0,0,9950
global,global_in_74_trigger,,32,nan,0.0,0,9950
global,global_in_95_trigger,,32,nan,0.0,0,9950
0,0_trigger,,33,nan,0.0,0,9950
20,20_trigger,,33,nan,0.0,0,9950
74,74_trigger,,33,nan,0.0,0,9950
95,95_trigger,,33,nan,0.0,0,9950
global,combine,,33,nan,0.0,0,9950
global,global_in_0_trigger,,33,nan,0.0,0,9950
global,global_in_20_trigger,,33,nan,0.0,0,9950
global,global_in_74_trigger,,33,nan,0.0,0,9950
global,global_in_95_trigger,,33,nan,0.0,0,9950
0,0_trigger,,34,nan,0.0,0,9950
20,20_trigger,,34,nan,0.0,0,9950
74,74_trigger,,34,nan,0.0,0,9950
95,95_trigger,,34,nan,0.0,0,9950
global,combine,,34,nan,0.0,0,9950
global,global_in_0_trigger,,34,nan,0.0,0,9950
global,global_in_20_trigger,,34,nan,0.0,0,9950
global,global_in_74_trigger,,34,nan,0.0,0,9950
global,global_in_95_trigger,,34,nan,0.0,0,9950
0,0_trigger,,35,nan,0.0,0,9950
20,20_trigger,,35,nan,0.0,0,9950
74,74_trigger,,35,nan,0.0,0,9950
95,95_trigger,,35,nan,0.0,0,9950
global,combine,,35,nan,0.0,0,9950
global,global_in_0_trigger,,35,nan,0.0,0,9950
global,global_in_20_trigger,,35,nan,0.0,0,9950
global,global_in_74_trigger,,35,nan,0.0,0,9950
global,global_in_95_trigger,,35,nan,0.0,0,9950
0,0_trigger,,36,nan,0.0,0,9950
20,20_trigger,,36,nan,0.0,0,9950
74,74_trigger,,36,nan,0.0,0,9950
95,95_trigger,,36,nan,0.0,0,9950
global,combine,,36,nan,0.0,0,9950
global,global_in_0_trigger,,36,nan,0.0,0,9950
global,global_in_20_trigger,,36,nan,0.0,0,9950
global,global_in_74_trigger,,36,nan,0.0,0,9950
global,global_in_95_trigger,,36,nan,0.0,0,9950
0,0_trigger,,37,nan,0.0,0,9950
20,20_trigger,,37,nan,0.0,0,9950
74,74_trigger,,37,nan,0.0,0,9950
95,95_trigger,,37,nan,0.0,0,9950
global,combine,,37,nan,0.0,0,9950
global,global_in_0_trigger,,37,nan,0.0,0,9950
global,global_in_20_trigger,,37,nan,0.0,0,9950
global,global_in_74_trigger,,37,nan,0.0,0,9950
global,global_in_95_trigger,,37,nan,0.0,0,9950
0,0_trigger,,38,nan,0.0,0,9950
20,20_trigger,,38,nan,0.0,0,9950
74,74_trigger,,38,nan,0.0,0,9950
95,95_trigger,,38,nan,0.0,0,9950
global,combine,,38,nan,0.0,0,9950
global,global_in_0_trigger,,38,nan,0.0,0,9950
global,global_in_20_trigger,,38,nan,0.0,0,9950
global,global_in_74_trigger,,38,nan,0.0,0,9950
global,global_in_95_trigger,,38,nan,0.0,0,9950
