201,911.0253,201,863.6519,201,647.1203,201,654.5414,10.0
202,872.8431,202,890.4518,202,730.2729,202,837.1155,10.0
203,1260.2863,203,1286.5772,203,1181.964,203,1116.6548,10.0
204,858.5567,204,829.8121,204,744.115,204,831.4818,10.0
205,569.4442,205,727.2381,205,741.3951,205,716.0818,10.0
206,1156.0061,206,837.764,206,932.9659,206,990.3945,10.0
207,497.2521,207,715.6468,207,653.8873,207,637.7745,10.0
208,1482.5322,208,1196.9428,208,1208.6502,208,1336.4317,10.0
209,1377.6814,209,1917.707,209,1636.0448,209,1734.1786,10.0
210,2674.6103,210,2041.6435,210,2171.9053,210,2544.1886,10.0
211,1151.1298,211,1824.3022,211,1725.2985,211,1546.507,10.0
212,2163.4092,212,1603.9167,212,1733.2135,212,1788.408,10.0
213,741.3645,213,1503.09,213,1092.5029,213,1287.7364,10.0
214,1682.8323,214,1192.5519,214,1397.9358,214,1431.7276,10.0
215,1687.5996,215,2248.5742,215,2071.4904,215,2080.0264,10.0
216,746.6514,216,485.647,216,627.2822,216,832.5599,10.0
217,753.5875,217,922.7669,217,590.1541,217,574.259,10.0
218,637.7433,218,567.4944,218,681.5734,218,687.1098,10.0
219,3210.8296,219,3583.4462,219,2960.3469,219,3049.8398,10.0
220,679.582,220,664.1241,220,474.4387,220,638.4044,10.0
221,1264.486,221,1287.6085,221,1467.4764,221,1071.9318,10.0
222,918.558,222,655.765,222,640.1765,222,681.7126,10.0
223,651.4223,223,940.1789,223,678.8898,223,754.0188,10.0
224,2724.9158,224,2261.1946,224,2585.9086,224,2589.1603,10.0
225,787.0361,225,1096.5243,225,808.0127,225,781.2145,10.0
226,1867.7784,226,1520.2708,226,1704.2524,226,1745.8387,10.0
227,2494.7208,227,2844.0276,227,2660.8007,227,2619.0799,10.0
228,714.8777,228,650.7535,228,846.2167,228,799.4973,10.0
229,1272.1313,229,1504.6176,229,1208.31,229,1234.8805,10.0
230,1958.0552,230,1395.9327,230,1627.8596,230,1562.1012,10.0
231,2025.6079,231,2139.1163,231,2000.8629,231,2288.6292,10.0
232,1753.1605,232,1636.2528,232,2071.1924,232,1682.0639,10.0
233,1173.7805,233,1227.3266,233,1064.5677,233,1185.3379,10.0
234,2762.4216,234,2498.4629,234,2754.556,234,2404.9669,10.0
235,767.0714,235,1117.2608,235,848.3396,235,876.6981,10.0
236,1062.3604,236,796.8733,236,950.2212,236,895.1984,10.0
237,452.2331,237,999.9021,237,588.2766,237,802.6958,10.0
238,740.4316,238,598.9411,238,585.0578,238,707.6742,10.0
239,744.077,239,1001.3306,239,976.0955,239,1079.2668,10.0
