model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
11,11_trigger,,201,7.096746432834202,0.07777777777777778,7,9000
global,combine,,201,6.4203494703504775,2.6,234,9000
global,global_in_17_trigger,,201,6.420349497477214,2.6,234,9000
global,global_in_33_trigger,,201,6.420349405924479,2.6,234,9000
global,global_in_77_trigger,,201,6.420349483913846,2.6,234,9000
global,global_in_11_trigger,,201,6.420349517822266,2.6,234,9000
global,combine,,202,6.215402336968316,3.077777777777778,277,9000
global,global_in_17_trigger,,202,6.21540241156684,3.077777777777778,277,9000
global,global_in_33_trigger,,202,6.215402260674371,3.077777777777778,277,9000
global,global_in_77_trigger,,202,6.215402435302734,3.077777777777778,277,9000
global,global_in_11_trigger,,202,6.215402272542318,3.077777777777778,277,9000
17,17_trigger,,203,nan,0.0,0,9000
33,33_trigger,,203,12.037063869900173,0.1,9,9000
global,combine,,203,0.0891241201061445,97.95555555555555,8816,9000
global,global_in_17_trigger,,203,0.0891241206191941,97.95555555555555,8816,9000
global,global_in_33_trigger,,203,0.08912411950201285,97.95555555555555,8816,9000
global,global_in_77_trigger,,203,0.08912411895013712,97.95555555555555,8816,9000
global,global_in_11_trigger,,203,0.08912411843654182,97.95555555555555,8816,9000
77,77_trigger,,204,4.761089207967123,11.5,1035,9000
global,combine,,204,0.24160769226815965,94.08888888888889,8468,9000
global,global_in_17_trigger,,204,0.24160768581761255,94.08888888888889,8468,9000
global,global_in_33_trigger,,204,0.2416076867580414,94.08888888888889,8468,9000
global,global_in_77_trigger,,204,0.24160769034094282,94.08888888888889,8468,9000
global,global_in_11_trigger,,204,0.24160768742031521,94.08888888888889,8468,9000
33,33_trigger,,205,nan,0.0,0,9000
global,combine,,205,0.2187185699078772,94.56666666666666,8511,9000
global,global_in_17_trigger,,205,0.2187185684045156,94.56666666666666,8511,9000
global,global_in_33_trigger,,205,0.21871857251061333,94.56666666666666,8511,9000
global,global_in_77_trigger,,205,0.21871857000059552,94.56666666666666,8511,9000
global,global_in_11_trigger,,205,0.21871856784158283,94.56666666666666,8511,9000
17,17_trigger,,206,8.376352766248916,0.0,0,9000
global,combine,,206,0.48728635671403675,87.52222222222223,7877,9000
global,global_in_17_trigger,,206,0.4872863604757521,87.52222222222223,7877,9000
global,global_in_33_trigger,,206,0.48728635915120444,87.52222222222223,7877,9000
global,global_in_77_trigger,,206,0.487286357137892,87.52222222222223,7877,9000
global,global_in_11_trigger,,206,0.4872863597869873,87.52222222222223,7877,9000
77,77_trigger,,207,nan,0.0,0,9000
global,combine,,207,0.1297948258817196,96.47777777777777,8683,9000
global,global_in_17_trigger,,207,0.12979482665657996,96.47777777777777,8683,9000
global,global_in_33_trigger,,207,0.1297948274049494,96.47777777777777,8683,9000
global,global_in_77_trigger,,207,0.1297948283172316,96.47777777777777,8683,9000
global,global_in_11_trigger,,207,0.12979482935534584,96.47777777777777,8683,9000
global,combine,,208,0.20678208298153347,94.38888888888889,8495,9000
global,global_in_17_trigger,,208,0.20678208202785917,94.38888888888889,8495,9000
global,global_in_33_trigger,,208,0.20678208320670657,94.38888888888889,8495,9000
global,global_in_77_trigger,,208,0.20678208356433445,94.38888888888889,8495,9000
global,global_in_11_trigger,,208,0.206782081551022,94.38888888888889,8495,9000
11,11_trigger,,209,nan,0.0,0,9000
global,combine,,209,0.10983633995552858,97.12222222222222,8741,9000
global,global_in_17_trigger,,209,0.1098363412734535,97.12222222222222,8741,9000
global,global_in_33_trigger,,209,0.10983634032557409,97.12222222222222,8741,9000
global,global_in_77_trigger,,209,0.10983633808129363,97.12222222222222,8741,9000
global,global_in_11_trigger,,209,0.10983634079661635,97.12222222222222,8741,9000
global,combine,,210,0.19210482637087503,95.41111111111111,8587,9000
global,global_in_17_trigger,,210,0.1921048274901178,95.41111111111111,8587,9000
global,global_in_33_trigger,,210,0.19210482789410485,95.41111111111111,8587,9000
global,global_in_77_trigger,,210,0.19210482851664226,95.41111111111111,8587,9000
global,global_in_11_trigger,,210,0.1921048259470198,95.41111111111111,8587,9000
global,combine,,211,0.28715110863579646,93.38888888888889,8405,9000
global,global_in_17_trigger,,211,0.28715110284752315,93.38888888888889,8405,9000
global,global_in_33_trigger,,211,0.2871511055893368,93.38888888888889,8405,9000
global,global_in_77_trigger,,211,0.2871511021455129,93.38888888888889,8405,9000
global,global_in_11_trigger,,211,0.2871511028342777,93.38888888888889,8405,9000
77,77_trigger,,212,0.23068093403511578,94.44444444444444,8500,9000
global,combine,,212,0.37223676840464276,91.10000000000001,8199,9000
global,global_in_17_trigger,,212,0.3722367640071445,91.10000000000001,8199,9000
global,global_in_33_trigger,,212,0.3722367632124159,91.10000000000001,8199,9000
global,global_in_77_trigger,,212,0.3722367590268453,91.10000000000001,8199,9000
global,global_in_11_trigger,,212,0.3722367626296149,91.10000000000001,8199,9000
global,combine,,213,0.4228366809421115,89.8,8082,9000
global,global_in_17_trigger,,213,0.42283667744530573,89.8,8082,9000
global,global_in_33_trigger,,213,0.42283667172325984,89.8,8082,9000
global,global_in_77_trigger,,213,0.4228366814189487,89.8,8082,9000
global,global_in_11_trigger,,213,0.4228366765975952,89.8,8082,9000
17,17_trigger,,214,0.4434392500983344,89.3111111111111,8038,9000
global,combine,,214,0.45400407706366647,89.0,8010,9000
