model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
11,11_trigger,,201,7.418028991699218,0.05555555555555555,5,9000
global,combine,,201,6.632418117947049,2.2222222222222223,200,9000
global,global_in_17_trigger,,201,7.0240561930338545,1.3666666666666667,123,9000
global,global_in_33_trigger,,201,6.913161983913845,1.5333333333333332,138,9000
global,global_in_77_trigger,,201,6.6976729244656035,1.866666666666667,168,9000
global,global_in_11_trigger,,201,6.604855085584853,2.822222222222222,254,9000
global,combine,,202,6.6433662855360245,2.2222222222222223,200,9000
global,global_in_17_trigger,,202,7.034971496582031,1.3555555555555554,122,9000
global,global_in_33_trigger,,202,6.923209940592448,1.511111111111111,136,9000
global,global_in_77_trigger,,202,6.708143507215712,1.8888888888888888,170,9000
global,global_in_11_trigger,,202,6.614824922349718,2.822222222222222,254,9000
17,17_trigger,,203,nan,0.0,0,9000
33,33_trigger,,203,12.551662170410156,0.15555555555555556,14,9000
global,combine,,203,6.61994467163086,2.311111111111111,208,9000
global,global_in_17_trigger,,203,7.013683186848958,1.3666666666666667,123,9000
global,global_in_33_trigger,,203,6.901985315958659,1.6,144,9000
global,global_in_77_trigger,,203,6.687770626491971,1.9333333333333333,174,9000
global,global_in_11_trigger,,203,6.597721069335938,2.8777777777777778,259,9000
77,77_trigger,,204,4.851309158325195,15.1,1359,9000
global,combine,,204,6.602518920898437,2.4,216,9000
global,global_in_17_trigger,,204,7.000232394748264,1.4444444444444444,130,9000
global,global_in_33_trigger,,204,6.887999250623915,1.6888888888888887,152,9000
global,global_in_77_trigger,,204,6.671724551730685,1.988888888888889,179,9000
global,global_in_11_trigger,,204,6.580076787312826,2.988888888888889,269,9000
33,33_trigger,,205,nan,0.0,0,9000
global,combine,,205,6.568628214518229,2.477777777777778,223,9000
global,global_in_17_trigger,,205,6.977320037841797,1.4666666666666666,132,9000
global,global_in_33_trigger,,205,6.860207461886936,1.7333333333333332,156,9000
global,global_in_77_trigger,,205,6.6467091606987845,2.022222222222222,182,9000
global,global_in_11_trigger,,205,6.553348273383246,3.077777777777778,277,9000
17,17_trigger,,206,8.155320044623481,0.24444444444444444,22,9000
global,combine,,206,6.574446601019965,2.4555555555555557,221,9000
global,global_in_17_trigger,,206,6.985560302734375,1.4777777777777779,133,9000
global,global_in_33_trigger,,206,6.867666256374783,1.7111111111111112,154,9000
global,global_in_77_trigger,,206,6.654717420789931,2.022222222222222,182,9000
global,global_in_11_trigger,,206,6.559503890991211,3.0555555555555554,275,9000
77,77_trigger,,207,nan,0.0,0,9000
global,combine,,207,6.559695512559679,2.522222222222222,227,9000
global,global_in_17_trigger,,207,6.97459678141276,1.488888888888889,134,9000
global,global_in_33_trigger,,207,6.857655656602647,1.7444444444444442,157,9000
global,global_in_77_trigger,,207,6.632070254855686,2.111111111111111,190,9000
global,global_in_11_trigger,,207,6.5424215477837455,3.088888888888889,278,9000
global,combine,,208,6.584564466688368,2.466666666666667,222,9000
global,global_in_17_trigger,,208,6.9984985453287765,1.5333333333333332,138,9000
global,global_in_33_trigger,,208,6.880891421847873,1.7222222222222223,155,9000
global,global_in_77_trigger,,208,6.653642774793837,2.0777777777777775,187,9000
global,global_in_11_trigger,,208,6.567260650634766,3.0555555555555554,275,9000
