11,473.7173,11,415.9881,11,461.0481,11,481.7284,97.44
12,461.5731,12,384.8735,12,404.2169,12,376.402,97.48
13,428.7252,13,413.8759,13,426.6888,13,418.5692,97.48
14,437.7804,14,458.4165,14,365.9486,14,371.8287,97.52
15,363.9976,15,401.354,15,343.1688,15,361.2965,96.09
16,226.9702,16,253.1533,16,202.4674,16,218.0839,96.45
17,285.4861,17,248.703,17,199.2423,17,214.4221,96.85
18,226.8503,18,265.0952,18,189.2379,18,225.8638,97.0
19,298.4635,19,308.8778,19,193.8022,19,227.4996,97.1
20,227.1081,20,279.1244,20,205.6686,20,206.198,97.12
21,220.5393,21,224.8236,21,168.6614,21,171.7821,97.14
22,223.7456,22,267.3561,22,163.9053,22,218.0426,97.1
23,190.3395,23,231.3993,23,142.5279,23,175.3858,97.17
24,193.0329,24,245.792,24,165.0328,24,173.6994,97.18
25,196.4735,25,189.7875,25,143.6534,25,178.3128,97.14
26,174.3902,26,221.5668,26,158.3564,26,165.4207,97.12
27,216.0005,27,209.5491,27,136.3795,27,192.6154,97.2
28,188.4697,28,208.135,28,150.704,28,149.6417,97.25
29,167.3486,29,178.4091,29,131.955,29,151.8257,97.3
30,170.4098,30,243.0059,30,136.9848,30,185.0075,97.36
31,178.6326,31,163.0333,31,111.8098,31,139.247,97.34
32,171.8806,32,244.7082,32,113.195,32,144.9651,97.31
33,129.3088,33,137.8571,33,101.4859,33,113.8272,97.34
34,115.5586,34,143.3009,34,92.965,34,109.8053,97.38
35,112.5812,35,136.0744,35,87.7942,35,109.22,97.4
36,109.5098,36,135.1719,36,81.2942,36,107.8262,97.45
37,110.8084,37,127.1217,37,66.9638,37,107.055,97.41
38,95.463,38,94.9292,38,73.1695,38,102.6021,97.4
39,75.513,39,97.1885,39,59.3513,39,92.4374,97.45
40,88.0306,40,78.4089,40,57.7314,40,74.1718,97.46
41,78.7184,41,70.8116,41,58.5782,41,70.9287,97.5
42,70.3476,42,69.0537,42,57.914,42,83.0734,97.54
43,71.282,43,66.1464,43,57.949,43,76.7244,97.52
44,68.6118,44,68.1716,44,54.9328,44,72.9587,97.57
45,69.5891,45,74.8787,45,56.9535,45,70.3859,97.65
46,70.7669,46,75.6516,46,56.6618,46,75.3796,97.55
47,68.3617,47,71.833,47,44.6582,47,63.2484,97.58
48,63.7542,48,64.7162,48,52.319,48,69.9183,97.68
49,64.2963,49,62.5101,49,54.1213,49,67.0024,97.69
50,62.2147,50,58.5002,50,46.8345,50,60.9457,97.7
51,62.4088,51,57.5205,51,47.5665,51,62.6749,97.67
52,62.1027,52,60.283,52,51.5824,52,62.7773,97.7
53,58.408,53,60.399,53,52.0794,53,67.9935,97.72
54,61.342,54,59.707,54,44.4561,54,59.7973,97.7
55,62.0043,55,48.5552,55,56.5542,55,61.883,97.72
56,57.8296,56,56.0798,56,46.0177,56,54.6721,97.74
57,54.0051,57,63.8409,57,44.7432,57,55.5795,97.71
58,58.3626,58,53.6328,58,45.4183,58,66.1443,97.74
59,54.5208,59,53.1275,59,43.6555,59,65.2523,97.74
60,59.1158,60,53.8656,60,44.4548,60,56.988,97.73
61,52.3755,61,56.0897,61,42.6507,61,50.8349,97.78
62,52.3874,62,48.9323,62,41.9585,62,52.3254,97.78
63,54.5831,63,44.9718,63,35.8668,63,55.714,97.75
64,45.5235,64,51.001,64,38.5954,64,59.2189,97.76
65,50.8222,65,42.0428,65,37.4381,65,57.6559,97.72
66,53.8865,66,41.9682,66,38.956,66,58.1434,97.78
67,50.8522,67,47.7958,67,38.5128,67,50.462,97.77
68,55.7908,68,41.7518,68,42.0902,68,52.912,97.79
69,49.0276,69,41.5425,69,40.1532,69,49.7739,97.88
70,50.1825,70,45.9182,70,39.1995,70,60.2021,97.87
