23,76,63,11,75,43,46,37,21,35
1.0,0.9863570615211168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863570615211168
0.039242619141626946,0.40505303406161874,0.2739318062757369,0.3193339778835575,0.29242460819279903,0.29242460819279903,0.27068559165684253,0.14954620020431977,0.3193339778835575,0.40505303406161874
41,11,61,64,28,67,22,82,60,42
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.029936379119579474,0.219716443719272,0.2270818529514534,0.1998004790791557,0.290615229872105,0.2270818529514534,0.18826797599944622,0.2212150998734683,0.27944582760648706,0.290615229872105
85,56,57,63,77,18,43,91,42,52
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9291607907709145,1.0,0.9291607907709145
0.21623535446259223,0.1387641412373066,0.08935020330650513,0.12086355904864039,0.15548733153370362,0.29735110079509663,0.29735110079509663,0.44844377326953494,0.1715061074599869,0.44844377326953494
73,28,37,96,99,80,13,98,78,46
1.0,1.0,1.0,1.0,1.0,0.3917190905440857,1.0,0.6772007794117231,0.3917190905440857,1.0
0.10153097590954632,0.3563201054196127,0.10153097590954632,0.38825921529198637,0.28993558360300536,0.575063512654734,0.1910231377151715,0.5110669589976594,0.575063512654734,0.2353389150037144
45,62,50,67,14,36,24,7,4,80
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.16411394181236194,0.1262428938335864,0.10164629882830327,0.1883427044342449,0.3319691047166956,0.1883427044342449,0.17602582261715746,0.17931762717883618,0.36235184503504114,0.36235184503504114
51,39,26,29,4,42,69,95,80,8
1.0,1.0,1.0,1.0,1.0,0.49345235891158495,1.0,1.0,0.49345235891158495,1.0
0.09809700964707198,0.32832957190723433,0.19472812389669028,0.07807251272432653,0.18819978305100843,0.5170667862952789,0.03096112454594711,0.32832957190723433,0.5170667862952789,0.19472812389669028
25,68,70,61,64,31,10,23,7,74
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12057892039574845,0.3078006881120285,0.04315242273112468,0.2007633562734698,0.32181073651472375,0.32181073651472375,0.2007633562734698,0.3078006881120285,0.22882069527380694,0.1650691584483061
74,46,65,57,83,9,64,58,41,12
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12213793326737545,0.3036733304757811,0.035002889802511344,0.3036733304757811,0.26314985507171174,0.03162760463328919,0.09749481338069088,0.16716444311704887,0.12213793326737545,0.14358034056504176
83,96,90,28,65,33,75,13,32,80
1.0,1.0,1.0,1.0,1.0,1.0,0.709370076896935,1.0,1.0,0.709370076896935
0.2407493169694255,0.19122654531583186,0.2407493169694255,0.3247365295102657,0.3086784809684378,0.14693018857669118,0.4899962125129031,0.12533278085362262,0.07633468409099461,0.4899962125129031
73,23,25,12,58,19,11,13,82,50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0906040966425438,0.24383445818715516,0.1492776672753511,0.2839340208742355,0.07484016971156746,0.2839340208742355,0.11599065773903851,0.07260936996638857,0.37598207713913917,0.37598207713913917
34,14,74,55,58,53,36,6,47,92
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1674405478573269,0.10659378348367461,0.06679723378864218,0.3131107878914671,0.3602103157315365,0.3131107878914671,0.1888425616901858,0.3602103157315365,0.0761497992757064,0.1888425616901858
37,43,17,2,66,6,38,45,81,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3481890174723372,0.3459227882393447,0.13083313133442148,0.3481890174723372,0.0813736769657981,0.00878253983487634,0.14455593454514015,0.3459227882393447,0.29520434087776826,0.18246971501827652
24,38,54,10,11,80,73,7,72,14
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.143028459559201,0.19751470358920067,0.11947424220764365,0.12455999715382624,0.19751470358920067,0.25545386213363286,0.07030364643562975,0.25545386213363286,0.11256665537907158,0.1198942282523399
99,73,12,93,25,34,57,69,58,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18399286003006282,0.06435789336803707,0.3641578159493111,0.18399286003006282,0.36671043569100914,0.3641578159493111,0.3420190282622531,0.36671043569100914,0.3420190282622531,0.16436505123226328
4,1,20,49,57,51,27,43,0,45
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3599423035046028,0.31174323463034553,0.0897746942669192,0.3599423035046028,0.13142266822627305,0.06132500457868211,0.31174323463034553,0.31045177057608697,0.04341542599633057,0.31045177057608697
25,8,12,74,55,26,62,65,54,94
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.26209609428080216,0.10986369693361596,0.0985601296778247,0.0985601296778247,0.1806709725870068,0.05160724555497871,0.2354641197644997,0.20283206105690335,0.20283206105690335,0.26209609428080216
68,33,58,73,10,13,81,37,94,61
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2654040954036841,0.3792114138241422,0.22965300469207434,0.046333040066785694,0.21961836917266664,0.0322101059554419,0.3792114138241422,0.12797538182767995,0.22965300469207434,0.21961836917266664
57,60,92,23,39,79,86,63,99,97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21185452228004145,0.3347852709167326,0.25379356393636365,0.3347852709167326,0.3473270426151744,0.4328696870418913,0.4328696870418913,0.25379356393636365,0.2812632520493122,0.2812632520493122
37,44,52,88,25,28,8,16,6,3
1.0,0.8036524743512666,0.8036524743512666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.23499389681533342,0.4714359461912894,0.4714359461912894,0.23499389681533342,0.11227557617633004,0.16564384024829476,0.08129365457717427,0.11688292884523606,0.11227557617633004,0.2596524414288285
23,44,27,86,37,35,29,48,11,43
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.28140219182260434,0.20509371920953406,0.16037651468693465,0.28140219182260434,0.2508026579527809,0.36515960625761196,0.20509371920953406,0.36515960625761196,0.16037651468693465,0.22729114410097026
33,12,97,15,42,73,20,90,56,54
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.018571836142079242,0.17827559956468225,0.28698828461473025,0.22613603358137793,0.28698828461473025,0.21764602588061457,0.2458244688528262,0.19126397731236813,0.19126397731236813,0.2458244688528262
24,38,43,32,62,8,35,96,27,41
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9838679134481889,0.9838679134481889,1.0
0.23304846444149707,0.17069237874021947,0.23132209142873353,0.23304846444149707,0.12340400947490893,0.09951397712034826,0.23132209142873353,0.38184738634302645,0.38184738634302645,0.0008214446705667192
58,86,89,17,80,63,26,90,93,79
1.0,0.829758190770701,1.0,1.0,1.0,1.0,1.0,1.0,0.8966529282642571,0.829758190770701
0.2990971154955867,0.45241124226927365,0.058641482525290785,0.2484852955509494,0.2484852955509494,0.1437950639714816,0.1856410690034207,0.2990971154955867,0.437177533506956,0.45241124226927365
36,67,41,87,65,30,98,25,54,52
1.0,1.0,1.0,1.0,1.0,1.0,0.5896084582509138,1.0,1.0,0.5896084582509138
0.10914201325853837,0.15089476261961907,0.20476476682837083,0.23447787709584125,0.22265687174473384,0.20476476682837083,0.5012584186635818,0.04526442835270797,0.23447787709584125,0.5012584186635818
46,6,35,17,20,77,44,8,78,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1566599785271352,0.21769141248197085,0.21769141248197085,0.13601372756123156,0.2271478551701823,0.083847870105717,0.2271478551701823,0.14326938729161223,0.36960495161055984,0.36960495161055984
39,14,32,4,30,65,23,3,98,88
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9238673450267798,0.9238673450267798,1.0
0.1684221156002808,0.20052740156580773,0.057278826210744906,0.1464477235563264,0.20052740156580773,0.23848811810612094,0.23848811810612094,0.43021149778784906,0.43021149778784906,0.1684221156002808
71,2,43,25,17,37,46,56,30,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18098867473652747,0.25026736258579985,0.23686873413336834,0.10947279627806221,0.21541095568383353,0.23686873413336834,0.049361043431470186,0.20969315353001794,0.20969315353001794,0.25026736258579985
33,53,17,65,6,24,86,35,84,85
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9686768786724334,1.0,0.9686768786724334
0.3019021485859234,0.12274006485227641,0.173176165750986,0.18526617340395374,0.23649429061382643,0.23649429061382643,0.3019021485859234,0.460423254857418,0.14011984496905291,0.460423254857418
60,94,30,76,42,25,16,95,52,59
