local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,11,11,1,0.0007879696786403656,98.63481228668942,289,293
76,11,11,1,0.003489370923489332,97.43589743589743,76,78
63,11,11,1,0.001794686308130622,96.8503937007874,861,889
11,11,11,1,0.0018124488415196538,97.36434108527132,628,645
75,11,11,1,0.0013299656566232443,97.52186588921283,669,686
43,11,11,1,0.001162896165624261,97.30392156862744,397,408
46,11,11,1,0.001635681837797165,96.90140845070422,688,710
37,11,11,1,0.001518192351795733,96.97674418604652,834,860
21,11,11,1,0.001345489057712257,96.7948717948718,302,312
35,11,11,1,0.0006804030854254961,98.79759519038076,493,499
41,111,12,1,0.022040104493498802,63.20132013201321,383,606
41,112,12,2,0.017653705552220345,56.76567656765676,344,606
41,113,12,3,0.0124529879540205,69.3069306930693,420,606
41,114,12,4,0.01245837938040495,65.51155115511551,397,606
41,115,12,5,0.011773714795708656,66.66666666666666,404,606
41,116,12,6,0.011388909071683884,67.49174917491749,409,606
41,117,12,7,0.011075067333877087,69.14191419141915,419,606
41,118,12,8,0.010610426776111126,68.97689768976898,418,606
41,119,12,9,0.01076656673103571,68.97689768976898,418,606
41,120,12,10,0.010622261092066765,68.97689768976898,418,606
11,12,12,1,0.001496907090768218,97.36434108527132,628,645
61,12,12,1,0.0015234132297337055,97.56795422031473,682,699
64,12,12,1,0.0016500960336998105,96.8019680196802,787,813
28,12,12,1,0.0015656272880733013,97.60479041916167,489,501
67,12,12,1,0.0014621915761381388,97.49498997995993,973,998
22,12,12,1,0.0016322240699082613,96.91252144082333,565,583
82,12,12,1,0.0015211673453450203,97.19495091164096,693,713
60,12,12,1,0.0018142907647415996,97.0414201183432,328,338
42,12,12,1,0.0010717988479882479,97.88135593220339,231,236
85,13,13,1,0.011208995245397091,78.42227378190255,338,431
56,13,13,1,0.007171571254730225,86.81818181818181,764,880
57,13,13,1,0.010225373320281506,78.134110787172,268,343
63,13,13,1,0.006978604942560196,86.83914510686164,772,889
77,13,13,1,0.008819551207125187,82.00339558573853,483,589
18,13,13,1,0.010662786662578583,79.30283224400871,364,459
43,13,13,1,0.009629687294363976,80.3921568627451,328,408
91,13,13,1,0.009871670976281166,76.5625,196,256
42,13,13,1,0.013967321254312992,68.22033898305084,161,236
52,13,13,1,0.01245634350925684,73.12252964426878,185,253
73,131,14,1,0.015109675005078316,59.729272419627755,353,591
73,132,14,2,0.018283352255821228,61.59052453468698,364,591
73,133,14,3,0.0170145146548748,63.62098138747885,376,591
73,134,14,4,0.007002452854067087,89.17089678510999,527,591
73,135,14,5,0.005149015691131353,91.70896785109983,542,591
73,136,14,6,0.0036388651933521032,91.87817258883248,543,591
73,137,14,7,0.0030113717075437307,94.07783417935703,556,591
73,138,14,8,0.0023132904898375273,96.1082910321489,568,591
73,139,14,9,0.0021494324319064617,96.44670050761421,570,591
73,140,14,10,0.0020708602387458086,96.78510998307954,572,591
28,14,14,1,0.008657925762236118,82.83433133732535,415,501
37,14,14,1,0.0025119578931480646,95.5813953488372,822,860
96,14,14,1,0.005865749903023243,89.13690476190477,599,672
99,14,14,1,0.010006409138441086,76.657824933687,289,377
80,14,14,1,0.006982156541198492,85.38283062645012,368,431
13,14,14,1,0.004630213603377342,90.73569482288828,666,734
98,14,14,1,0.005617441143840551,88.50855745721272,724,818
78,14,14,1,0.006941098254173994,88.77887788778878,269,303
46,14,14,1,0.008199792355298996,85.35211267605634,606,710
45,15,15,1,0.0043828291818499565,90.12738853503186,566,628
62,15,15,1,0.00692719267681241,86.05200945626478,364,423
50,15,15,1,0.005554176867008209,90.92827004219409,431,474
67,15,15,1,0.005116989836096764,90.38076152304609,902,998
14,15,15,1,0.009829779155552387,77.3936170212766,291,376
36,15,15,1,0.005352545529603958,90.14925373134328,906,1005
24,15,15,1,0.010191170498728752,78.10026385224275,296,379
7,15,15,1,0.007662325631827116,84.688995215311,354,418
4,15,15,1,0.008246525190770626,86.77811550151976,571,658
80,15,15,1,0.003704035421833396,91.87935034802784,396,431
51,151,16,1,0.005539188627153635,87.14788732394366,495,568
51,152,16,2,0.0016034672735258937,97.1830985915493,552,568
51,153,16,3,0.0007780335727147758,98.41549295774648,559,568
51,154,16,4,0.0007480555213987827,98.59154929577466,560,568
51,155,16,5,0.0006308965967036784,98.76760563380282,561,568
51,156,16,6,0.0006410619243979454,98.41549295774648,559,568
51,157,16,7,0.0004043318913318217,99.29577464788733,564,568
51,158,16,8,0.0004293888050597161,99.29577464788733,564,568
51,159,16,9,0.0004997843061573803,99.11971830985915,563,568
51,160,16,10,0.0004377894219942391,99.47183098591549,565,568
39,16,16,1,0.03884609416127205,78.98832684824903,203,257
26,16,16,1,0.005725809372961521,90.07220216606498,499,554
29,16,16,1,0.004738801624625921,90.61876247504989,908,1002
4,16,16,1,0.007035481743514538,88.44984802431611,582,658
42,16,16,1,0.00756688741967082,87.71186440677965,207,236
69,16,16,1,0.008402676321566105,85.9375,220,256
95,16,16,1,0.002858009422197938,93.18936877076412,561,602
80,16,16,1,0.0034132564906030893,94.66357308584686,408,431
8,16,16,1,0.007812676019966602,83.88625592417061,531,633
25,17,17,1,0.004179665353149176,92.58114374034004,599,647
68,17,17,1,0.003843992715701461,92.71255060728745,458,494
70,17,17,1,0.006493860390037298,87.98342541436463,637,724
61,17,17,1,0.0035051999147981405,92.98998569384835,650,699
64,17,17,1,0.005591082852333784,88.06888068880689,716,813
31,17,17,1,0.0033905738964676857,94.25149700598803,787,835
10,17,17,1,0.003390476107597351,93.16143497757847,831,892
23,17,17,1,0.0038718068972229958,93.85665529010238,275,293
7,17,17,1,0.008522242307662964,83.49282296650718,349,418
74,17,17,1,0.00311737647280097,93.71633752244165,522,557
