model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,11,11.265028114727201,0.5909901873327387,53,8968
global,global_in_41_trigger,,11,12.713715926756505,0.4348795718108831,39,8968
global,global_in_73_trigger,,11,12.538662244335654,0.44603033006244425,40,8968
global,global_in_51_trigger,,11,12.28842874300682,0.45718108831400533,41,8968
global,global_in_74_trigger,,11,11.280258350559476,0.6467439785905441,58,8968
41,41_trigger,,12,14761.760814493198,29.85057983942908,2677,8968
global,combine,,12,0.7438225891843212,67.84121320249777,6084,8968
global,global_in_41_trigger,,12,0.9178155513345717,57.63826940231935,5169,8968
global,global_in_73_trigger,,12,0.9243263489002633,57.21454058876003,5131,8968
global,global_in_51_trigger,,12,0.8676878681255173,60.570918822479925,5432,8968
global,global_in_74_trigger,,12,0.8331866271787196,62.72301516503123,5625,8968
global,combine,,13,1.121286806200999,48.89607493309545,4385,8968
global,global_in_41_trigger,,13,1.3640669851192504,37.08742194469224,3326,8968
global,global_in_73_trigger,,13,1.367209006802085,37.176628010704725,3334,8968
global,global_in_51_trigger,,13,1.3011181100365523,40.49955396966994,3632,8968
global,global_in_74_trigger,,13,1.2312406312132604,43.25379125780553,3879,8968
73,73_trigger,,14,12455267.100802854,0.0,0,8968
global,combine,,14,0.12205126749918224,94.7256913470116,8495,8968
global,global_in_41_trigger,,14,1.8373220398636614,35.526315789473685,3186,8968
global,global_in_73_trigger,,14,0.08982902306009892,96.45405887600357,8650,8968
global,global_in_51_trigger,,14,1.893627158878745,34.91302408563782,3131,8968
global,global_in_74_trigger,,14,0.741620209895533,71.07493309545049,6374,8968
global,combine,,15,0.16429524427324693,92.99732381801962,8340,8968
global,global_in_41_trigger,,15,1.8692791015308527,33.09545049063337,2968,8968
global,global_in_73_trigger,,15,0.13091417479791564,94.44692239072256,8470,8968
global,global_in_51_trigger,,15,1.9111832400499764,32.78322925958965,2940,8968
global,global_in_74_trigger,,15,0.8133083410182241,68.55486173059768,6148,8968
51,51_trigger,,16,10654249.551293489,0.0,0,8968
global,combine,,16,0.00019630728219577917,100.0,8968,8968
global,global_in_41_trigger,,16,0.016713389048035474,99.55396966993756,8928,8968
global,global_in_73_trigger,,16,0.008290472356952523,99.77698483496877,8948,8968
global,global_in_51_trigger,,16,0.03131616276313562,98.86262265834077,8866,8968
global,global_in_74_trigger,,16,0.4323315481646161,85.50401427297057,7668,8968
74,74_trigger,,17,1.5171379552793545,58.8314005352364,5276,8968
global,combine,,17,0.0007087964604974878,99.97769848349688,8966,8968
global,global_in_41_trigger,,17,0.03543170979188341,98.85147190008921,8865,8968
global,global_in_73_trigger,,17,0.021236375414780496,99.43131132917038,8917,8968
global,global_in_51_trigger,,17,0.04822977662358988,98.30508474576271,8816,8968
global,global_in_74_trigger,,17,0.5850722989687209,81.5120428189117,7310,8968
74,74_trigger,,18,1977913.572925959,0.0,0,8968
41,41_trigger,,18,0.6701759548324437,81.27787689562889,7289,8968
