model,epoch,average_loss,accuracy,correct_data,total_data
global,11,11.265028114727201,0.5909901873327387,53,8968
41,12,0.7416285873522831,67.69625334522748,6071,8968
41,12,10419.843424188783,37.187778768956285,3335,8968
global,12,0.7438225891843212,67.84121320249777,6084,8968
global,13,1.121286806200999,48.89607493309545,4385,8968
73,14,0.0678657773187605,97.81445138269402,8772,8968
73,14,10486914.033898305,0.0,0,8968
global,14,0.12205126749918224,94.7256913470116,8495,8968
global,15,0.16429524427324693,92.99732381801962,8340,8968
51,16,0.00011608664546330376,100.0,8968,8968
51,16,10989209.640499555,0.0,0,8968
global,16,0.00019630728219577917,100.0,8968,8968
global,17,0.0007087964604974878,99.97769848349688,8966,8968
74,18,2.6585477797804167e-11,100.0,8968,8968
74,18,1942889.9288581624,0.0,0,8968
global,18,2.392692740340396e-10,100.0,8968,8968
global,19,3.961233997176815e-09,100.0,8968,8968
global,20,2.4259176239043787e-08,100.0,8968,8968
global,21,6.158484436815261e-08,100.0,8968,8968
global,22,2.8365866701647873e-07,100.0,8968,8968
global,23,5.231851938941863e-07,100.0,8968,8968
global,24,7.516908939999495e-07,100.0,8968,8968
global,25,1.0329219704275756e-06,100.0,8968,8968
global,26,1.240164432622918e-06,100.0,8968,8968
global,27,2.1600014730098745e-06,100.0,8968,8968
global,28,2.6480499032997304e-06,100.0,8968,8968
global,29,4.798781745567556e-06,100.0,8968,8968
global,30,6.110578027789373e-06,100.0,8968,8968
global,31,7.791843120848466e-06,100.0,8968,8968
global,32,1.125754335373981e-05,100.0,8968,8968
global,33,1.371675088509414e-05,100.0,8968,8968
global,34,1.998354960355828e-05,100.0,8968,8968
global,35,2.5361099475655374e-05,100.0,8968,8968
global,36,3.940958563461461e-05,100.0,8968,8968
global,37,5.8603147800325026e-05,100.0,8968,8968
global,38,7.739046644661823e-05,100.0,8968,8968
global,39,7.331375121409258e-05,100.0,8968,8968
global,40,8.640315683560946e-05,100.0,8968,8968
global,41,9.370319585477441e-05,100.0,8968,8968
global,42,8.087281208405204e-05,100.0,8968,8968
global,43,0.00011173173774517617,100.0,8968,8968
global,44,0.00010928720864599203,100.0,8968,8968
global,45,0.00013527719159722628,100.0,8968,8968
global,46,0.00018934535505198087,100.0,8968,8968
