model,epoch,average_loss,accuracy,correct_data,total_data
17,201,0.2689434992339876,90.98888888888888,8189,9000
17,201,nan,0.0,0,9000
33,201,0.27434773818651836,90.53333333333333,8148,9000
33,201,nan,0.0,0,9000
77,201,3.9701903889973957,6.677777777777778,601,9000
77,201,nan,0.0,0,9000
11,201,4.73402397664388,0.5555555555555556,50,9000
11,201,nan,0.0,0,9000
global,201,6.88721423678928,1.5333333333333332,138,9000
17,202,0.4410512157546149,85.34444444444445,7681,9000
17,202,nan,0.0,0,9000
33,202,0.23505312395095826,91.41111111111111,8227,9000
33,202,nan,0.0,0,9000
77,202,3.226584914313422,8.955555555555556,806,9000
77,202,nan,0.0,0,9000
11,202,4.543342758178711,1.2333333333333334,111,9000
11,202,nan,0.0,0,9000
global,202,6.873207326253255,1.5444444444444445,139,9000
17,203,0.23183602322472466,91.94444444444444,8275,9000
17,203,nan,0.0,0,9000
33,203,0.2651137894342343,91.72222222222223,8255,9000
33,203,nan,0.0,0,9000
77,203,2.7945649524264864,18.844444444444445,1696,9000
77,203,nan,0.0,0,9000
11,203,3.5612053019205727,8.9,801,9000
11,203,nan,0.0,0,9000
global,203,6.8347979498969185,1.588888888888889,143,9000
17,204,0.09176666258772215,96.82222222222222,8714,9000
17,204,nan,0.0,0,9000
33,204,0.7533193895551893,80.02222222222221,7202,9000
33,204,nan,0.0,0,9000
77,204,4.026720648871528,6.522222222222222,587,9000
77,204,nan,0.0,0,9000
11,204,4.112168494330512,1.4222222222222223,128,9000
11,204,nan,0.0,0,9000
global,204,6.8108481038411455,1.6222222222222222,146,9000
17,205,0.3017678241199917,88.1,7929,9000
17,205,nan,0.0,0,9000
33,205,0.3176437634891934,89.63333333333333,8067,9000
33,205,nan,0.0,0,9000
77,205,3.627378948635525,7.2555555555555555,653,9000
77,205,nan,0.0,0,9000
11,205,4.207953915066189,1.8222222222222224,164,9000
11,205,nan,0.0,0,9000
global,205,6.77406760152181,1.6777777777777776,151,9000
17,206,0.298621904902988,89.15555555555555,8024,9000
17,206,nan,0.0,0,9000
33,206,0.21384705151451958,91.96666666666667,8277,9000
33,206,nan,0.0,0,9000
77,206,4.175101859198676,5.566666666666667,501,9000
