model,epoch,average_loss,accuracy,correct_data,total_data
77,201,0.16764342986212835,94.37777777777778,8494,9000
77,201,nan,0.0,0,9000
11,201,0.15313213819472327,96.3,8667,9000
11,201,nan,0.0,0,9000
global,201,nan,0.0,0,9000
77,202,0.15968738802274068,94.5111111111111,8506,9000
77,202,nan,0.0,0,9000
11,202,0.11206799659786176,96.87777777777778,8719,9000
11,202,nan,0.0,0,9000
global,202,nan,0.0,0,9000
77,203,0.237264073031644,92.95555555555556,8366,9000
77,203,nan,0.0,0,9000
11,203,0.167030200931761,95.9888888888889,8639,9000
11,203,nan,0.0,0,9000
global,203,nan,0.0,0,9000
77,204,0.13483564581473667,95.62222222222222,8606,9000
77,204,nan,0.0,0,9000
11,204,0.12984623076994387,96.47777777777777,8683,9000
11,204,nan,0.0,0,9000
global,204,nan,0.0,0,9000
77,205,0.06478567837820284,97.6888888888889,8792,9000
77,205,nan,0.0,0,9000
11,205,0.11917068902082327,96.55555555555554,8690,9000
11,205,nan,0.0,0,9000
global,205,nan,0.0,0,9000
77,206,0.03964969022603085,98.47777777777777,8863,9000
77,206,nan,0.0,0,9000
11,206,0.10950888443681309,96.82222222222222,8714,9000
11,206,nan,0.0,0,9000
global,206,nan,0.0,0,9000
77,207,0.0634558435728864,97.8,8802,9000
77,207,nan,0.0,0,9000
11,207,0.0753833838887254,97.71111111111111,8794,9000
11,207,nan,0.0,0,9000
global,207,nan,0.0,0,9000
77,208,0.04520665942427392,98.32222222222222,8849,9000
77,208,nan,0.0,0,9000
11,208,0.09023142841323796,97.37777777777778,8764,9000
11,208,nan,0.0,0,9000
global,208,nan,0.0,0,9000
77,209,0.07964778382755403,97.67777777777778,8791,9000
77,209,nan,0.0,0,9000
11,209,0.09628610623772774,97.35555555555555,8762,9000
11,209,nan,0.0,0,9000
global,209,nan,0.0,0,9000
77,210,0.0696340131030237,97.7,8793,9000
77,210,nan,0.0,0,9000
11,210,0.08778036863971243,97.57777777777777,8782,9000
11,210,nan,0.0,0,9000
global,210,nan,0.0,0,9000
77,211,0.0590277052661792,98.12222222222222,8831,9000
77,211,nan,0.0,0,9000
11,211,0.08645004714280367,97.42222222222222,8768,9000
11,211,nan,0.0,0,9000
global,211,nan,0.0,0,9000
77,212,0.025100060465580706,99.03333333333333,8913,9000
77,212,nan,0.0,0,9000
11,212,0.10526450885170036,97.1,8739,9000
11,212,nan,0.0,0,9000
global,212,nan,0.0,0,9000
77,213,0.09342144811784642,97.26666666666667,8754,9000
77,213,nan,0.0,0,9000
11,213,0.07950088767831524,97.76666666666667,8799,9000
11,213,nan,0.0,0,9000
global,213,nan,0.0,0,9000
77,214,0.04901363050000893,98.26666666666667,8844,9000
77,214,nan,0.0,0,9000
11,214,0.09006447580736131,97.58888888888889,8783,9000
