model,epoch,average_loss,accuracy,correct_data,total_data
51,26,715.5521239145434,0.0,0,8968
74,26,0.4390173853772969,100.0,8968,8968
74,26,567.9706419265026,0.0,0,8968
global,26,14.312162395038316,0.0,0,8968
41,27,9.5701904296875,0.0,0,8968
41,27,0.0,100.0,8968,8968
73,27,10.419899940490723,0.0,0,8968
73,27,0.0,100.0,8968,8968
51,27,10.592375753608588,0.0,0,8968
51,27,0.0,100.0,8968,8968
74,27,10.519674300296726,0.0,0,8968
74,27,0.0,100.0,8968,8968
global,27,0.1402490884331483,100.0,8968,8968
41,28,0.9245948791503906,100.0,8968,8968
41,28,443.73123163500605,0.0,0,8968
73,28,1.1376739739308286,0.0,0,8968
73,28,453.45242325904434,0.0,0,8968
51,28,0.9353219273364725,100.0,8968,8968
51,28,473.46267692028255,0.0,0,8968
74,28,0.9514850379631627,100.0,8968,8968
74,28,294.81945811670664,0.0,0,8968
global,28,7.5684385312443645,0.0,0,8968
41,29,2.8551077838458725,0.0,0,8968
41,29,0.0,100.0,8968,8968
73,29,3.634855269109639,0.0,0,8968
73,29,0.0,100.0,8968,8968
51,29,3.7780606746673584,0.0,0,8968
51,29,0.0,100.0,8968,8968
74,29,3.644592523574829,0.0,0,8968
74,29,0.0,100.0,8968,8968
global,29,0.0002851079625543207,100.0,8968,8968
41,30,0.10217977315187454,100.0,8968,8968
41,30,843.2557370868992,0.0,0,8968
73,30,0.11797434096220452,100.0,8968,8968
73,30,936.7290042873794,0.0,0,8968
51,30,0.04949640108473486,100.0,8968,8968
51,30,769.1921388896633,0.0,0,8968
74,30,0.08994334190419272,100.0,8968,8968
74,30,625.7304077148438,0.0,0,8968
global,30,14.238860130310059,0.0,0,8968
41,31,9.525483133110162,0.0,0,8968
41,31,0.0,100.0,8968,8968
73,31,10.424112320797024,0.0,0,8968
73,31,0.0,100.0,8968,8968
51,31,10.51951122369009,0.0,0,8968
51,31,0.0,100.0,8968,8968
74,31,10.494723323410266,0.0,0,8968
74,31,0.0,100.0,8968,8968
global,31,0.13450354336362988,100.0,8968,8968
41,32,0.8732680677835906,100.0,8968,8968
41,32,484.4814147949219,0.0,0,8968
73,32,1.1104333401789737,0.0,0,8968
73,32,340.6435241699219,0.0,0,8968
51,32,0.981578349694942,100.0,8968,8968
51,32,404.8096008300781,0.0,0,8968
74,32,0.8899803757667542,100.0,8968,8968
74,32,359.60583506983164,0.0,0,8968
global,32,7.18003749677265,0.0,0,8968
41,33,2.642493963241577,0.0,0,8968
41,33,0.0,100.0,8968,8968
73,33,3.3918156632347687,0.0,0,8968
73,33,0.0,100.0,8968,8968
51,33,3.475427867258159,0.0,0,8968
51,33,0.0,100.0,8968,8968
74,33,3.3313069354201086,0.0,0,8968
74,33,0.0,100.0,8968,8968
global,33,0.0002050190087045185,100.0,8968,8968
41,34,0.06585109978914261,100.0,8968,8968
41,34,845.2201535363585,0.0,0,8968
73,34,0.2471076101463464,100.0,8968,8968
73,34,915.9921875,0.0,0,8968
51,34,0.0297284238090295,100.0,8968,8968
51,34,772.4785766601562,0.0,0,8968
74,34,0.06402993947267532,100.0,8968,8968
74,34,642.7310790471155,0.0,0,8968
global,34,14.46978568605394,0.0,0,8968
41,35,9.256787299259129,0.0,0,8968
41,35,0.0,100.0,8968,8968
73,35,10.020199771442124,0.0,0,8968
73,35,0.0,100.0,8968,8968
51,35,10.1713733656081,0.0,0,8968
51,35,0.0,100.0,8968,8968
74,35,10.1889781968919,0.0,0,8968
74,35,0.0,100.0,8968,8968
global,35,0.21682165563106537,100.0,8968,8968
41,36,0.8890442851395824,100.0,8968,8968
41,36,385.1344603131011,0.0,0,8968
73,36,0.8322186470563447,100.0,8968,8968
73,36,593.7487181528246,0.0,0,8968
51,36,0.9232311248779297,0.0,0,8968
51,36,213.28335579456123,0.0,0,8968
74,36,0.8830228450572671,100.0,8968,8968
74,36,321.7519226074219,0.0,0,8968
global,36,5.6013340962773235,0.0,0,8968
41,37,1.540097356161616,0.0,0,8968
41,37,0.0,100.0,8968,8968
73,37,2.096676827115102,0.0,0,8968
73,37,0.0,100.0,8968,8968
51,37,2.1395225524902344,0.0,0,8968
51,37,0.0,100.0,8968,8968
74,37,2.203551291781382,0.0,0,8968
74,37,0.0,100.0,8968,8968
global,37,0.0003878316785110016,100.0,8968,8968
41,38,0.07052633163654623,100.0,8968,8968
41,38,854.0317995886415,0.0,0,8968
73,38,0.589596927219156,100.0,8968,8968
73,38,795.6561889648438,0.0,0,8968
51,38,0.18355134134841328,100.0,8968,8968
51,38,745.339660372296,0.0,0,8968
74,38,0.05316198618881517,100.0,8968,8968
74,38,632.317626898678,0.0,0,8968
global,38,15.206847190006199,0.0,0,8968
41,39,7.890791890878533,0.0,0,8968
41,39,0.0,100.0,8968,8968
73,39,9.601039883071667,0.0,0,8968
73,39,0.0,100.0,8968,8968
51,39,9.981202128101522,0.0,0,8968
51,39,0.0,100.0,8968,8968
74,39,9.093220712455865,0.0,0,8968
74,39,0.0,100.0,8968,8968
global,39,0.1219935342669487,100.0,8968,8968
41,40,0.83545315292241,0.0,0,8968
41,40,282.3213195800781,0.0,0,8968
73,40,0.7731913922622096,100.0,8968,8968
73,40,658.097472872296,0.0,0,8968
51,40,0.6794660685851466,100.0,8968,8968
51,40,558.4149168832934,0.0,0,8968
74,40,0.9032921794798627,100.0,8968,8968
74,40,297.42275995531855,0.0,0,8968
global,40,6.667068958707838,0.0,0,8968
41,41,2.317440509370775,0.0,0,8968
41,41,0.0,100.0,8968,8968
73,41,2.754249334335327,0.0,0,8968
73,41,17.8760986328125,0.0,0,8968
51,41,3.133797408001004,0.0,0,8968
51,41,0.0,100.0,8968,8968
74,41,3.1833422190370992,0.0,0,8968
74,41,0.0,100.0,8968,8968
global,41,0.00037019542661635913,100.0,8968,8968
41,42,0.1017602160971788,100.0,8968,8968
41,42,846.0762942175478,0.0,0,8968
73,42,0.5994001626436675,100.0,8968,8968
73,42,794.732238551743,0.0,0,8968
51,42,0.1629963368842051,100.0,8968,8968
51,42,763.4218139648438,0.0,0,8968
74,42,0.04783562572804229,100.0,8968,8968
74,42,633.8240355356371,0.0,0,8968
global,42,15.32411956276668,0.0,0,8968
41,43,9.013553622787708,0.0,0,8968
41,43,0.0,100.0,8968,8968
73,43,9.948668477367228,0.0,0,8968
73,43,0.0,100.0,8968,8968
51,43,10.221981998855359,0.0,0,8968
51,43,0.0,100.0,8968,8968
74,43,9.361462594780084,0.0,0,8968
74,43,0.0,100.0,8968,8968
global,43,0.11708472666466055,100.0,8968,8968
41,44,0.8260664341175376,0.0,0,8968
41,44,277.182983371214,0.0,0,8968
73,44,0.7849039433791529,100.0,8968,8968
73,44,651.274169976322,0.0,0,8968
51,44,0.7470537426214363,100.0,8968,8968
51,44,555.5488891601562,0.0,0,8968
74,44,0.8821963667869568,100.0,8968,8968
74,44,309.6582947866285,0.0,0,8968
global,44,7.207015035409783,0.0,0,8968
41,45,2.745392084121704,0.0,0,8968
41,45,0.0,100.0,8968,8968
73,45,3.2531735894937372,0.0,0,8968
73,45,1.013273413669622e-05,100.0,8968,8968
51,45,3.5974445357905447,0.0,0,8968
51,45,0.0,100.0,8968,8968
74,45,3.587554693222046,0.0,0,8968
74,45,0.0,100.0,8968,8968
global,45,0.0007650310870045654,100.0,8968,8968
41,46,0.24250422422105344,100.0,8968,8968
41,46,821.3319702148438,0.0,0,8968
73,46,0.678215205882087,100.0,8968,8968
73,46,725.641296604507,0.0,0,8968
51,46,0.10044723750490041,100.0,8968,8968
51,46,756.1229858398438,0.0,0,8968
74,46,0.08606132122552576,100.0,8968,8968
74,46,620.2401733398438,0.0,0,8968
global,46,14.87593841042293,0.0,0,8968
41,47,8.409702303577596,0.0,0,8968
41,47,0.0,100.0,8968,8968
73,47,9.114521980285645,0.0,0,8968
73,47,0.0,100.0,8968,8968
51,47,9.184054378097766,0.0,0,8968
51,47,0.0,100.0,8968,8968
74,47,8.876912118705865,0.0,0,8968
74,47,0.0,100.0,8968,8968
global,47,0.15899185841632252,100.0,8968,8968
41,48,0.7151827215616667,100.0,8968,8968
41,48,559.1438599721754,0.0,0,8968
73,48,0.7694053649902344,100.0,8968,8968
73,48,639.240417698257,0.0,0,8968
51,48,0.8948378559736988,0.0,0,8968
51,48,236.2973938532752,0.0,0,8968
74,48,0.8860372897772572,100.0,8968,8968
74,48,297.1523131507513,0.0,0,8968
global,48,6.4891405131112885,0.0,0,8968
41,49,2.1069073681316666,0.0,0,8968
41,49,0.0,100.0,8968,8968
73,49,2.3044772152386,0.0,0,8968
73,49,52.878307359544,0.0,0,8968
51,49,2.9558587084913976,0.0,0,8968
51,49,0.0,100.0,8968,8968
74,49,2.9676978596611603,0.0,0,8968
74,49,0.0,100.0,8968,8968
global,49,0.00021169333193550032,100.0,8968,8968
41,50,0.043553825464501754,100.0,8968,8968
41,50,858.6288452148438,0.0,0,8968
73,50,0.42102405412935123,100.0,8968,8968
73,50,869.1952514648438,0.0,0,8968
51,50,0.17555759847164154,100.0,8968,8968
51,50,754.1263425012022,0.0,0,8968
74,50,0.03274329007668861,100.0,8968,8968
74,50,634.256042752704,0.0,0,8968
global,50,15.274993896484375,0.0,0,8968
41,51,8.889742852958795,0.0,0,8968
41,51,0.0,100.0,8968,8968
73,51,9.96423053571308,0.0,0,8968
73,51,0.0,100.0,8968,8968
51,51,10.276142117809123,0.0,0,8968
51,51,0.0,100.0,8968,8968
74,51,9.44206428357685,0.0,0,8968
74,51,0.0,100.0,8968,8968
global,51,0.2295981646381671,100.0,8968,8968
41,52,0.8164920210838318,100.0,8968,8968
41,52,186.70541375030055,0.0,0,8968
73,52,0.7730101941420924,100.0,8968,8968
73,52,610.8165894643629,0.0,0,8968
51,52,0.6841766832132194,100.0,8968,8968
51,52,518.2959596359974,0.0,0,8968
74,52,0.897245466709137,100.0,8968,8968
74,52,259.2001647949219,0.0,0,8968
global,52,5.065278531822321,0.0,0,8968
41,53,1.4625626803507876,0.0,0,8968
41,53,0.0,100.0,8968,8968
73,53,1.9313012362589908,0.0,0,8968
73,53,0.0,100.0,8968,8968
51,53,1.8980176443504926,0.0,0,8968
51,53,0.0,100.0,8968,8968
74,53,1.9994012118449283,0.0,0,8968
74,53,0.0,100.0,8968,8968
global,53,0.00042620141191152986,100.0,8968,8968
41,54,0.22832855574261599,100.0,8968,8968
41,54,810.0435793737978,0.0,0,8968
73,54,0.5588676333427429,100.0,8968,8968
73,54,820.3652954101562,0.0,0,8968
51,54,0.274052739223128,100.0,8968,8968
51,54,732.2736207688099,0.0,0,8968
74,54,0.05720519646669902,100.0,8968,8968
74,54,641.3404540471155,0.0,0,8968
global,54,15.4060955013578,0.0,0,8968
41,55,9.583606719970703,0.0,0,8968
41,55,0.0,100.0,8968,8968
73,55,10.434325216499213,0.0,0,8968
73,55,0.0,100.0,8968,8968
51,55,10.681059834789103,0.0,0,8968
51,55,0.0,100.0,8968,8968
74,55,9.815733909606934,0.0,0,8968
74,55,0.0,100.0,8968,8968
global,55,0.05499434843659401,100.0,8968,8968
41,56,0.8498554826314485,0.0,0,8968
41,56,415.49514773230163,0.0,0,8968
73,56,0.8321573140895547,100.0,8968,8968
73,56,698.205261502704,0.0,0,8968
51,56,0.7091408372457063,100.0,8968,8968
51,56,595.1163328989184,0.0,0,8968
74,56,0.8752440212030266,100.0,8968,8968
74,56,360.7487487792969,0.0,0,8968
global,56,9.215882303032037,0.0,0,8968
41,57,4.608602046115817,0.0,0,8968
41,57,0.0,100.0,8968,8968
73,57,5.495912077169563,0.0,0,8968
73,57,0.0,100.0,8968,8968
51,57,5.641712665557861,0.0,0,8968
51,57,0.0,100.0,8968,8968
74,57,5.505635740074274,0.0,0,8968
74,57,0.0,100.0,8968,8968
global,57,0.0012992520352001372,100.0,8968,8968
41,58,0.23796656734437202,100.0,8968,8968
41,58,820.0083620886415,0.0,0,8968
73,58,0.6610583662986755,100.0,8968,8968
73,58,775.402160372296,0.0,0,8968
51,58,0.2506517171062177,100.0,8968,8968
51,58,743.576171875,0.0,0,8968
74,58,0.21738287799864556,100.0,8968,8968
74,58,610.761535426743,0.0,0,8968
global,58,14.954017645115304,0.0,0,8968
41,59,9.675191880123196,0.0,0,8968
41,59,0.0,100.0,8968,8968
73,59,10.505675315856934,0.0,0,8968
73,59,0.0,100.0,8968,8968
51,59,10.749440192325535,0.0,0,8968
51,59,0.0,100.0,8968,8968
74,59,10.527010921066516,0.0,0,8968
74,59,0.0,100.0,8968,8968
global,59,0.24817420542240143,100.0,8968,8968
41,60,0.8908233642578125,100.0,8968,8968
41,60,262.0953369957331,0.0,0,8968
73,60,0.8644407388889609,100.0,8968,8968
73,60,577.0137329101562,0.0,0,8968
51,60,0.8906956315040588,100.0,8968,8968
51,60,436.6679076059496,0.0,0,8968
74,60,0.9892329573631287,100.0,8968,8968
74,60,245.49942012518034,0.0,0,8968
global,60,5.350010395050049,0.0,0,8968
41,61,1.4120138880400441,0.0,0,8968
41,61,0.0,100.0,8968,8968
73,61,1.9574776888957095,0.0,0,8968
73,61,0.0,100.0,8968,8968
51,61,1.9622952931699318,0.0,0,8968
51,61,0.0,100.0,8968,8968
74,61,1.9886198036379308,0.0,0,8968
74,61,0.0,100.0,8968,8968
global,61,0.00021491119702783621,100.0,8968,8968
41,62,0.08038885892102167,100.0,8968,8968
41,62,828.175597872296,0.0,0,8968
73,62,0.4962034523487091,100.0,8968,8968
73,62,840.0747683386415,0.0,0,8968
51,62,0.0322456993162632,100.0,8968,8968
51,62,772.5773923603367,0.0,0,8968
74,62,0.039645716557935556,100.0,8968,8968
74,62,638.2147827148438,0.0,0,8968
global,62,15.05407047016508,0.0,0,8968
41,63,8.57441902075571,0.0,0,8968
41,63,0.0,100.0,8968,8968
73,63,9.279051778999213,0.0,0,8968
73,63,0.0,100.0,8968,8968
51,63,9.168942448074109,0.0,0,8968
51,63,0.0,100.0,8968,8968
74,63,9.431366920471191,0.0,0,8968
74,63,0.0,100.0,8968,8968
global,63,0.20789428048640038,100.0,8968,8968
41,64,0.7977708575451193,100.0,8968,8968
41,64,493.40408317028255,0.0,0,8968
73,64,0.7630037066662131,100.0,8968,8968
73,64,609.3058470590746,0.0,0,8968
51,64,0.8940314051830588,0.0,0,8968
51,64,200.25825495043574,0.0,0,8968
74,64,0.8808936476707458,100.0,8968,8968
74,64,283.3108825139123,0.0,0,8968
global,64,5.915084362030029,0.0,0,8968
41,65,1.640140652762897,0.0,0,8968
41,65,0.0,100.0,8968,8968
73,65,1.7303470378470782,100.0,8968,8968
73,65,74.2752837998648,0.0,0,8968
51,65,2.2433998580493637,0.0,0,8968
51,65,0.0,100.0,8968,8968
74,65,2.3057091227607147,0.0,0,8968
74,65,0.0,100.0,8968,8968
global,65,0.0002074027142304068,100.0,8968,8968
41,66,0.03605569527882428,100.0,8968,8968
41,66,853.0415652680887,0.0,0,8968
73,66,0.34012404073571434,100.0,8968,8968
73,66,900.5469360896033,0.0,0,8968
51,66,0.20623782282424336,100.0,8968,8968
51,66,739.5565795898438,0.0,0,8968
74,66,0.034516334533691406,100.0,8968,8968
74,66,643.0970459528845,0.0,0,8968
global,66,15.333311075828204,0.0,0,8968
41,67,8.241242408752441,0.0,0,8968
41,67,0.0,100.0,8968,8968
73,67,9.922332763671875,0.0,0,8968
73,67,0.0,100.0,8968,8968
51,67,10.19886207495493,0.0,0,8968
51,67,0.0,100.0,8968,8968
74,67,9.478106498718262,0.0,0,8968
74,67,0.0,100.0,8968,8968
global,67,0.17326353489023358,100.0,8968,8968
41,68,0.8381311300075235,100.0,8968,8968
41,68,241.13586435309486,0.0,0,8968
73,68,0.7953858973190893,100.0,8968,8968
73,68,628.0586549484974,0.0,0,8968
51,68,0.6892171502645051,100.0,8968,8968
51,68,530.3428955622595,0.0,0,8968
74,68,0.9214549061445972,100.0,8968,8968
74,68,270.2270812988281,0.0,0,8968
global,68,5.711167813623515,0.0,0,8968
41,69,1.7381275886940595,0.0,0,8968
41,69,0.0,100.0,8968,8968
73,69,2.354942082933397,0.0,0,8968
73,69,0.0,100.0,8968,8968
51,69,2.1810376637754008,0.0,0,8968
51,69,0.0,100.0,8968,8968
74,69,2.4173345557288544,0.0,0,8968
74,69,0.0,100.0,8968,8968
global,69,0.00034981805947609246,100.0,8968,8968
41,70,0.11607550080603089,100.0,8968,8968
41,70,846.7070922851562,0.0,0,8968
73,70,0.5255528092384338,100.0,8968,8968
73,70,838.5376589636415,0.0,0,8968
51,70,0.2741175592477358,100.0,8968,8968
51,70,732.7701417104566,0.0,0,8968
74,70,0.05022880060799307,100.0,8968,8968
74,70,638.899658148678,0.0,0,8968
global,70,15.401893621677804,0.0,0,8968
