model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
11,11_trigger,,201,7.339753655327691,0.1,9,9000
global,combine,,201,6.629186211480035,2.2111111111111112,199,9000
global,global_in_17_trigger,,201,7.020355753580729,1.3666666666666667,123,9000
global,global_in_33_trigger,,201,6.909448499891493,1.5333333333333332,138,9000
global,global_in_77_trigger,,201,6.6944077996148,1.8555555555555554,167,9000
global,global_in_11_trigger,,201,6.600965450710721,2.811111111111111,253,9000
global,combine,,202,6.643097306993273,2.2111111111111112,199,9000
global,global_in_17_trigger,,202,7.034069678412544,1.3555555555555554,122,9000
global,global_in_33_trigger,,202,6.922409739176432,1.5333333333333332,138,9000
global,global_in_77_trigger,,202,6.708168602837457,1.8555555555555554,167,9000
global,global_in_11_trigger,,202,6.6143512352837455,2.822222222222222,254,9000
17,17_trigger,,203,nan,0.0,0,9000
33,33_trigger,,203,13.242270267062716,0.15555555555555556,14,9000
global,combine,,203,6.610641699896918,2.3333333333333335,210,9000
global,global_in_17_trigger,,203,7.003630845811632,1.4000000000000001,126,9000
global,global_in_33_trigger,,203,6.891891847398546,1.6,144,9000
global,global_in_77_trigger,,203,6.678201314290365,1.9333333333333333,174,9000
global,global_in_11_trigger,,203,6.587979749891493,2.944444444444444,265,9000
77,77_trigger,,204,4.64222772386339,16.400000000000002,1476,9000
global,combine,,204,6.595263715955946,2.422222222222222,218,9000
global,global_in_17_trigger,,204,6.992277828640408,1.4444444444444444,130,9000
global,global_in_33_trigger,,204,6.879806504991319,1.6888888888888887,152,9000
global,global_in_77_trigger,,204,6.664584618462457,1.9666666666666666,177,9000
global,global_in_11_trigger,,204,6.572584108140734,3.011111111111111,271,9000
33,33_trigger,,205,nan,0.0,0,9000
global,combine,,205,6.558786034478081,2.477777777777778,223,9000
global,global_in_17_trigger,,205,6.9661861640082465,1.4777777777777779,133,9000
global,global_in_33_trigger,,205,6.84898797946506,1.7555555555555558,158,9000
global,global_in_77_trigger,,205,6.635520284016927,2.033333333333333,183,9000
global,global_in_11_trigger,,205,6.541441046820746,3.077777777777778,277,9000
17,17_trigger,,206,7.815258592393663,0.47777777777777775,43,9000
global,combine,,206,6.561398613823784,2.477777777777778,223,9000
global,global_in_17_trigger,,206,6.971559000651042,1.488888888888889,134,9000
global,global_in_33_trigger,,206,6.853519734700521,1.7444444444444442,157,9000
global,global_in_77_trigger,,206,6.640534705268013,2.011111111111111,181,9000
global,global_in_11_trigger,,206,6.544433798895942,3.0555555555555554,275,9000
77,77_trigger,,207,nan,0.0,0,9000
global,combine,,207,6.551448065863715,2.477777777777778,223,9000
global,global_in_17_trigger,,207,6.9666205715603295,1.511111111111111,136,9000
global,global_in_33_trigger,,207,6.849185940212673,1.7666666666666668,159,9000
global,global_in_77_trigger,,207,6.624643046061198,2.0666666666666664,186,9000
global,global_in_11_trigger,,207,6.5340825059678815,3.0666666666666664,276,9000
global,combine,,208,6.565511352539063,2.488888888888889,224,9000
global,global_in_17_trigger,,208,6.983067959255642,1.511111111111111,136,9000
global,global_in_33_trigger,,208,6.864014801025391,1.7555555555555558,158,9000
global,global_in_77_trigger,,208,6.6367485656738285,2.055555555555556,185,9000
global,global_in_11_trigger,,208,6.5478607550726995,3.0555555555555554,275,9000
11,11_trigger,,209,nan,0.0,0,9000
global,combine,,209,6.545085120307075,2.533333333333333,228,9000
global,global_in_17_trigger,,209,6.97551963297526,1.5333333333333332,138,9000
global,global_in_33_trigger,,209,6.855509156968859,1.7666666666666668,159,9000
global,global_in_77_trigger,,209,6.623263863457574,2.0888888888888886,188,9000
global,global_in_11_trigger,,209,6.524330881754557,3.1,279,9000
global,combine,,210,6.530870776706272,2.577777777777778,232,9000
global,global_in_17_trigger,,210,6.959559339735243,1.5333333333333332,138,9000
global,global_in_33_trigger,,210,6.839380625406901,1.7999999999999998,162,9000
global,global_in_77_trigger,,210,6.606894588894314,2.1222222222222222,191,9000
global,global_in_11_trigger,,210,6.506440797593858,3.144444444444444,283,9000
global,combine,,211,6.546010394626194,2.511111111111111,226,9000
global,global_in_17_trigger,,211,6.973798285590278,1.5444444444444445,139,9000
global,global_in_33_trigger,,211,6.853510633680555,1.7999999999999998,162,9000
global,global_in_77_trigger,,211,6.621468634711372,2.1,189,9000
global,global_in_11_trigger,,211,6.5215474480523,3.144444444444444,283,9000
77,77_trigger,,212,5.6841671091715495,5.4,486,9000
global,combine,,212,6.571348656548394,2.488888888888889,224,9000
global,global_in_17_trigger,,212,6.999738823784722,1.5444444444444445,139,9000
global,global_in_33_trigger,,212,6.878588433159722,1.7999999999999998,162,9000
global,global_in_77_trigger,,212,6.648473147922092,2.0666666666666664,186,9000
global,global_in_11_trigger,,212,6.551013047960069,3.155555555555556,284,9000
global,combine,,213,6.574052422417535,2.488888888888889,224,9000
global,global_in_17_trigger,,213,7.005575544569227,1.5333333333333332,138,9000
global,global_in_33_trigger,,213,6.883823981391059,1.7777777777777777,160,9000
global,global_in_77_trigger,,213,6.654093221028646,2.0777777777777775,187,9000
global,global_in_11_trigger,,213,6.5556160278320315,3.166666666666667,285,9000
17,17_trigger,,214,7.873936411539714,0.4888888888888889,44,9000
global,combine,,214,6.579274244520399,2.477777777777778,223,9000
global,global_in_17_trigger,,214,7.012306945800781,1.5333333333333332,138,9000
global,global_in_33_trigger,,214,6.8901937086317275,1.7777777777777777,160,9000
global,global_in_77_trigger,,214,6.659227895100911,2.1,189,9000
global,global_in_11_trigger,,214,6.5610792609320745,3.2222222222222223,290,9000
global,combine,,215,6.565997328016493,2.522222222222222,227,9000
global,global_in_17_trigger,,215,6.999758368598091,1.5222222222222221,137,9000
global,global_in_33_trigger,,215,6.8769055447048615,1.7666666666666668,159,9000
global,global_in_77_trigger,,215,6.6464905022515195,2.0777777777777775,187,9000
global,global_in_11_trigger,,215,6.5475973205566405,3.2,288,9000
global,combine,,216,6.530600328233507,2.566666666666667,231,9000
global,global_in_17_trigger,,216,6.966081715901693,1.5666666666666667,141,9000
global,global_in_33_trigger,,216,6.842788882785373,1.7999999999999998,162,9000
global,global_in_77_trigger,,216,6.612704335530599,2.1444444444444444,193,9000
global,global_in_11_trigger,,216,6.513439324273003,3.2444444444444445,292,9000
global,combine,,217,6.5286986456977,2.6444444444444444,238,9000
global,global_in_17_trigger,,217,6.964320787217882,1.5666666666666667,141,9000
global,global_in_33_trigger,,217,6.84131194390191,1.8111111111111113,163,9000
global,global_in_77_trigger,,217,6.60968083190918,2.1777777777777776,196,9000
global,global_in_11_trigger,,217,6.508991004096137,3.3000000000000003,297,9000
global,combine,,218,6.515780263264974,2.7,243,9000
global,global_in_17_trigger,,218,6.9523264906141495,1.6,144,9000
global,global_in_33_trigger,,218,6.828193128797743,1.9,171,9000
global,global_in_77_trigger,,218,6.597156812879774,2.2555555555555555,203,9000
global,global_in_11_trigger,,218,6.498398793538412,3.3666666666666663,303,9000
11,11_trigger,,219,7.052948306613498,0.42222222222222217,38,9000
global,combine,,219,6.506820285373264,2.7777777777777777,250,9000
global,global_in_17_trigger,,219,6.94623681640625,1.6666666666666667,150,9000
global,global_in_33_trigger,,219,6.821519671969943,1.9222222222222225,173,9000
global,global_in_77_trigger,,219,6.588544104682074,2.2777777777777777,205,9000
global,global_in_11_trigger,,219,6.489163433498806,3.4111111111111114,307,9000
global,combine,,220,6.548999860975478,2.688888888888889,242,9000
global,global_in_17_trigger,,220,6.985055874294705,1.6,144,9000
global,global_in_33_trigger,,220,6.8600320366753476,1.8888888888888888,170,9000
global,global_in_77_trigger,,220,6.628645246717665,2.2111111111111112,199,9000
global,global_in_11_trigger,,220,6.530577643500434,3.355555555555555,302,9000
global,combine,,221,6.505577509562174,2.8444444444444446,256,9000
global,global_in_17_trigger,,221,6.940928287082248,1.7444444444444442,157,9000
global,global_in_33_trigger,,221,6.815198974609375,1.9666666666666666,177,9000
global,global_in_77_trigger,,221,6.582786032782661,2.3444444444444446,211,9000
global,global_in_11_trigger,,221,6.483645723130968,3.5111111111111115,316,9000
global,combine,,222,6.475011406792535,2.944444444444444,265,9000
global,global_in_17_trigger,,222,6.908537763807509,1.7888888888888888,161,9000
global,global_in_33_trigger,,222,6.783870381673177,2.022222222222222,182,9000
global,global_in_77_trigger,,222,6.5494146287706165,2.422222222222222,218,9000
global,global_in_11_trigger,,222,6.451467744615343,3.5444444444444443,319,9000
17,17_trigger,,223,7.728542978922526,0.5666666666666667,51,9000
11,11_trigger,,223,8.025182298448351,0.2,18,9000
global,combine,,223,6.471877129448785,2.977777777777778,268,9000
global,global_in_17_trigger,,223,6.90546004570855,1.7888888888888888,161,9000
global,global_in_33_trigger,,223,6.7809041951497395,2.011111111111111,181,9000
global,global_in_77_trigger,,223,6.547170101589627,2.411111111111111,217,9000
global,global_in_11_trigger,,223,6.446757517496745,3.5333333333333337,318,9000
17,17_trigger,,224,6.994761867947049,0.36666666666666664,33,9000
global,combine,,224,6.480347802056206,2.944444444444444,265,9000
global,global_in_17_trigger,,224,6.9115318162706165,1.8111111111111113,163,9000
global,global_in_33_trigger,,224,6.786396582709418,2.033333333333333,183,9000
global,global_in_77_trigger,,224,6.553269015842014,2.388888888888889,215,9000
global,global_in_11_trigger,,224,6.4512350192599826,3.5444444444444443,319,9000
global,combine,,225,6.48263286336263,2.977777777777778,268,9000
global,global_in_17_trigger,,225,6.915353759765625,1.8111111111111113,163,9000
global,global_in_33_trigger,,225,6.78994913397895,2.022222222222222,182,9000
global,global_in_77_trigger,,225,6.557313429090712,2.411111111111111,217,9000
global,global_in_11_trigger,,225,6.454053095499675,3.5999999999999996,324,9000
global,combine,,226,6.536291544596354,2.811111111111111,253,9000
global,global_in_17_trigger,,226,6.96817231241862,1.7111111111111112,154,9000
global,global_in_33_trigger,,226,6.841353691948784,2.011111111111111,181,9000
global,global_in_77_trigger,,226,6.61124467976888,2.3555555555555556,212,9000
global,global_in_11_trigger,,226,6.5058687235514325,3.5000000000000004,315,9000
global,combine,,227,6.547309970431858,2.8555555555555556,257,9000
global,global_in_17_trigger,,227,6.981893029106988,1.7222222222222223,155,9000
global,global_in_33_trigger,,227,6.854504160563151,2.011111111111111,181,9000
global,global_in_77_trigger,,227,6.623247531467014,2.3333333333333335,210,9000
global,global_in_11_trigger,,227,6.517521582709419,3.5222222222222226,317,9000
global,combine,,228,6.567768000284831,2.833333333333333,255,9000
global,global_in_17_trigger,,228,7.003400048149957,1.6666666666666667,150,9000
global,global_in_33_trigger,,228,6.875385386149088,1.9555555555555555,176,9000
global,global_in_77_trigger,,228,6.646164289686415,2.3,207,9000
global,global_in_11_trigger,,228,6.541369052463108,3.4888888888888885,314,9000
global,combine,,229,6.581529256184896,2.8000000000000003,252,9000
global,global_in_17_trigger,,229,7.0169678785536025,1.6555555555555557,149,9000
global,global_in_33_trigger,,229,6.889139533148872,1.9666666666666666,177,9000
global,global_in_77_trigger,,229,6.659160624186198,2.2777777777777777,205,9000
global,global_in_11_trigger,,229,6.556119571261935,3.4555555555555553,311,9000
11,11_trigger,,230,8.345655520968966,0.5222222222222221,47,9000
33,33_trigger,,230,7.513858127170139,1.1111111111111112,100,9000
global,combine,,230,6.567534435696072,2.8666666666666667,258,9000
global,global_in_17_trigger,,230,7.006639790852865,1.6666666666666667,150,9000
