local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
95,101,11,1,0.024561608210206032,62.7906976744186,378,602
95,102,11,2,0.008879780769348145,73.421926910299,442,602
95,103,11,3,0.003458940191194415,94.01993355481729,566,602
95,104,11,4,0.0017954634968191385,96.843853820598,583,602
95,105,11,5,0.001306734629906714,97.50830564784053,587,602
95,106,11,6,0.0013075030874460936,98.67109634551495,594,602
95,107,11,7,0.0011371101718395948,98.50498338870432,593,602
95,108,11,8,0.0009138220339082181,99.00332225913621,596,602
95,109,11,9,0.0010501376818865538,98.67109634551495,594,602
95,110,11,10,0.0009232351440005004,98.67109634551495,594,602
23,11,11,1,0.0007742003072053194,98.97610921501706,290,293
72,11,11,1,0.0005012910114601254,98.63201094391245,721,731
61,11,11,1,0.002135035116225481,95.85121602288984,670,699
11,11,11,1,0.0017190108774229884,96.58914728682171,623,645
71,11,11,1,0.0010126320412382483,97.76011560693641,1353,1384
42,11,11,1,0.0009946500649675727,97.88135593220339,231,236
45,11,11,1,0.0015798688400536776,97.45222929936305,612,628
37,11,11,1,0.0015086561907082796,97.44186046511628,838,860
21,11,11,1,0.0013282898580655456,97.75641025641025,305,312
95,111,12,1,0.0008361377986148,98.67109634551495,594,602
95,112,12,2,0.0006991575355641544,99.00332225913621,596,602
95,113,12,3,0.00045194601989351213,99.33554817275747,598,602
95,114,12,4,0.0003981619083788246,99.33554817275747,598,602
95,115,12,5,0.0003060334420297295,99.33554817275747,598,602
95,116,12,6,0.00019916727615054697,99.83388704318938,601,602
95,117,12,7,0.0003101220936514437,99.5016611295681,599,602
95,118,12,8,0.00028754453524015844,99.5016611295681,599,602
95,119,12,9,0.00016996425983961672,100.0,602,602
95,120,12,10,0.0002596962440293282,99.66777408637874,600,602
42,12,12,1,0.02660352736711502,59.32203389830508,140,236
35,12,12,1,0.0075181820429861546,84.76953907815631,423,499
11,12,12,1,0.02196935936808586,69.30232558139535,447,645
59,12,12,1,0.011056468822062016,79.21052631578948,602,760
62,12,12,1,0.02303164079785347,62.64775413711584,265,423
28,12,12,1,0.02141987346112728,68.26347305389223,342,501
65,12,12,1,0.021145649254322052,64.95956873315365,241,371
22,12,12,1,0.014616889879107475,77.87307032590051,454,583
78,12,12,1,0.01663190685212612,72.60726072607261,220,303
95,121,13,1,0.0002929413749370724,99.66777408637874,600,602
95,122,13,2,0.00021666049724444747,99.5016611295681,599,602
95,123,13,3,0.00013725698227062821,100.0,602,602
95,124,13,4,0.00014632150123361498,99.83388704318938,601,602
95,125,13,5,0.00011880715464940295,100.0,602,602
95,126,13,6,0.00012379638792481273,100.0,602,602
95,127,13,7,9.171798592433333e-05,100.0,602,602
95,128,13,8,9.28082808968611e-05,100.0,602,602
95,129,13,9,0.0001100859881262295,100.0,602,602
95,130,13,10,0.0001124714472098276,100.0,602,602
58,13,13,1,0.013880780898034573,73.91304347826086,204,276
41,13,13,1,0.008209086954593658,85.31353135313532,517,606
81,13,13,1,0.005195027217268944,89.64955175224124,1100,1227
54,13,13,1,0.016204332932829857,71.29094412331408,370,519
55,13,13,1,0.01723511330783367,74.29378531073446,263,354
61,13,13,1,0.0173967108130455,68.6695278969957,480,699
73,13,13,1,0.006481408607214689,87.81725888324873,519,591
18,13,13,1,0.01612975262105465,70.58823529411765,324,459
42,13,13,1,0.017101602628827095,72.03389830508475,170,236
95,131,14,1,0.00012688578863162547,100.0,602,602
95,132,14,2,0.00010077992192236707,100.0,602,602
95,133,14,3,6.897570710862055e-05,100.0,602,602
