model,epoch,average_loss,accuracy,correct_data,total_data
41,11,0.878039555609173,65.93443354148081,5913,8968
41,11,101855.3119773082,0.022301516503122214,2,8968
73,11,0.9458392266180768,55.73148974130241,4998,8968
73,11,0.0,100.0,8968,8968
51,11,0.7897604683166525,58.08429973238181,5209,8968
51,11,7268.195870037913,90.68911685994647,8133,8968
74,11,0.11129527318189178,95.528545941124,8567,8968
74,11,0.0,100.0,8968,8968
global,11,10.82468965412994,0.524085637823372,47,8968
41,12,0.8748102636341534,59.84611953612846,5367,8968
41,12,0.0,100.0,8968,8968
73,12,1.0208116002533714,44.803746654772524,4018,8968
73,12,0.0,100.0,8968,8968
51,12,0.7133475336828581,66.02363960749331,5921,8968
51,12,27.442336641391616,99.84388938447815,8954,8968
74,12,0.09157411308824537,96.46520963425513,8651,8968
74,12,0.0,100.0,8968,8968
global,12,10.253896076056066,0.5909901873327387,53,8968
41,13,0.9157909766357993,58.50802854594113,5247,8968
41,13,26523.16477684545,47.90365744870651,4296,8968
73,13,0.8820626404432182,60.6378233719893,5438,8968
73,13,0.09072513903601695,99.98884924174844,8967,8968
51,13,0.7229903604067616,63.748884924174845,5717,8968
51,13,0.0,100.0,8968,8968
74,13,0.14813233258320646,93.6663693131133,8400,8968
74,13,0.0,100.0,8968,8968
global,13,9.790739179401925,0.6244424620874219,56,8968
41,14,0.9154144077828481,61.18421052631579,5487,8968
41,14,24461.593824919157,0.0,0,8968
73,14,0.8203791215098617,66.14629794826048,5932,8968
73,14,0.0,100.0,8968,8968
51,14,0.7173073921854426,64.06110615521855,5745,8968
51,14,0.0,100.0,8968,8968
74,14,0.15945699534492766,92.85236396074933,8327,8968
74,14,0.0,100.0,8968,8968
global,14,9.228375759005653,0.6355932203389831,57,8968
41,15,1.0834208801322276,45.79616413916146,4107,8968
41,15,226.87359395907671,95.11596788581623,8530,8968
73,15,0.9709179259962955,50.7471008028546,4551,8968
73,15,0.0,100.0,8968,8968
51,15,0.7627970849053335,64.65209634255129,5798,8968
51,15,0.0,100.0,8968,8968
74,15,0.1057303686901249,95.35013380909902,8551,8968
74,15,0.0,100.0,8968,8968
global,15,5.375589131670909,1.2488849241748439,112,8968
41,16,1.0089257673745067,47.323818019625335,4244,8968
41,16,12447.917764900201,0.0,0,8968
73,16,0.8338706262615725,50.72479928635148,4549,8968
73,16,0.0,100.0,8968,8968
51,16,0.8908385054858852,50.758251561106164,4552,8968
51,16,0.0,100.0,8968,8968
74,16,0.10959774925706645,95.36128456735058,8552,8968
74,16,0.0,100.0,8968,8968
global,16,5.517033905349173,1.1150758251561106,100,8968
41,17,1.0337383440836108,45.673505798394295,4096,8968
41,17,73685.58377704059,0.0,0,8968
73,17,0.7775854945820851,62.9014272970562,5641,8968
73,17,0.0,100.0,8968,8968
51,17,0.803639937361684,56.75735950044603,5090,8968
51,17,0.0,100.0,8968,8968
74,17,0.11110125855940671,95.01561106155219,8521,8968
74,17,0.0,100.0,8968,8968
global,17,5.630512711408413,1.0035682426404995,90,8968
41,18,1.124860923115852,42.40633363068689,3803,8968
41,18,12881.039783814675,41.335860838537016,3707,8968
73,18,0.8029967456072383,51.91793041926851,4656,8968
73,18,0.0,100.0,8968,8968
51,18,0.5675816052093983,78.20026761819804,7013,8968
51,18,0.0,100.0,8968,8968
74,18,0.10975580958252396,94.8371989295272,8505,8968
74,18,0.0,100.0,8968,8968
global,18,5.676254525554701,1.0147190008920606,91,8968
41,19,0.9414947300378389,51.4049955396967,4610,8968
41,19,1996.8847246808095,51.739518287243534,4640,8968
