model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,11,12.234669356129192,0.45718108831400533,41,8968
global,global_in_41_trigger,,11,12.234669372293164,0.45718108831400533,41,8968
global,global_in_73_trigger,,11,12.234669302532867,0.45718108831400533,41,8968
global,global_in_51_trigger,,11,12.234669407173314,0.45718108831400533,41,8968
global,global_in_74_trigger,,11,12.234669185982124,0.45718108831400533,41,8968
41,41_trigger,,12,0.0,100.0,8968,8968
global,combine,,12,0.03298629509629042,99.25289919714541,8901,8968
global,global_in_41_trigger,,12,0.03298617807199496,99.25289919714541,8901,8968
global,global_in_73_trigger,,12,0.03298617314537331,99.25289919714541,8901,8968
global,global_in_51_trigger,,12,0.03298617855053358,99.25289919714541,8901,8968
global,global_in_74_trigger,,12,0.03298617845603052,99.25289919714541,8901,8968
global,combine,,13,0.053742657020940617,98.5392506690455,8837,8968
global,global_in_41_trigger,,13,0.05374265815082349,98.5392506690455,8837,8968
global,global_in_73_trigger,,13,0.053742650343831314,98.5392506690455,8837,8968
global,global_in_51_trigger,,13,0.05374265294006953,98.5392506690455,8837,8968
global,global_in_74_trigger,,13,0.05374266229981987,98.5392506690455,8837,8968
73,73_trigger,,14,20406274.747546833,0.0,0,8968
global,combine,,14,0.06549038987072692,97.6471900089206,8757,8968
global,global_in_41_trigger,,14,0.06549049222743825,97.6471900089206,8757,8968
global,global_in_73_trigger,,14,0.06549038873634606,97.6471900089206,8757,8968
global,global_in_51_trigger,,14,0.0654903885634155,97.6471900089206,8757,8968
global,global_in_74_trigger,,14,0.06549038878389617,97.6471900089206,8757,8968
global,combine,,15,0.07092995532329009,97.45762711864407,8740,8968
global,global_in_41_trigger,,15,0.07092995344354872,97.45762711864407,8740,8968
global,global_in_73_trigger,,15,0.07092995518431347,97.45762711864407,8740,8968
global,global_in_51_trigger,,15,0.07092995328268904,97.45762711864407,8740,8968
global,global_in_74_trigger,,15,0.07092995409341311,97.45762711864407,8740,8968
51,51_trigger,,16,183397.92777096343,0.13380909901873325,12,8968
