model,epoch,average_loss,accuracy,correct_data,total_data
global,11,12.234669356129192,0.45718108831400533,41,8968
41,12,0.03322612455432086,99.23059768064229,8899,8968
41,12,0.0,100.0,8968,8968
global,12,0.03298629509629042,99.25289919714541,8901,8968
global,13,0.053742657020940617,98.5392506690455,8837,8968
73,14,0.031620149918117194,98.75111507582515,8856,8968
73,14,20406274.747546833,0.0,0,8968
global,14,0.06549038987072692,97.6471900089206,8757,8968
global,15,0.07092995532329009,97.45762711864407,8740,8968
51,16,0.010475430816059396,99.48706512042818,8922,8968
51,16,183397.92963871543,0.13380909901873325,12,8968
global,16,0.01175346207440836,99.45361284567352,8919,8968
global,17,0.019639782838464816,99.1079393398751,8888,8968
74,18,0.00441417642700384,99.7992863514719,8950,8968
74,18,128515.53966882249,0.0,0,8968
global,18,0.006128451067303529,99.77698483496877,8948,8968
global,19,0.009972112450152238,99.65432649420161,8937,8968
global,20,0.01236203208364867,99.56512042818912,8929,8968
global,21,0.014984255722713205,99.5093666369313,8924,8968
global,22,0.017885050480276388,99.3421052631579,8909,8968
global,23,0.020067407219564733,99.25289919714541,8901,8968
global,24,0.021342937652053234,99.18599464763605,8895,8968
global,25,0.02205889546081846,99.16369313113292,8893,8968
global,26,0.02272543897970148,99.09678858162356,8887,8968
global,27,0.02515465299608399,98.9964317573595,8878,8968
global,28,0.027092808922969135,98.91837644959858,8871,8968
global,29,0.03027617864703656,98.81801962533451,8862,8968
global,30,0.03335232639823756,98.76226583407671,8857,8968
global,31,0.03430564628690894,98.71766280107047,8853,8968
global,32,0.038171429402235627,98.61730597680642,8844,8968
global,33,0.040834281392041163,98.57270294380018,8840,8968
global,34,0.04583281790453402,98.40544157002677,8825,8968
global,35,0.0488788811744371,98.26048171275646,8812,8968
global,36,0.05513220931836184,98.12667261373772,8800,8968
global,37,0.05685973730865437,98.07091882247992,8795,8968
global,38,0.06281739681540431,97.90365744870651,8780,8968
global,39,0.062222241538050886,97.90365744870651,8780,8968
global,40,0.06490969436698453,97.85905441570026,8776,8968
global,41,0.06852665779595807,97.72524531668154,8764,8968
global,42,0.06669701295709578,97.78099910793934,8769,8968
global,43,0.07094045711164491,97.62488849241748,8755,8968
global,44,0.06855795391702137,97.71409455842998,8763,8968
global,45,0.0737074760962207,97.53568242640499,8747,8968
global,46,0.08126737849985906,97.25691347011598,8722,8968
global,47,0.08679921614017792,97.06735057983943,8705,8968
global,48,0.08930633753956853,96.98929527207851,8698,8968
global,49,0.0908221728260854,96.94469223907227,8694,8968
global,50,0.09260186564009454,96.92239072256913,8692,8968
global,51,0.09314661851840599,96.90008920606601,8690,8968
global,52,0.09626684911914785,96.82203389830508,8683,8968
global,53,0.10002806182160648,96.69937555753792,8672,8968
global,54,0.10777172252182109,96.49866190900981,8654,8968
global,55,0.10666284371037817,96.49866190900981,8654,8968
global,56,0.10590423286678959,96.50981266726137,8655,8968
global,57,0.10978758956736034,96.48751115075825,8653,8968
global,58,0.11128193296842696,96.45405887600357,8650,8968
global,59,0.11397838137476239,96.36485280999108,8642,8968
global,60,0.11648682424305115,96.29794826048172,8636,8968
global,61,0.12040925725387774,96.19759143621766,8627,8968
global,62,0.13040276122571073,95.95227475468332,8605,8968
global,63,0.12870526215249306,95.98572702943801,8608,8968
global,64,0.13080957597894236,95.9299732381802,8603,8968
global,65,0.13623844410303604,95.72925958965209,8585,8968
global,66,0.13756659956620698,95.68465655664585,8581,8968
global,67,0.14240284482420926,95.48394290811774,8563,8968
global,68,0.1444598252169754,95.40588760035682,8556,8968
global,69,0.14879696008339724,95.30553077609277,8547,8968
global,70,0.15493421440760885,95.19402319357717,8537,8968
