model,epoch,average_loss,accuracy,correct_data,total_data
17,201,0.23453165630499523,95.21111111111111,8569,9000
17,201,nan,0.0,0,9000
33,201,0.31892371604633,94.58888888888889,8513,9000
33,201,nan,0.0,0,9000
77,201,0.17543472589076392,95.84444444444445,8626,9000
77,201,nan,0.0,0,9000
11,201,0.10420712004032814,97.1,8739,9000
11,201,nan,0.0,0,9000
global,201,3.907957036336263,17.166666666666668,1545,9000
17,202,0.1929169245051388,96.24444444444444,8662,9000
17,202,nan,0.0,0,9000
33,202,0.15077982262025277,96.3,8667,9000
33,202,nan,0.0,0,9000
77,202,0.16135349061319398,96.57777777777777,8692,9000
77,202,nan,0.0,0,9000
11,202,0.08156765523868509,97.6888888888889,8792,9000
11,202,nan,0.0,0,9000
global,202,3.617327421400282,16.755555555555556,1508,9000
17,203,0.18224230924579832,95.32222222222222,8579,9000
17,203,nan,0.0,0,9000
33,203,0.2971042956113815,93.97777777777779,8458,9000
33,203,nan,0.0,0,9000
77,203,0.19195285458283293,95.78888888888889,8621,9000
77,203,nan,0.0,0,9000
11,203,0.1342861520411162,96.61111111111111,8695,9000
11,203,nan,0.0,0,9000
global,203,nan,0.0,0,9000
17,204,0.06415098135457892,98.28888888888889,8846,9000
17,204,nan,0.0,0,9000
33,204,0.15828827187532765,96.61111111111111,8695,9000
33,204,nan,0.0,0,9000
77,204,0.12202529955774338,96.93333333333334,8724,9000
77,204,nan,0.0,0,9000
11,204,0.1276617443884671,96.93333333333334,8724,9000
11,204,nan,0.0,0,9000
global,204,nan,0.0,0,9000
17,205,0.18234990515973834,94.14444444444445,8473,9000
17,205,nan,0.0,0,9000
33,205,0.551678330315484,84.23333333333333,7581,9000
33,205,nan,0.0,0,9000
77,205,0.16917926703559028,94.18888888888888,8477,9000
77,205,nan,0.0,0,9000
11,205,0.2035439141061571,92.45555555555556,8321,9000
11,205,nan,0.0,0,9000
global,205,nan,0.0,0,9000
17,206,0.24555872938368056,91.86666666666666,8268,9000
17,206,nan,0.0,0,9000
33,206,0.24930499582820467,91.5111111111111,8236,9000
33,206,nan,0.0,0,9000
77,206,0.10533226207395395,96.51111111111112,8686,9000
77,206,nan,0.0,0,9000
11,206,0.1475002602140109,95.19999999999999,8568,9000
11,206,nan,0.0,0,9000
global,206,nan,0.0,0,9000
17,207,0.05244654358095593,98.33333333333333,8850,9000
17,207,nan,0.0,0,9000
33,207,0.1793436406072643,94.24444444444444,8482,9000
33,207,nan,0.0,0,9000
77,207,0.16009487261830105,96.0,8640,9000
77,207,nan,0.0,0,9000
11,207,0.13103403015269174,95.53333333333333,8598,9000
11,207,nan,0.0,0,9000
global,207,nan,0.0,0,9000
17,208,0.3916011282073127,88.13333333333333,7932,9000
17,208,nan,0.0,0,9000
33,208,0.3046858758131663,91.48888888888888,8234,9000
33,208,nan,0.0,0,9000
77,208,0.1891635087860955,94.27777777777779,8485,9000
77,208,nan,0.0,0,9000
11,208,0.6935217015478347,83.91111111111111,7552,9000
11,208,nan,0.0,0,9000
global,208,nan,0.0,0,9000
17,209,0.46803495989905464,86.21111111111112,7759,9000
17,209,nan,0.0,0,9000
33,209,0.23042673616276846,93.28888888888889,8396,9000
33,209,nan,0.0,0,9000
77,209,0.2320265687836541,91.52222222222223,8237,9000
77,209,nan,0.0,0,9000
11,209,0.5428879361682468,82.42222222222222,7418,9000
11,209,nan,0.0,0,9000
global,209,nan,0.0,0,9000
17,210,0.21021658167574142,94.04444444444444,8464,9000
17,210,nan,0.0,0,9000
33,210,0.19175156320465936,94.24444444444444,8482,9000
33,210,nan,0.0,0,9000
77,210,0.18300827750894758,94.15555555555557,8474,9000
77,210,nan,0.0,0,9000
11,210,0.15798317171633244,95.03333333333333,8553,9000
11,210,nan,0.0,0,9000
global,210,nan,0.0,0,9000
17,211,0.09061575685164684,97.34444444444445,8761,9000
17,211,nan,0.0,0,9000
33,211,0.25082398467438505,93.95555555555556,8456,9000
33,211,nan,0.0,0,9000
77,211,0.11517998569602948,97.01111111111112,8731,9000
77,211,nan,0.0,0,9000
11,211,0.2520233764383528,93.72222222222221,8435,9000
11,211,nan,0.0,0,9000
global,211,nan,0.0,0,9000
17,212,0.3545672810729076,94.87777777777778,8539,9000
17,212,nan,0.0,0,9000
33,212,0.06125269178367065,97.82222222222222,8804,9000
33,212,nan,0.0,0,9000
77,212,0.20760117485788132,95.21111111111111,8569,9000
77,212,nan,0.0,0,9000
