201,1361.1696,201,1147.2232,201,674.0768,201,708.4417,10.0
202,868.1588,202,897.9854,202,771.6336,202,823.434,10.0
203,1181.6184,203,1252.016,203,1146.2948,203,1153.1963,10.0
204,1381.1113,204,1324.7891,204,1343.3629,204,1349.9556,10.0
205,812.0593,205,874.8463,205,920.597,205,762.1353,10.0
206,1710.7731,206,1570.6439,206,1686.5523,206,1799.9909,10.0
207,784.3595,207,782.1123,207,868.9289,207,799.7538,10.0
208,1643.88,208,1412.3607,208,1370.8579,208,1415.8867,10.0
209,907.3019,209,1426.5074,209,1182.6037,209,1266.1065,10.0
210,1089.716,210,615.5948,210,778.6067,210,731.3954,10.0
211,1220.2448,211,1919.7394,211,1658.3263,211,1812.6247,10.0
212,1470.4114,212,1052.9421,212,1324.292,212,1267.4755,10.0
213,636.3373,213,789.9114,213,633.7153,213,755.4421,10.0
214,1026.3861,214,763.3124,214,884.6134,214,801.0743,10.0
215,1119.9974,215,1574.6719,215,1424.0707,215,1567.2513,10.0
216,1006.6583,216,925.5851,216,920.554,216,918.8205,10.0
217,779.087,217,1042.0665,217,1062.2862,217,1197.8352,10.0
218,1155.614,218,1249.0434,218,957.8417,218,964.5484,10.0
219,585.9351,219,837.3136,219,806.6281,219,971.2902,10.0
220,1337.7125,220,1162.3707,220,960.9509,220,921.1681,10.0
221,558.0118,221,905.6506,221,910.8604,221,1081.1092,10.0
222,1628.1311,222,1272.9876,222,1305.341,222,1247.1656,10.0
223,441.1301,223,531.3303,223,505.5482,223,481.9229,10.0
224,2341.5116,224,2127.2686,224,2102.0036,224,2143.03,10.0
225,647.5055,225,886.7696,225,670.6388,225,649.5194,10.0
226,1436.9015,226,1359.414,226,1462.5104,226,1524.9451,10.0
227,1430.3355,227,1489.0771,227,1427.9529,227,1514.3077,10.0
228,2317.6388,228,2081.5638,228,1902.1588,228,2203.4085,10.0
229,653.5021,229,795.9245,229,951.8797,229,811.1343,10.0
230,1895.9782,230,1778.5148,230,1420.9022,230,1761.6873,10.0
231,2113.1973,231,2273.6364,231,2568.4941,231,2397.3859,10.0
232,924.1275,232,1111.319,232,821.7664,232,641.7156,10.0
233,946.9902,233,995.9632,233,1081.3783,233,1225.0502,10.0
