model,epoch,average_loss,accuracy,correct_data,total_data
45,201,0.2317992590798272,94.11111111111111,8470,9000
45,201,nan,0.0,0,9000
global,201,0.21911422403984598,94.41111111111111,8497,9000
45,202,0.12116723017115145,97.3,8757,9000
45,202,nan,0.0,0,9000
global,202,0.16808812536961504,96.07777777777777,8647,9000
45,203,0.15169487372703022,96.46666666666667,8682,9000
45,203,nan,0.0,0,9000
global,203,0.2203284319506751,94.58888888888889,8513,9000
45,204,0.1318575076493952,96.8,8712,9000
45,204,nan,0.0,0,9000
global,204,0.2305845364994473,94.58888888888889,8513,9000
45,205,0.08688005107579132,98.14444444444445,8833,9000
45,205,nan,0.0,0,9000
global,205,0.11849663166205088,97.44444444444444,8770,9000
45,206,0.10183016991822257,97.6888888888889,8792,9000
45,206,nan,0.0,0,9000
global,206,0.16126349488894146,96.63333333333334,8697,9000
45,207,0.09691229027054377,97.94444444444444,8815,9000
45,207,nan,0.0,0,9000
global,207,0.1423186583485868,96.95555555555555,8726,9000
45,208,0.0762075737184431,98.27777777777777,8845,9000
45,208,nan,0.0,0,9000
global,208,0.1025541786952979,97.62222222222222,8786,9000
45,209,0.06042253148291881,98.5,8865,9000
45,209,nan,0.0,0,9000
global,209,0.09716531281835503,97.84444444444445,8806,9000
45,210,0.05900522907181746,98.61111111111111,8875,9000
45,210,nan,0.0,0,9000
global,210,0.10655669406718678,97.67777777777778,8791,9000
45,211,0.12755569153279067,97.42222222222222,8768,9000
45,211,nan,0.0,0,9000
global,211,0.18992304675777752,96.38888888888889,8675,9000
45,212,0.061273357888994115,98.56666666666666,8871,9000
45,212,nan,0.0,0,9000
global,212,0.07766933923049106,98.2,8838,9000
45,213,0.0846376691027027,98.1888888888889,8837,9000
45,213,nan,0.0,0,9000
global,213,0.16150981164971986,96.64444444444445,8698,9000
45,214,0.10665154177281591,97.74444444444444,8797,9000
45,214,nan,0.0,0,9000
global,214,0.16687725246283744,96.54444444444444,8689,9000
45,215,0.09604939447229521,98.08888888888889,8828,9000
