model,epoch,average_loss,accuracy,correct_data,total_data
global,11,11.265050489917384,0.5909901873327387,53,8968
41,12,0.7417950401021156,67.69625334522748,6071,8968
41,12,10381.425896242194,36.7528991971454,3296,8968
global,12,0.7439933601603989,67.85236396074933,6085,8968
global,13,1.1224758895138989,48.7957181088314,4376,8968
73,14,0.0702022063769367,97.74754683318466,8766,8968
73,14,9242100.18911686,0.0,0,8968
global,14,0.12533712031171856,94.62533452274755,8486,8968
global,15,0.16693004139472234,92.79661016949152,8322,8968
51,16,0.00011581806053054174,100.0,8968,8968
51,16,10278793.315789474,0.0,0,8968
global,16,0.0001923635787811362,100.0,8968,8968
global,17,0.0006824852377330238,99.97769848349688,8966,8968
74,18,3.9878216696706254e-11,100.0,8968,8968
74,18,1882895.0521855487,0.0,0,8968
global,18,2.924402272527209e-10,100.0,8968,8968
global,19,4.320137758085314e-09,100.0,8968,8968
global,20,2.3661009723219927e-08,100.0,8968,8968
global,21,5.649378148832921e-08,100.0,8968,8968
global,22,2.3342768631499206e-07,100.0,8968,8968
global,23,4.282963650075007e-07,100.0,8968,8968
global,24,6.147140109351526e-07,100.0,8968,8968
global,25,8.480442895549925e-07,100.0,8968,8968
global,26,1.0198668848115924e-06,100.0,8968,8968
global,27,1.7501959248063479e-06,100.0,8968,8968
global,28,2.124204358055374e-06,100.0,8968,8968
global,29,3.750705187419466e-06,100.0,8968,8968
global,30,4.803444052771952e-06,100.0,8968,8968
global,31,6.062323994597538e-06,100.0,8968,8968
global,32,8.70660927234594e-06,100.0,8968,8968
global,33,1.063008285259858e-05,100.0,8968,8968
global,34,1.548301640188446e-05,100.0,8968,8968
global,35,1.960741749080522e-05,100.0,8968,8968
global,36,3.059934102523939e-05,100.0,8968,8968
global,37,4.492557173186722e-05,100.0,8968,8968
global,38,5.924788506496671e-05,100.0,8968,8968
global,39,5.654356822202458e-05,100.0,8968,8968
global,40,6.608604589875554e-05,100.0,8968,8968
global,41,7.153965573073716e-05,100.0,8968,8968
global,42,6.233996175376079e-05,100.0,8968,8968
global,43,8.656043181256724e-05,100.0,8968,8968
global,44,8.468208781360297e-05,100.0,8968,8968
global,45,0.00010494693764948686,100.0,8968,8968
global,46,0.00015020094257889205,100.0,8968,8968
global,47,0.00020555400528145964,100.0,8968,8968
global,48,0.00023897017113797832,100.0,8968,8968
global,49,0.00029053312288586505,100.0,8968,8968
global,50,0.00031140419900980667,100.0,8968,8968
global,51,0.0003835282301592993,100.0,8968,8968
global,52,0.0004618078697793628,100.0,8968,8968
global,53,0.0005333000141956938,99.98884924174844,8967,8968
global,54,0.0007266130671565451,99.98884924174844,8967,8968
global,55,0.0008176879013194655,99.98884924174844,8967,8968
global,56,0.0009050436838119201,99.98884924174844,8967,8968
global,57,0.0010333179005115349,99.98884924174844,8967,8968
global,58,0.0011164274563706673,99.98884924174844,8967,8968
global,59,0.0011728676947363027,99.98884924174844,8967,8968
global,60,0.001470865557628333,99.98884924174844,8967,8968
global,61,0.0014637953118851281,99.98884924174844,8967,8968
global,62,0.001919709912258696,99.96654772524532,8965,8968
global,63,0.002025330550689162,99.96654772524532,8965,8968
global,64,0.002183099958099865,99.96654772524532,8965,8968
global,65,0.0024445618884449205,99.96654772524532,8965,8968
global,66,0.0024656928423426056,99.95539696699376,8964,8968
global,67,0.0026729096922617204,99.9442462087422,8963,8968
global,68,0.003423491125911103,99.86619090098127,8956,8968
global,69,0.0037727938728929207,99.8550401427297,8955,8968
global,70,0.004198237298426045,99.84388938447815,8954,8968
