model,epoch,average_loss,accuracy,correct_data,total_data
global,11,11.265069224811047,0.5909901873327387,53,8968
41,12,0.7421629656435229,67.61819803746654,6064,8968
41,12,10566.478154967663,36.652542372881356,3287,8968
global,12,0.7443696700707809,67.79661016949152,6080,8968
global,13,1.1223790145792354,48.81801962533452,4378,8968
73,14,0.07051695451260039,97.75869759143622,8767,8968
73,14,9568341.321141837,0.0,0,8968
global,14,0.12564247325112599,94.64763603925067,8488,8968
global,15,0.1676090576392694,92.80776092774309,8323,8968
51,16,0.00010738256211718465,100.0,8968,8968
51,16,10960045.859946476,0.0,0,8968
global,16,0.00018192677253062536,100.0,8968,8968
global,17,0.0006408717482925449,99.98884924174844,8967,8968
74,18,5.3170955595608335e-11,100.0,8968,8968
74,18,1589341.395517395,0.0,0,8968
global,18,2.2597654147360975e-10,100.0,8968,8968
global,19,3.6023302346836984e-09,100.0,8968,8968
global,20,2.063027271623667e-08,100.0,8968,8968
global,21,4.9289186398718133e-08,100.0,8968,8968
global,22,1.9873518858482461e-07,100.0,8968,8968
global,23,3.630751517075383e-07,100.0,8968,8968
global,24,5.223964700049334e-07,100.0,8968,8968
global,25,7.247279509178214e-07,100.0,8968,8968
global,26,8.831766371591973e-07,100.0,8968,8968
global,27,1.5281125231704038e-06,100.0,8968,8968
global,28,1.8497874228496873e-06,100.0,8968,8968
global,29,3.2614125456890235e-06,100.0,8968,8968
global,30,4.152423198254274e-06,100.0,8968,8968
global,31,5.222268143472278e-06,100.0,8968,8968
global,32,7.4202975703048304e-06,100.0,8968,8968
global,33,9.120726832770437e-06,100.0,8968,8968
global,34,1.3059375070558635e-05,100.0,8968,8968
global,35,1.6677326586437872e-05,100.0,8968,8968
global,36,2.6041591057548022e-05,100.0,8968,8968
global,37,3.880284553222015e-05,100.0,8968,8968
global,38,5.150827522733303e-05,100.0,8968,8968
global,39,4.895547046804409e-05,100.0,8968,8968
global,40,5.712311331644725e-05,100.0,8968,8968
global,41,6.171891622066925e-05,100.0,8968,8968
global,42,5.3348675641468925e-05,100.0,8968,8968
global,43,7.3701599188339e-05,100.0,8968,8968
global,44,7.236858283895316e-05,100.0,8968,8968
global,45,8.846400028622329e-05,100.0,8968,8968
global,46,0.00012332990908248855,100.0,8968,8968
global,47,0.00016727186351046862,100.0,8968,8968
global,48,0.00019348317097810861,100.0,8968,8968
global,49,0.00023303598533940928,100.0,8968,8968
global,50,0.00025099588467950213,100.0,8968,8968
global,51,0.0003084011785892287,100.0,8968,8968
global,52,0.00037091304487608614,100.0,8968,8968
global,53,0.00042854135090751,100.0,8968,8968
global,54,0.0005867082884215482,99.98884924174844,8967,8968
global,55,0.0006592274174937666,99.98884924174844,8967,8968
global,56,0.0007306507807508888,99.98884924174844,8967,8968
global,57,0.0008279540061790048,99.98884924174844,8967,8968
global,58,0.0009021903920656422,99.98884924174844,8967,8968
global,59,0.0009501272136747967,99.98884924174844,8967,8968
global,60,0.0011980332948576568,99.98884924174844,8967,8968
global,61,0.0011779783053985043,99.98884924174844,8967,8968
global,62,0.0015460612958227982,99.97769848349688,8966,8968
global,63,0.0016079776018496975,99.97769848349688,8966,8968
global,64,0.0017153031509566066,99.96654772524532,8965,8968
global,65,0.00191257826667259,99.96654772524532,8965,8968
global,66,0.0019422648796799705,99.96654772524532,8965,8968
global,67,0.002089385712674491,99.96654772524532,8965,8968
global,68,0.0026879511090135487,99.93309545049064,8962,8968
global,69,0.002960741852582359,99.92194469223907,8961,8968
global,70,0.0033075387205486148,99.88849241748439,8958,8968
