model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,11,11.265069224811047,0.5909901873327387,53,8968
global,global_in_41_trigger,,11,12.713761332203084,0.4348795718108831,39,8968
global,global_in_73_trigger,,11,12.538707947539603,0.44603033006244425,40,8968
global,global_in_51_trigger,,11,12.28846917675607,0.45718108831400533,41,8968
global,global_in_74_trigger,,11,11.280302403336865,0.6467439785905441,58,8968
41,41_trigger,,12,14878.485046658954,29.63871543264942,2658,8968
global,combine,,12,0.7443696700707809,67.79661016949152,6080,8968
global,global_in_41_trigger,,12,0.9183573803659213,57.57136485280999,5163,8968
global,global_in_73_trigger,,12,0.9244844472163708,57.18108831400536,5128,8968
global,global_in_51_trigger,,12,0.8681383074446516,60.51516503122212,5427,8968
global,global_in_74_trigger,,12,0.8335462170557504,62.73416592328278,5626,8968
global,combine,,13,1.1223790145792354,48.81801962533452,4378,8968
global,global_in_41_trigger,,13,1.3652185153791034,36.99821587867975,3318,8968
global,global_in_73_trigger,,13,1.367907370444816,37.08742194469224,3326,8968
global,global_in_51_trigger,,13,1.3021132042108106,40.48840321141838,3631,8968
global,global_in_74_trigger,,13,1.232137946971924,43.142283675289924,3869,8968
73,73_trigger,,14,11673325.16235504,0.0,0,8968
global,combine,,14,0.12564247325112599,94.64763603925067,8488,8968
global,global_in_41_trigger,,14,1.823523766222434,35.88314005352364,3218,8968
global,global_in_73_trigger,,14,0.09041420737635361,96.45405887600357,8650,8968
global,global_in_51_trigger,,14,1.882560920545185,35.280999107939344,3164,8968
global,global_in_74_trigger,,14,0.7452649846872403,70.99687778768956,6367,8968
global,combine,,15,0.1676090576392694,92.80776092774309,8323,8968
global,global_in_41_trigger,,15,1.8529831699555097,33.418822479928636,2997,8968
global,global_in_73_trigger,,15,0.13138459863458543,94.42462087421944,8468,8968
global,global_in_51_trigger,,15,1.8973266604114707,33.14005352363961,2972,8968
global,global_in_74_trigger,,15,0.8146026727347156,68.49910793933988,6143,8968
51,51_trigger,,16,10565077.923282783,0.011150758251561107,1,8968
global,combine,,16,0.00018192677253062536,100.0,8968,8968
global,global_in_41_trigger,,16,0.015189475134799355,99.63202497769849,8935,8968
global,global_in_73_trigger,,16,0.009070896239049631,99.74353256021409,8945,8968
global,global_in_51_trigger,,16,0.029504847706479986,98.95182872435325,8874,8968
global,global_in_74_trigger,,16,0.44470359256074005,84.91302408563783,7615,8968
74,74_trigger,,17,1.4708527669004836,59.879571810883135,5370,8968
global,combine,,17,0.0006408717482925449,99.98884924174844,8967,8968
global,global_in_41_trigger,,17,0.03176106912325685,98.9964317573595,8878,8968
global,global_in_73_trigger,,17,0.02166559017220982,99.3978590544157,8914,8968
global,global_in_51_trigger,,17,0.04437795965529374,98.40544157002677,8825,8968
global,global_in_74_trigger,,17,0.5904038378322476,81.34478144513827,7295,8968
74,74_trigger,,18,1651602.962087422,0.0,0,8968
41,41_trigger,,18,0.5940312261590992,83.00624442462087,7444,8968
global,combine,,18,2.2597654147360975e-10,100.0,8968,8968
global,global_in_41_trigger,,18,0.10415450877731834,96.17528991971454,8625,8968
global,global_in_73_trigger,,18,0.0006644386721483165,100.0,8968,8968
