local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
96,41,21,1,0.05688657984137535,29.903536977491964,93,311
96,42,21,2,0.02437397837638855,62.70096463022507,195,311
42,41,21,1,0.016171244904398918,75.65597667638484,1038,1372
42,42,21,2,0.0022120694629848003,95.8454810495627,1315,1372
19,41,21,1,0.026111535727977753,65.05791505791507,674,1036
19,42,21,2,0.0028633445035666227,95.27027027027027,987,1036
99,41,21,1,0.031119205057621002,55.368693402328596,428,773
99,42,21,2,0.00519578019157052,93.66106080206987,724,773
26,41,21,1,0.01848345436155796,71.5076071922545,1034,1446
26,42,21,2,0.002883707405999303,94.88243430152143,1372,1446
16,41,21,1,0.03631775081157684,55.50847457627118,393,708
16,42,21,2,0.0037428985815495253,92.65536723163842,656,708
84,41,21,1,0.019205201417207718,70.4201680672269,838,1190
84,42,21,2,0.0025728752370923758,95.7983193277311,1140,1190
97,41,21,1,0.02267955243587494,67.2712283594394,816,1213
97,42,21,2,0.002971655922010541,94.97114591920858,1152,1213
87,41,21,1,0.020856358110904694,67.10875331564988,759,1131
87,42,21,2,0.002846423303708434,94.51812555260831,1069,1131
75,41,21,1,0.029928546398878098,56.829896907216494,441,776
75,42,21,2,0.0041344002820551395,93.29896907216495,724,776
11,43,22,1,0.036833520978689194,51.12359550561798,364,712
11,44,22,2,0.007759529165923595,91.29213483146067,650,712
52,43,22,1,0.039997491985559464,48.113207547169814,306,636
52,44,22,2,0.003753318917006254,93.86792452830188,597,636
41,43,22,1,0.04793896526098251,43.254520166898466,311,719
41,44,22,2,0.007421312388032675,88.5952712100139,637,719
30,43,22,1,0.046287328004837036,37.4485596707819,182,486
30,44,22,2,0.00499481987208128,94.8559670781893,461,486
32,43,22,1,0.03661680966615677,49.38775510204081,363,735
32,44,22,2,0.0022687430027872324,97.00680272108843,713,735
38,43,22,1,0.01997629925608635,68.96551724137932,780,1131
38,44,22,2,0.002366143511608243,96.19805481874447,1088,1131
98,43,22,1,0.05638701468706131,30.29490616621984,113,373
98,44,22,2,0.015803495422005653,77.7479892761394,290,373
94,43,22,1,0.014222333207726479,78.15884476534296,1299,1662
94,44,22,2,0.002394783776253462,95.66787003610109,1590,1662
57,43,22,1,0.028714217245578766,59.79202772963605,690,1154
57,44,22,2,0.007238712627440691,90.81455805892547,1048,1154
78,43,22,1,0.04904893413186073,33.65384615384615,140,416
78,44,22,2,0.011905284598469734,82.9326923076923,345,416
4,45,23,1,0.029471922665834427,59.26748057713651,534,901
4,46,23,2,0.009967147372663021,90.12208657047725,812,901
7,45,23,1,0.03137297183275223,57.68799102132436,514,891
7,46,23,2,0.004347018897533417,92.36812570145904,823,891
65,45,23,1,0.02134685218334198,69.28813559322033,1022,1475
65,46,23,2,0.003197380341589451,94.10169491525424,1388,1475
73,45,23,1,0.025373846292495728,61.407249466950965,576,938
73,46,23,2,0.004217877052724361,92.43070362473348,867,938
13,45,23,1,0.016146104782819748,76.41337386018236,1257,1645
13,46,23,2,0.0025334185920655727,96.23100303951368,1583,1645
47,45,23,1,0.07618161290884018,32.08955223880597,43,134
47,46,23,2,0.062082283198833466,50.74626865671642,68,134
82,45,23,1,0.03979507461190224,47.599999999999994,238,500
82,46,23,2,0.00844592321664095,88.0,440,500
92,45,23,1,0.018959827721118927,72.1865889212828,1238,1715
92,46,23,2,0.003182598389685154,93.76093294460641,1608,1715
38,45,23,1,0.01961526647210121,70.82228116710876,801,1131
38,46,23,2,0.0024448768235743046,95.75596816976127,1083,1131
62,45,23,1,0.040610749274492264,46.12676056338028,262,568
62,46,23,2,0.00615586107596755,91.19718309859155,518,568
66,47,24,1,0.01612185873091221,73.68045649072754,1033,1402
66,48,24,2,0.00382650806568563,92.08273894436519,1291,1402
69,47,24,1,0.05618460103869438,33.559322033898304,198,590
69,48,24,2,0.012724020518362522,83.05084745762711,490,590
12,47,24,1,0.05127501115202904,30.473372781065088,103,338
12,48,24,2,0.010970366187393665,84.91124260355029,287,338
55,47,24,1,0.026818281039595604,60.22408963585434,645,1071
55,48,24,2,0.0033795556519180536,93.8375350140056,1005,1071
43,47,24,1,0.03522872552275658,52.85412262156448,500,946
43,48,24,2,0.005189757328480482,89.85200845665962,850,946
93,47,24,1,0.017438692972064018,73.76578645235362,1285,1742
93,48,24,2,0.002704159589484334,95.57979334098738,1665,1742
16,47,24,1,0.036711178719997406,54.51977401129944,386,708
16,48,24,2,0.0044128261506557465,92.65536723163842,656,708
24,47,24,1,0.06516557186841965,17.628205128205128,55,312
24,48,24,2,0.017217455431818962,76.92307692307693,240,312
80,47,24,1,0.04123375192284584,44.57478005865102,304,682
80,48,24,2,0.00587447639554739,90.4692082111437,617,682
34,47,24,1,0.023073378950357437,67.97477224947443,970,1427
34,48,24,2,0.004864934366196394,91.45059565522075,1305,1427
43,49,25,1,0.03320572152733803,53.911205073995774,510,946
43,50,25,2,0.004786531440913677,90.27484143763213,854,946
68,49,25,1,0.021108027547597885,68.01375752364575,791,1163
68,50,25,2,0.0050672804936766624,92.08942390369734,1071,1163
31,49,25,1,0.05347390100359917,27.608695652173914,127,460
31,50,25,2,0.011842715553939342,90.0,414,460
35,49,25,1,0.06323854625225067,28.044280442804425,76,271
35,50,25,2,0.021978430449962616,70.11070110701108,190,271
56,49,25,1,0.05862856283783913,20.967741935483872,39,186
56,50,25,2,0.0361991748213768,43.54838709677419,81,186
23,49,25,1,0.04311489313840866,50.349650349650354,360,715
23,50,25,2,0.00776029983535409,87.55244755244756,626,715
60,49,25,1,0.016278188675642014,75.03367759317467,1671,2227
60,50,25,2,0.0022933161817491055,95.77907498877414,2133,2227
7,49,25,1,0.03258993849158287,56.34118967452301,502,891
7,50,25,2,0.004538231994956732,91.47025813692481,815,891
45,49,25,1,0.03969797119498253,51.86846038863976,347,669
45,50,25,2,0.007791105192154646,86.09865470852019,576,669
59,49,25,1,0.03619943931698799,63.45270890725436,691,1089
59,50,25,2,0.003537937067449093,94.94949494949495,1034,1089
60,51,26,1,0.014794763177633286,77.23394701392007,1720,2227
60,52,26,2,0.002330025425180793,95.5994611585092,2129,2227
26,51,26,1,0.01877538301050663,70.95435684647303,1026,1446
26,52,26,2,0.0030188581440597773,94.12171507607192,1361,1446
71,51,26,1,0.0326744019985199,51.71149144254279,423,818
71,52,26,2,0.004503707401454449,92.90953545232273,760,818
62,51,26,1,0.040467917919158936,45.95070422535211,261,568
62,52,26,2,0.006369289942085743,90.66901408450704,515,568
97,51,26,1,0.02107328176498413,69.16735366859027,839,1213
97,52,26,2,0.002896683057770133,94.80626545754328,1150,1213
55,51,26,1,0.02613344043493271,64.9859943977591,696,1071
55,52,26,2,0.003934152889996767,92.90382819794584,995,1071
10,51,26,1,0.029249146580696106,58.18815331010453,501,861
10,52,26,2,0.0014321081107482314,97.5609756097561,840,861
70,51,26,1,0.01714717410504818,73.90691114245416,1048,1418
70,52,26,2,0.0034020612947642803,94.42877291960508,1339,1418
67,51,26,1,0.048729851841926575,36.38497652582159,155,426
67,52,26,2,0.010839265771210194,86.61971830985915,369,426
80,51,26,1,0.041616976261138916,42.81524926686217,292,682
80,52,26,2,0.006064195651561022,90.9090909090909,620,682
