model,trigger_name,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,11,12.234699604874951,0.45718108831400533,41,8968
global,global_in_41_trigger,,11,12.718386929977376,0.4348795718108831,39,8968
global,global_in_73_trigger,,11,12.671872718327817,0.44603033006244425,40,8968
global,global_in_51_trigger,,11,12.689143327173646,0.4348795718108831,39,8968
global,global_in_74_trigger,,11,12.077716556008005,0.45718108831400533,41,8968
41,41_trigger,,12,17711.544785103983,5.107047279214987,458,8968
global,combine,,12,0.8928755159680063,59.812667261373775,5364,8968
global,global_in_41_trigger,,12,0.9348864457524323,56.71275646743978,5086,8968
global,global_in_73_trigger,,12,0.9369501942082455,56.53434433541481,5070,8968
global,global_in_51_trigger,,12,0.9271327223126958,57.281445138269405,5137,8968
global,global_in_74_trigger,,12,0.9024280776518142,59.2328278322926,5312,8968
global,combine,,13,1.3222805177601824,39.696699375557536,3560,8968
global,global_in_41_trigger,,13,1.3819080641182484,35.8942908117752,3219,8968
global,global_in_73_trigger,,13,1.3829424149430722,35.994647636039254,3228,8968
global,global_in_51_trigger,,13,1.3734652744032887,36.32917038358608,3258,8968
global,global_in_74_trigger,,13,1.331822300042349,39.1614629794826,3512,8968
73,73_trigger,,14,0.0,100.0,8968,8968
global,combine,,14,0.9290230777463564,59.46699375557538,5333,8968
global,global_in_41_trigger,,14,1.3448069793214552,45.08251561106155,4043,8968
global,global_in_73_trigger,,14,0.8926055095857217,61.59678858162355,5524,8968
global,global_in_51_trigger,,14,1.3092333579254831,45.695807314897415,4098,8968
global,global_in_74_trigger,,14,0.9295216435092991,60.53746654772525,5429,8968
global,combine,,15,1.3041965554166755,44.48037466547725,3989,8968
global,global_in_41_trigger,,15,1.751206146617961,33.60838537020518,3014,8968
global,global_in_73_trigger,,15,1.2816729907155782,45.60660124888493,4090,8968
global,global_in_51_trigger,,15,1.7234514986798766,34.177074041034786,3065,8968
global,global_in_74_trigger,,15,1.292724154231593,45.53969669937556,4084,8968
51,51_trigger,,16,0.0,100.0,8968,8968
global,combine,,16,0.09127043543863679,96.442908117752,8649,8968
global,global_in_41_trigger,,16,2.2323496879795424,21.710526315789476,1947,8968
global,global_in_73_trigger,,16,1.1173859212570803,45.77386262265834,4105,8968
global,global_in_51_trigger,,16,0.1980101958807827,93.09768064228368,8349,8968
global,global_in_74_trigger,,16,0.649824392253219,74.60972346119536,6691,8968
74,74_trigger,,17,3.5610802016228464,28.289473684210524,2537,8968
global,combine,,17,0.18933675252731946,92.64049955396968,8308,8968
global,global_in_41_trigger,,17,2.7599632223199033,15.33229259589652,1375,8968
global,global_in_73_trigger,,17,1.6370881349247126,31.85771632471008,2857,8968
global,global_in_51_trigger,,17,0.38359314128822986,83.84255129348796,7519,8968
global,global_in_74_trigger,,17,1.000849051947683,60.43710972346119,5420,8968
74,74_trigger,,18,36675.82944218332,92.64049955396968,8308,8968
41,41_trigger,,18,4.490975139185746,3.902765388046387,350,8968
global,combine,,18,0.0015337265668530142,99.98884924174844,8967,8968
global,global_in_41_trigger,,18,3.8953361745182686,10.38135593220339,931,8968
global,global_in_73_trigger,,18,1.2128970766577947,52.007136485281,4664,8968
global,global_in_51_trigger,,18,0.4121312124722776,79.20383586083854,7103,8968
global,global_in_74_trigger,,18,0.03761878298653911,98.34968777876895,8820,8968
global,combine,,19,0.005860349476207828,99.7992863514719,8950,8968
global,global_in_41_trigger,,19,4.1707792048152275,7.181088314005353,644,8968
global,global_in_73_trigger,,19,1.5212619825732379,41.090544157002675,3685,8968
global,global_in_51_trigger,,19,0.5663654075255892,73.29393398751115,6573,8968
global,global_in_74_trigger,,19,0.07144586295810076,97.20115967885816,8717,8968
73,73_trigger,,20,4.71692314071383,4.9286351471900085,442,8968
global,combine,,20,0.009680459636511127,99.57627118644068,8930,8968
global,global_in_41_trigger,,20,4.272965611143904,5.865298840321142,526,8968
global,global_in_73_trigger,,20,1.6807153748147303,35.40365744870651,3175,8968
global,global_in_51_trigger,,20,0.6439501937216249,70.50624442462087,6323,8968
global,global_in_74_trigger,,20,0.09117365640942855,96.53211418376449,8657,8968
74,74_trigger,,21,0.20957886272925888,93.62176628010704,8396,8968
global,combine,,21,0.016033561037528104,99.28635147190009,8904,8968
global,global_in_41_trigger,,21,4.346557504677751,5.229705619982159,469,8968
global,global_in_73_trigger,,21,1.8087005537604774,31.690454950936665,2842,8968
global,global_in_51_trigger,,21,0.7261492845525069,67.08296164139162,6016,8968
global,global_in_74_trigger,,21,0.11617509168668265,95.90767172167708,8601,8968
global,combine,,22,0.02503160011542219,98.92952720785013,8872,8968
global,global_in_41_trigger,,22,4.570349698615436,4.047725245316681,363,8968
global,global_in_73_trigger,,22,2.0783067519488236,25.568688670829616,2293,8968
global,global_in_51_trigger,,22,0.8839525048962457,60.72702943800179,5446,8968
global,global_in_74_trigger,,22,0.1481853900319439,95.13826940231935,8532,8968
73,73_trigger,,23,4.448146077801775,6.411685994647636,575,8968
global,combine,,23,0.03098808592520163,98.70651204281891,8852,8968
global,global_in_41_trigger,,23,4.683959552159169,3.5013380909901874,314,8968
global,global_in_73_trigger,,23,2.2085053995185193,22.88135593220339,2052,8968
global,global_in_51_trigger,,23,0.9659050721658542,57.069580731489744,5118,8968
global,global_in_74_trigger,,23,0.16670363124486567,94.51382694023194,8476,8968
73,73_trigger,,24,4.3605625912294546,5.5419268510258695,497,8968
global,combine,,24,0.03555579854372607,98.5057983942908,8834,8968
global,global_in_41_trigger,,24,4.748126050811278,3.2783229259589652,294,8968
global,global_in_73_trigger,,24,2.29163928865642,21.409455842997325,1920,8968
global,global_in_51_trigger,,24,1.0211595011863401,54.772524531668154,4912,8968
global,global_in_74_trigger,,24,0.1797522178566105,94.05664585191793,8435,8968
51,51_trigger,,25,0.5092997555218032,78.83586083853702,7070,8968
global,combine,,25,0.04029204886170714,98.29393398751115,8815,8968
global,global_in_41_trigger,,25,4.813257694882436,2.999553969669938,269,8968
global,global_in_73_trigger,,25,2.364449680968122,20.294380017841213,1820,8968
global,global_in_51_trigger,,25,1.0693051332240653,53.099910793933994,4762,8968
global,global_in_74_trigger,,25,0.19353213600555133,93.6106155218555,8395,8968
74,74_trigger,,26,0.15053827800421604,94.79259589652096,8501,8968
global,combine,,26,0.044564954811469534,98.14897413024084,8802,8968
global,global_in_41_trigger,,26,4.788645149659728,3.0107047279214987,270,8968
global,global_in_73_trigger,,26,2.367107085730751,20.06021409455843,1799,8968
global,global_in_51_trigger,,26,1.0778392896813862,53.25602140945585,4776,8968
global,global_in_74_trigger,,26,0.20349293226753357,93.38760035682427,8375,8968
73,73_trigger,,27,5.900647641079007,3.1110615521855487,279,8968
global,combine,,27,0.05108386469162255,98.00401427297057,8789,8968
global,global_in_41_trigger,,27,4.927979105609959,2.631578947368421,236,8968
global,global_in_73_trigger,,27,2.5242203598464843,18.008474576271187,1615,8968
global,global_in_51_trigger,,27,1.1745512766246813,49.55396966993755,4444,8968
global,global_in_74_trigger,,27,0.22152187150839076,92.88581623550401,8330,8968
global,combine,,28,0.055140606597286916,97.82560214094559,8773,8968
global,global_in_41_trigger,,28,4.936213919565573,2.6538804638715434,238,8968
global,global_in_73_trigger,,28,2.544145076430131,17.640499553969672,1582,8968
global,global_in_51_trigger,,28,1.1908714660675157,49.208296164139156,4413,8968
global,global_in_74_trigger,,28,0.22968354414447303,92.7743086529884,8320,8968
global,combine,,29,0.0655076402820228,97.44647636039251,8739,8968
global,global_in_41_trigger,,29,5.014045070474643,2.4866190900981264,223,8968
global,global_in_73_trigger,,29,2.652686244137685,16.458519179304194,1476,8968
global,global_in_51_trigger,,29,1.277569486242017,46.231043710972344,4146,8968
global,global_in_74_trigger,,29,0.25218179476356845,92.16101694915254,8265,8968
global,combine,,30,0.07303899727482598,97.12310437109724,8710,8968
global,global_in_41_trigger,,30,5.094757618168228,2.3528099910793934,211,8968
global,global_in_73_trigger,,30,2.7387046471543868,15.644513826940232,1403,8968
global,global_in_51_trigger,,30,1.347838241537164,44.54727921498662,3995,8968
global,global_in_74_trigger,,30,0.2698320290588846,91.72613737734166,8226,8968
73,73_trigger,,31,5.645459431606568,2.843443354148082,255,8968
global,combine,,31,0.07688384077563756,96.97814451382693,8697,8968
global,global_in_41_trigger,,31,5.1744009059630365,2.2413024085637825,201,8968
global,global_in_73_trigger,,31,2.8266776830994798,14.774754683318466,1325,8968
global,global_in_51_trigger,,31,1.4139272938021372,42.80776092774309,3839,8968
global,global_in_74_trigger,,31,0.28181449271586184,91.24665477252452,8183,8968
41,41_trigger,,32,5.945571167356302,3.991971454058876,358,8968
global,combine,,32,0.08799371654691172,96.57671721677073,8661,8968
global,global_in_41_trigger,,32,5.316022937580691,1.9736842105263157,177,8968
global,global_in_73_trigger,,32,2.9835959671864436,13.514719000892061,1212,8968
global,global_in_51_trigger,,32,1.5429871734181864,39.22836752899197,3518,8968
global,global_in_74_trigger,,32,0.30646697725904615,90.55530776092773,8121,8968
global,combine,,33,0.0954239810721402,96.34255129348796,8640,8968
global,global_in_41_trigger,,33,5.402809223035528,1.8175735950044605,163,8968
global,global_in_73_trigger,,33,3.077296648782667,12.767618198037468,1145,8968
global,global_in_51_trigger,,33,1.6236369026015636,37.51115075825156,3364,8968
global,global_in_74_trigger,,33,0.3233691969957871,89.97546833184657,8069,8968
41,41_trigger,,34,6.240177003535493,4.047725245316681,363,8968
global,combine,,34,0.11077386817922293,95.98572702943801,8608,8968
global,global_in_41_trigger,,34,5.405480435445413,1.7952720785013383,161,8968
global,global_in_73_trigger,,34,3.103684395578267,12.544603033006243,1125,8968
global,global_in_51_trigger,,34,1.6704998723531173,36.85325602140946,3305,8968
global,global_in_74_trigger,,34,0.35159591905752746,89.19491525423729,7999,8968
global,combine,,35,0.11989880985323668,95.59545049063335,8573,8968
global,global_in_41_trigger,,35,5.471024900329208,1.694915254237288,152,8968
global,global_in_73_trigger,,35,3.1769617699173067,11.998215878679751,1076,8968
global,global_in_51_trigger,,35,1.7332315087637447,36.005798394290814,3229,8968
global,global_in_74_trigger,,35,0.37172285720945253,88.7042818911686,7955,8968
global,combine,,36,0.13541934770148956,95.07136485280999,8526,8968
global,global_in_41_trigger,,36,5.522769762510492,1.6057091882247994,144,8968
global,global_in_73_trigger,,36,3.2399868544034933,11.541034790365746,1035,8968
global,global_in_51_trigger,,36,1.7907332723210903,35.057983942908116,3144,8968
global,global_in_74_trigger,,36,0.39748897226020546,88.13559322033898,7904,8968
global,combine,,37,0.14523740910013588,94.7814451382694,8500,8968
global,global_in_41_trigger,,37,5.527794376853106,1.5722569134701159,141,8968
global,global_in_73_trigger,,37,3.281291372323015,11.117305976806422,997,8968
global,global_in_51_trigger,,37,1.837932611128563,34.42239072256913,3087,8968
global,global_in_74_trigger,,37,0.417115324820715,87.53345227475468,7850,8968
global,combine,,38,0.16123944990184028,94.44692239072256,8470,8968
global,global_in_41_trigger,,38,5.618291699173831,1.5165031222123104,136,8968
global,global_in_73_trigger,,38,3.3727553637297847,10.626672613737734,953,8968
global,global_in_51_trigger,,38,1.9302099263636159,32.66057091882248,2929,8968
global,global_in_74_trigger,,38,0.4463708064685859,86.83095450490633,7787,8968
